b,,bl,,bu,,s,,sl,,su,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
7.455972696245734,0.059648025627601645,7.455972696245733,0.017711153389136692,7.458703071672355,0.10395138846733383,7.251194539249147,0.02323051864797081,7.248464163822525,0.006809254699785942,7.248464163822526,0.08028387590895426
8.026621160409555,0.015167907314878031,8.029351535836177,0.0054667335935007656,8.029351535836177,0.02478046188212258,7.750853242320818,0.008481472303987865,7.750853242320819,0.0033461405544329445,7.748122866894198,0.02414844668272854
8.597269624573379,0.004562328324771981,8.60273037542662,0.0018953955634941199,8.6,0.007263569061487508,8.25051194539249,0.00330319400260022,8.25051194539249,0.0015216970221794376,8.253242320819112,0.007748195336658083
9.167918088737201,0.0009435274904332814,9.16518771331058,0.0003819862108876467,9.16518771331058,0.0015615230060005013,8.750170648464163,0.0011160556091124735,8.752901023890784,0.0005414025994217173,8.747440273037542,0.0022711260265214517
9.738566552901023,0.00021918632961383434,9.738566552901023,9.164986662980343e-7,9.735836177474402,0.0004460349231518648,9.252559726962456,0.0003489610850318687,9.249829351535835,0.0001487683406437333,9.249829351535835,0.0007101210692263753
,,,,,,9.752218430034128,0.000076983120631196,9.749488054607507,0.000020882168513135616,9.749488054607507,0.00019766632083797372
,,,,,,10.249146757679181,0.000025021709090085822,10.249146757679181,0.0000037465586756849917,10.24914675767918,0.00012740584154481954
,,,,,,10.751535836177476,0.000005812672796213374,10.748805460750855,0.0000015365113206260596,10.748805460750852,0.000045329558242207444
