$\log B$,$\eta$
6.5405193168903475,1.3931847094896803
6.100448250786158,1.6860987446514362
6.36130638820656,1.4803264919828742
6.182909047382613,1.4762592463010362
5.9387935007657475,1.8610465124770812
6.221601389744374,1.7072330185787883
6.735810162170432,1.2031104666806902
4.950994866988501,2.142990937674285
6.009195322711611,1.9141593138302964
6.145883811954196,1.4945920487828184
6.541758167457042,1.227431896652833
6.325283773091842,1.3755853298831813
6.695500341774216,1.2219485511543775
5.894901578970041,1.723913951806828
6.558930789246419,1.2627705608718176
6.302133508051512,1.4138007013439786
6.506904840039527,1.5119322118025198
6.201131224468793,1.5920103402949766
5.916433948811371,1.7168659322581399
5.216404288220233,2.2436120084533835
6.6174357463012745,1.308831013841667
5.999483726771682,2.0167411824954407
6.364910267467789,1.4644645506682168
6.594609957846702,1.3961045708757578
6.174403294260989,1.7160824816467515
5.140331528398995,2.534960564486897
6.802912996458129,1.2817650373151515
6.837411659476554,1.573149440023263
5.777993066629099,1.7257689473734201
6.581256160222804,1.2587230667685771
6.346840299145153,1.5113158087553995
6.4503079494220685,1.392413263046898
6.3333393895596455,1.4267390202557833
6.438741680102405,1.4125558649223633
6.593381264641622,1.28982889002682
5.498949834768245,1.9039197643706272
6.593017654444676,1.204678060002371
5.908524691027809,1.5728302282119613
6.473987657898438,1.2916987261811586
6.6311961549540746,1.2479902565990098
6.552641969195967,1.321072952090715
6.347398728153091,1.3134382755127851
6.736608060730212,1.1952007078216162
6.452905377559673,1.3786978861306858
5.646133833231539,1.9044544055414616
6.163976064476535,1.4391785113452278
7.113121085854913,1.0850848059076459
5.896347873765614,2.0515188888681752
5.839787385833011,1.676320332011989
6.357479871892165,1.467098323709342
6.188377535321713,1.7771242956134967
5.7225309880446975,1.9579424922069208
5.826288876254284,1.920410356167403
6.219618568596615,1.6322998845257148
5.134080542861478,2.344644236752681
3.443597780142983,3.855686732769925
6.203778481289068,1.7191912190217538
4.924966563572303,2.7467403106757606
6.146395184297553,1.7854376340520477
6.16694293412233,1.4117953385524873
7.1311846179961345,1.0857547028556342
6.394534786020355,1.3961420382395129
6.821221664347513,1.1247396477732678
6.468476332425822,1.4735275984487157
6.974979521028384,1.0419806105948273
6.078507533072694,1.8291499514875365
6.050634482729508,1.5780520580524895
6.950941525325163,1.021798718027061
6.91473925126916,1.0978371316603726
5.874652366036721,1.7343154256781208
6.411793096360974,1.5168459855776097
6.055345109681717,1.4980097127673204
5.277413565773605,2.2549584234417446
6.5383134546865795,1.5173291773347324
6.831013053321792,1.2689110785570052
6.420445385651921,1.5407490006138296
6.497551571476278,1.4419988324871431
6.261105632117874,1.4985043866156702
5.754460080802993,1.6581962391237548
6.102121256052564,1.6458763986286742
6.424814812093084,1.410886643526012
6.102726599352356,1.5507780334979384
6.6525997601777584,1.2462917680359142
5.603601903271048,2.0776673393173155
6.137708150218368,1.676052609839911
5.713782063673797,1.9747870667353975
5.820788045214995,1.7747539549154168
6.117647845106628,1.7767805962933922
6.319392881304169,1.8966637742345402
6.837326791215001,1.30033972221604
4.928613542019637,2.368296000296524
5.4301876912936216,2.1163708035650437
6.685857451959338,1.4826931508445602
6.0940638351787735,1.538471852745782
6.342778844720477,1.7415650270861747
6.173920761652498,1.7958175370101759
6.611410829632206,1.3946493027506806
6.152884909133817,1.885859447104677
6.222340794747846,1.8524374859919484
5.4786223890517025,2.1111317298922274
6.686217687082346,1.1471478422930048
5.076581187933869,2.046772365776769
5.9467442167343165,1.7393724267291826
5.540407234856922,1.8333367602266128
5.833312641461175,1.681941514309075
6.059947780882242,1.5546850210298866
6.372620376093255,1.539485307241478
0.1400514927167773,10.061976776419815
5.991229301485639,1.7091356631546142
6.159436419973324,1.4725098999123496
5.644749687621677,1.9162972054060252
6.807504164156383,1.328368561545228
6.717001417300318,1.3493733665193992
6.464992938389049,1.394741257874087
6.526920916756929,1.30405537737265
6.286510273026805,1.5882998518601374
6.368215023895369,1.4820075763116245
6.01214287361905,1.643851075999574
5.54597305015771,2.126265388266259
1.8738515397601256,7.468895952347928
7.126942244757142,1.1098060428517968
5.675692731026464,1.7622040775766545
6.531766109098862,1.354168521175199
6.720862828616551,1.2217772283339885
4.661985723951547,2.4952957233934656
6.086211804722317,1.5379326305245609
6.426015380438244,1.498577379177904
6.655721678037298,1.393294274586726
6.500145714807913,1.260285547383009
7.007752107962353,1.1087715187158853
6.244635280803791,1.5512689705813543
5.150826685706729,2.4325630932465305
6.4231884057646065,1.373446866494509
5.82755790896339,2.101856925621776
5.823813352759741,2.1133387048811407
6.148737705087154,1.426644520837354
6.473494356000982,1.3428921137307543
6.148463682600386,1.7514578062089878
5.494524877347527,2.242918168203552
7.09553489996356,0.9944060308091407
6.714105402510932,1.192428728892964
6.765279027519732,1.208441874206427
4.403136205562534,2.796748742763559
6.150363133660111,1.6160537104653028
6.224405806465471,1.4454732951772866
6.565942951366807,1.2817620209427334
6.533814455685751,1.3332249339272206
6.205164040122326,1.4798814238598723
5.261787439913989,2.013839690749438
6.476171855803242,1.5518730024511682
6.278624903735411,1.4555031416308515
5.684532501300531,1.9312375111092497
3.3441615076854045,5.372196610435662
4.044351415868743,3.4037576490026034
6.588689838409164,1.3544398040409498
6.171241800629906,1.437314361305317
5.474840742197463,2.2196740098316963
6.16701132798744,1.5331012749208617
5.72535584412533,1.8570044609372816
6.3913057784433835,1.331041642657148
6.130374092845528,2.0638773138214983
6.285454558557015,1.4341024488998935
6.51550107775187,1.3791716605125104
5.727545763869759,1.7671139029226777
6.258080588684632,1.498355994216717
5.091379608189142,2.29618751894583
5.922047696070605,1.6231507036442652
5.156899991243634,2.247920282509912
5.073763651091346,2.107231019374663
6.766670112335606,1.1917012094006818
6.461209107097699,1.3651976096210212
6.47896540070532,1.3178137832261925
6.827493173078921,1.0595083570546986
5.525313978660169,2.587322498405281
6.776134873619572,1.1309098418010242
5.766884115275168,1.9211106299453702
6.571631367351893,1.2847224838127063
6.709193032791722,1.251775119914333
5.863712820633365,1.7805265028256891
7.089155633362003,1.0182811376168277
6.441446460520627,1.6002654917941312
6.211616052672473,1.7541786388594007
6.188082374626582,1.5000311506259014
5.705576082730178,1.540811903780283
6.752018551843508,1.3668238910759243
6.068708808272,1.6555878015948509
6.855480604463254,1.1708891584737147
4.756419580316173,3.042135100480531
6.594107615279808,1.4629690144055572
6.435753780972483,1.540964842454049
6.670385060146142,1.1487855107246934
5.701488706115539,1.8698363765100434
6.570618099458525,1.613230622166665
6.502773364389344,1.4398674383051848
6.095451613202895,1.531002791665913
5.974498310177373,1.704358943061198
5.188043325152613,2.3465949369129695
6.634659442148614,1.6253411217922047
6.082551179883099,1.592041250158673
6.531254656900309,1.2501718237183757
6.83604335075847,1.1310838801052356
6.514643517189819,1.4502997139521188
6.372158521283671,1.604954667944968
6.331429798599396,1.5325247970505615
4.598770710221708,2.8153576860843383
6.225584133402463,1.5054126227669253
6.009486459471338,1.8357124335620993
6.252959355891532,1.4756291518464
6.087599082087759,1.5360114505353046
6.256838196257757,1.6088595440277234
6.738045857171045,1.3238889057984806
6.6486311334348756,1.2713147499178294
5.924416712884343,1.7223535912889505
6.08196982616473,1.646139140358146
6.731549664473274,1.302472332912818
6.01995357518983,1.4837984179451031
6.5718697373686625,1.3753944980193635
5.436894862454496,2.2597161145982896
6.919808102852962,1.039416945099298
5.69880371397291,1.8901488354403266
5.263592394880874,2.2362711457697007
6.955540854351184,1.1508464161183665
6.712701722593917,1.2466323308618832
7.112858378028277,0.8727156999782815
6.658052736813641,1.459363472981158
6.518379541196844,1.3380887901871483
6.1342803407202515,1.5657116621789382
6.873268379391597,1.170016931061845
6.042041939636487,1.5543642003823068
6.143272938451115,1.5899346820059697
6.71254267292506,1.6116869591343543
5.7471215497984165,1.8723270972993922
5.900835544528482,1.7209017066540215
5.874780211493858,1.8884983739289847
5.956971566093584,1.6400016393341625
5.968129338516994,2.02654533637544
6.374694175379778,1.5015825102240936
6.528735312201597,1.2989878551787502
6.495905173506566,1.5924775572066685
5.779027756390821,1.7682627857261866
6.505647881593997,1.3295736288133126
6.816203739240609,1.286844859453788
5.25198286335743,2.231025139516112
6.836788280595632,1.27184552726589
6.5337098501529205,1.3027498627251588
6.237781128559765,1.63211165547905
5.77940501906505,1.8313918277974124
6.091037752385879,1.5289948352636693
6.366847053527107,1.3623111358956064
5.846960351245087,1.8650837550695125
6.263064065926212,1.4870380855764156
5.8923639667288645,1.5903149884446144
6.15758409049225,1.5735825298089954
6.820908709119248,1.1724501590399483
6.395236357798903,1.4398516685081297
6.779376596547653,1.2086786375012752
6.620863136836667,1.2223317068757633
6.235223614744049,1.583990463173348
4.9599114434301494,2.5011384753212833
5.905110141082548,1.655693074657253
6.948185486166558,1.1558548864457228
6.379997820082103,1.550111371903696
6.507530504860174,1.354015722856753
6.7899777835331845,1.1356090076499856
6.628674151678237,1.1142268738027687
6.393590044354902,1.4198322654166822
6.745270682686126,1.152258562392322
5.038776990652046,2.253201281648871
5.356546907370754,1.8725929266547792
6.380632183951193,1.4449647873210212
6.822047326466389,1.0719252222351658
6.00171611330532,1.5226588712411906
6.2164475754756285,1.5699613239329595
6.38918803070113,1.4157285539888371
6.3402775523335455,1.4489918849930639
6.049970659228718,1.7115608782932141
5.962139774022663,1.7137391319878448
6.244698421427227,1.6627932209581964
6.507321877199728,1.2415651643502092
6.53207988259131,1.3406564155440321
6.126792326743547,1.8375673885407031
6.611410829632206,1.3946493027506806
5.803029349406071,2.0989297710353894
6.7130060526106385,1.1873655903668987
6.372837029768725,1.4348854353771392
5.880168172186637,1.8485926084235333
6.381769723024321,1.3935662278005405
5.467499888946508,1.9611168104007068
6.954481004855388,1.0372854024379534
5.3873725211022645,1.9317719729686444
6.4544772756844,1.3277987670958307
6.998388926786596,0.9897895492931402
6.505461673877239,1.3672434796522697
5.794611724499077,1.9037770744841045
5.496333515977415,1.7002088523643233
6.072780556261686,1.6189545613925072
6.363920554342701,1.44560351947965
4.050122507310739,3.3288782634364096
6.383575283499847,1.6609460789868966
3.8441703076465146,3.6581862730738473
6.548106201202505,1.5773882277999598
6.465502077604627,1.6220112009528618
6.295319969531738,1.4585363507071107
6.008368884544387,2.054682907456382
5.598610081787578,2.1487936744109652
6.3095755103270035,1.561111727448842
6.7029776711110385,1.1391971624249384
6.197836355802135,1.6309693398793959
6.145223776664908,1.4668539197607702
6.045443260896172,1.961812751032348
6.4359048098794975,1.5412668581906546
6.096038285664761,1.8319349107045109
5.533226114098951,2.1323623876828384
5.459249781239345,2.0040036590924526
5.714340577690754,1.8638551918757595
5.33030357606213,2.295695126923803
4.557641566895842,2.8394446367946706
6.050286261530197,1.8241158247755438
5.820844488247549,2.1210252783500385
5.427715019296992,2.162093805873562
6.7361656541281105,1.1120765315427952
3.092059551160003,4.4099941552455775
5.636928155269839,2.015830501094375
5.255324489536236,1.91684589809951
6.724349251602303,1.3028382665296458
6.364111091522745,1.4786481636288031
4.195690564646547,4.550918893397778
6.128478707291766,1.7449408521575767
6.4426197771525455,1.3379914542085511
6.3214548316217325,1.4283794628628395
6.468735853588904,1.44750303023563
5.772517811333494,1.812307200400023
6.284634684282445,1.5241315072616801
5.064843871604477,2.101875843657704
5.685075675829902,1.9070944479499194
5.898616722521066,1.9043457565532158
6.503709692528273,1.3620140731264359
6.83526802076079,1.1816771518927494
6.684985950647891,1.2497009159738168
6.264518455551208,1.6609966811617727
5.62685674964276,1.7828785533836669
6.8031402889413775,1.2196329598292848
4.860296054875781,2.4862876818803086
3.6831735773532577,3.1679380985164443
6.360414237315332,1.4640183475158137
5.859820897090001,1.7791319929799896
6.666645695033353,1.4861945976454525
6.803399299896324,1.1712382835129493
6.119697755885701,1.636154432290591
5.667598443731825,2.3140919476830812
6.190964240148703,1.8861288354841046
6.194823316489733,1.6242341853493343
6.263984358129618,1.5724905613441789
5.9294498421172515,1.696368519193553
6.120308534600002,1.7279376857827833
6.296520114273868,1.5970244566969811
5.199886128522216,2.610160782788312
6.464705041918049,1.6628663664397443
6.276397885815505,1.4257269047902101
4.69765118460383,2.4717708689888953
5.357786418982416,2.161067825474046
5.6457371739250855,1.8655186209511276
5.9211489175631575,1.6921313299977745
5.661922822150841,1.809054617882472
6.286139092403546,1.5871720942427874
7.089491963623805,1.0477163380868721
6.54946287691555,1.3357655072526524
5.30555596492359,2.0944953262595956
6.558900508806634,1.4158721938722967
6.665259737021751,1.4512188756734825
5.746525694954564,1.7472005487365676
6.219614597461513,1.7430550426556592
6.174509068482766,2.0217269944066776
7.235309397794024,0.9417114876651707
5.256551919662163,2.0772856854932047
6.800042722431362,1.2059424882259149
5.620790471556118,1.8126546398366894
6.777363923092772,1.1698341552947196
3.973242570745271,3.2736058869354747
4.775464151226391,2.8255606088478924
6.43070013720842,1.3479601334735698
5.197453886549811,2.6022913399546095
6.298208402209971,1.6182563496406261
6.832485367222094,1.193822789496648
7.02244987060048,1.075267317100268
6.900603056339275,1.0626491174912722
6.245126663368544,1.6868654635398768
6.825089839217628,1.4571719398592062
6.907984255735074,1.0833870074902454
6.087029262419267,1.670565582459878
6.862913269549963,1.2933060315686515
6.748468113284199,1.325388222851847
6.6288228930388,1.2682661558504413
5.386235285163282,1.989532181979497
6.6223664453013695,1.227701894242291
6.772825457348792,1.3444635188762661
7.1120083903246085,1.3697775520963613
6.8408876813963575,1.1647973151031679
5.912339231155557,1.8476441405564743
6.867622876935259,1.1473590451606106
6.174454857974145,1.6536079264267993
6.572880878446951,1.3280225943108648
5.767084129242255,1.8923533362096794
5.330821871817821,2.1600774421712043
6.177052694354675,1.636897749118616
5.859860504768842,1.8195759398987805
6.654205788960516,1.269187214240706
6.401975151956507,1.4547103460596373
5.81510621077106,1.8445894598776693
6.62373735746318,1.4342188834950165
5.146112399896942,2.3995502574628365
6.434455529558758,1.438935823429464
6.106800226702662,1.523267514228832
4.9996669347287135,2.168943232289357
6.351390460415723,1.458905888043847
3.617525770573758,3.469893244219141
6.218738007836926,1.575676313946953
6.286097018895223,1.516900251259
5.786598556984073,1.8885399153623792
6.8295913399230725,1.1346600364179307
6.427512560074094,1.3073884851933353
5.440385424632129,1.952155881110355
5.394536375898776,2.148627293092177
4.693099235244945,3.4610683716261557
6.6257975528824895,1.3875604199871259
6.126892489706184,1.422727085833419
5.392142671463729,2.2879081584876015
5.403235084321014,1.9605837031296947
6.255409538259323,1.5501895011876448
6.175727566485016,1.6178499296621585
2.6777069891101473,4.161832950116134
6.6561119874557875,1.4891394279400194
5.160018776825982,2.647193694646904
6.430640918238456,1.3572100426041105
5.036056030898923,2.2547253933798452
6.368509469507171,1.3772669036624419
6.6904279448688415,1.1581560942201787
5.580438347850482,2.039145673166554
6.713479709794929,1.2496754421365164
0.9773280841340464,8.761298489561872
6.747736446481014,1.3174119204288037
5.800366916918238,2.227997411839466
6.135139063737239,1.5353531020017535
6.110541255917566,1.670457403516164
6.8850426835972005,1.1656816952007094
6.251448073411574,1.7340624548875614
7.218392695993346,0.9778533388165963
5.940054184646595,1.9162467600415447
7.144163287983551,0.989417920158266
6.046079305821581,1.654514481268745
6.314797959371317,1.5560343305536057
5.934808396187555,1.7405822486996925
5.531374338846298,1.8768894170343413
6.618725187699421,1.3986339720295664
6.36035070764483,1.559386325301503
5.994561835402319,2.1486482093620056
6.153887767982216,1.5690382401487497
6.074813178969348,1.7608036283508723
5.822073445726551,2.0743441992156653
6.945987987119883,1.0501420676617723
6.243689634616231,1.5782786657318737
6.683942469684564,1.2146674207781463
7.037831282619287,1.0424958426647981
6.079658472802812,1.9430623946069727
5.438073575924039,1.9419185142138575
4.840768813572907,2.414622026131072
6.124664370542351,1.6782217867734828
6.106429946502205,1.568311127493813
6.530729091302145,1.350468449201026
4.916550187707596,2.429529260460703
6.299568069443893,1.298700468013346
6.855041382498907,1.1439841210246149
5.892224406924046,1.781282427610115
4.982849651365816,2.4642654718308163
6.500536360406891,1.4410322439308503
6.177236062168948,1.5604504834793025
5.8535893903559835,1.9613479552562563
6.073801722110117,1.655473200164741
4.050122507310739,3.3288782634364096
6.254341709295662,1.4272998140578614
7.0723377855665746,1.1642116989978573
6.369836698863153,1.3683503557367676
5.6292208593252955,1.9588251148795133
5.573484533052183,2.263660427872635
6.103696779008248,1.690733145683525
6.4854993377615955,1.2146164135775868
6.1624144325527475,1.6919844759943312
5.658147575774076,2.0607602852186773
6.539810374095058,1.349864020834504
6.21228685682647,1.7204558391970861
6.831878487849083,1.421098911543085
7.237620583835309,0.96191139822915
7.103700436729836,0.9715309403724866
5.749258923456613,1.9746018510966414
5.313982558174939,2.0078157909559105
6.3329836249218445,1.5096946758514558
6.565359757801381,1.2976920562300445
6.777736537705285,1.2039823770394253
7.003480417599669,1.1013022909627908
5.65950489243621,1.9346469279367011
6.177364700454155,1.5016766213323025
5.769323815693005,1.914218335497816
6.5198690903991645,1.5304300523506953
5.448825073731777,1.9736011691737518
6.564437060694183,1.1917007875174632
6.478808353357764,1.4011141050513143
6.752904839153738,1.1597482620328872
5.283176017882843,1.9564414305456155
6.242741469884307,1.424553085666173
6.365007769891888,1.460564597794705
5.805607149284711,1.6913991367437737
4.851309130546203,3.062415059416871
6.703537387580818,1.2070348899677446
6.004396501839169,1.6080155163012004
5.160578966705302,2.295913960866077
6.376607779727781,1.5188150426541582
6.416135071475029,1.4233202490707955
6.931495360734212,1.1606510057015003
6.097311124784526,1.6658366671385414
6.635718361857906,1.3571529115018204
6.693737927638427,1.413512830648402
6.66025215402401,1.304583269855489
6.7409997719556545,1.2561077553589384
6.054271940044087,1.5656872943060516
6.547201905287261,1.2920161444271818
5.992202527915407,2.1240879796722756
5.6818082160432954,1.9866237027219529
5.865124504436839,1.7803157330344808
6.742106636771029,1.2427567860006197
6.596400838227758,1.3429175323112366
5.8853210940482725,1.8584673500699682
6.81414133663627,1.1435982642040459
6.304115028901813,1.4607389445960506
5.914511711281121,1.8993393895676647
6.39337028635077,1.5104082981282456
6.055477132798181,1.500402283108813
6.615208080858099,1.3833731983911555
6.275638060937854,1.6192998478235276
6.83320707159301,1.229054655052654
6.573632605800671,1.3019290227412907
5.077865573273463,2.880293730067751
5.10562574051957,1.9671946529340456
4.4278641531890806,2.8572967892747876
1.236776452720897,8.261518006150387
5.34758375695098,2.575153770391662
5.376223534430169,2.264422114043117
6.665872549660327,1.297336438120867
5.185187578476711,2.1058041910083243
6.463719846408718,1.385820131816646
5.316514081530817,2.019811564941915
6.364291279939254,1.5024362285472552
6.384698182890819,1.3431305665315754
6.613626602945829,1.3431051488430472
6.7605211310531015,1.3050673824229826
5.185227326053569,2.211123352404111
5.552695160071442,1.8263741487067024
3.2035425055657782,4.259186905624022
5.7528126303889415,1.8140163568962853
6.437233895134575,1.5950989513295408
5.530636062745648,1.9570817502358224
6.1583245777380675,1.6201089603755752
5.8449909907870214,1.6420957050100458
6.352392516402643,1.4979454235578193
6.478504024624295,1.317649894536326
6.608410572399097,1.3011345493393982
6.21231726264845,1.4748285327330368
5.932544971744429,1.696211005193173
6.715344384462939,1.1976679228415834
6.182266630704724,1.5283395132046425
6.276219520785725,1.3924577233831965
7.206152795689564,0.9231362994461783
6.0107295178205735,1.8695015843905125
5.956555496835827,1.4514011623407561
5.387992480174728,1.8012400020691683
6.721183414097177,1.4287727625408575
6.128957316998491,1.6076797066348398
6.514643517189819,1.4502997139521188
6.106442633247896,1.9081376305792772
6.900965867183244,1.164748036760351
6.360324686830731,1.3550191898676158
6.355987311421175,1.614488813641564
6.360596243762688,1.620488687993691
6.665660327987848,1.2316023405041698
6.362443526859776,1.49001341824374
5.458772488485276,2.276879957852588
5.649777551428182,1.9417937869010802
3.875324988106285,4.924479652221446
5.824283932052668,1.7598371478060653
6.661932485881657,1.432311284704048
5.875187696413585,1.8499394428422202
6.124693516386837,1.7011490392488455
6.268111937899327,1.5867473777679624
6.53064527396239,1.299953844739501
6.255353664514724,1.4843501500120588
5.781640061580806,1.9715204717932355
6.027818212928565,1.6981511350628273
6.7409997719556545,1.2561077553589384
6.243009739079281,1.5211795526527707
6.291711468351407,1.6259669940596193
6.47054016259118,1.4504272594451308
6.381435417688566,1.451092571041419
6.018419920415946,1.8294168315618329
6.077292858132465,1.513741442726436
6.572338593950964,1.4020321892045922
5.757806162737121,1.897168121744352
5.805052634418726,2.1847172886875033
5.580373131755139,1.933990818111837
5.928102231051021,1.7223844078500028
6.451892952220135,1.3615434597659322
6.442867067304592,1.3641448533526512
6.7571574900233635,1.1457488296858758
6.369031528738768,1.483268426896525
5.985561549421984,1.7712373887569584
6.297382789007858,1.4902182384047125
5.712506882778807,2.005347202635303
5.746502907753588,2.3653316632387824
6.439685131692585,1.47714141627266
6.297737901020232,1.3925909844051083
6.634063493045142,1.2386128093697146
6.441110309237912,1.4659187234036475
5.018498219042929,2.2560296410274674
6.5698941484150515,1.5022905121770003
5.773790381922492,1.8937181395759044
6.298672238765498,1.5606906955377111
6.374619108331119,1.3349493323163302
5.160135268762894,2.1480207385601258
6.3617007419230385,1.6816691151065175
3.281698845399167,5.547491855314208
6.797857478370066,1.1943063689397402
6.498429265046455,1.4529425636758253
5.867182329134404,1.6942418053324229
5.973644948783441,1.7733925518857507
