$\log B$,$\eta$
4.748759823910284,1.3364291552058443
4.332446981504569,1.4460659337033095
4.024772574312532,1.5558130598181552
4.44059223994284,1.4647734081929678
4.257150973169969,1.4336590904751616
4.401160438582999,1.457202076917746
3.818096911110496,1.5840798171482664
4.603527679534306,1.3117139672571168
5.032035535567838,1.2459253595626398
3.677445006306265,1.632007868267813
4.661417883642731,1.3563129714135744
3.322659390231414,1.7328841845558678
5.125587584880765,1.2087285218372295
4.285342620072161,1.4629868227374636
4.532318277563986,1.423102838496027
2.877642567085468,1.8037690517531852
3.663934474032838,1.677393502060829
3.9895991074769697,1.525067120293951
4.822808628009418,1.3356573500253919
3.0291480366753722,1.9947297189885749
4.488641064204764,1.4168483210492364
4.479423248135373,1.4001999471067355
4.157996053544312,1.5044693626690502
4.876785637103039,1.3084907875393232
4.162793697321973,1.492133165979211
3.0578025390998675,1.8023528826228308
3.26280321155689,1.7763014400649244
3.507816238664032,1.727214051098945
3.4459435987355658,1.688849916410126
3.9322521959633496,1.5693807165371663
4.159911470797599,1.5080212822007122
3.033986555187951,1.8138121915595247
4.14162986080384,1.4868993744284191
5.486740359628856,1.0838777871403455
4.515917131737062,1.4038388411149167
4.216255273900619,1.4869007010720534
4.550468145701571,1.4281388885055923
1.88779380524508,2.183135375850286
4.9395455209856145,1.3094103341972383
5.102794986308983,1.2151913066020563
2.7767943954253793,1.9601022210048193
4.502240725092138,1.4468498277477155
4.801435315616313,1.3592079177856446
3.381608795639856,1.7767351693950841
1.9672216168097332,2.294439129051636
4.00440480132125,1.5243135612191128
3.638493089125131,1.6721805522273616
3.5379860808336,1.74084028818033
4.384767948777117,1.467682019788243
4.344148010269841,1.4141875508603536
4.852529396305841,1.2520363669055405
4.064838180405754,1.5006734777774582
4.5302474046745385,1.406649138117756
4.022064058049798,1.5963450320720745
3.061294313391003,1.857163397127771
3.033986555187951,1.8138121915595247
3.6307043365891247,1.6833810873716883
4.048164961025112,1.507139195375544
4.48054783998144,1.3830015960108621
3.801532904886527,1.6153264202661977
3.553684912990399,1.6900115539779959
3.62076691954111,1.6991030869917307
3.430830788967972,1.740353470619243
3.577228853178795,1.6492949085958906
4.575768007637083,1.3767332124180442
5.486740359628856,1.0838777871403455
4.696239830279688,1.336128580142267
3.4186933581855916,1.7361184187218681
4.689034800577,1.3512974363278025
5.212641721731469,1.1881421977841888
2.9673832006850756,1.8410979563038214
3.099560107409146,1.8990664492990936
3.4416038119376218,1.760442347028331
3.2390244670761104,1.778928156376637
4.024055891829977,1.5691474261542115
3.9982412456402896,1.5233542351607368
4.431286263249225,1.4185003473096003
4.325841270646245,1.445332661474804
3.9522491314260297,1.5566128320907606
3.339690081917215,1.7730260687743524
3.9670041714532798,1.525470040407464
4.243243094267021,1.4655721404202764
4.18833259902153,1.4832351950645937
3.56827488544811,1.6220515035469174
4.889129956181342,1.2630521933623287
4.459461577368012,1.4241637075646367
3.1004313804400905,1.8267940039235193
3.0073091234038705,1.8554826986723392
4.863799016469411,1.2589577974608397
4.288036827198992,1.4815374331330289
3.529509413465832,1.660770317996111
3.5960151547935757,1.6929930026097684
5.185456567279828,1.1677368884036174
5.42976508730066,1.1032869585875922
5.126589117036357,1.2203273323818382
5.251689457472106,1.2145306369164421
2.750787472774373,1.9480598016645778
2.909448820572823,1.8540639832237085
3.6234684127613344,1.6833842607424598
4.741510450875781,1.3142674936140109
4.462537581909836,1.419710081020652
4.307371870188255,1.4590799830508243
4.013089112284862,1.5329089696034748
3.4264512282888973,1.7375374659919403
3.8460927279075743,1.6142604123367335
4.080762645181326,1.5284261622736581
3.8450636463496295,1.6299779810513206
3.9822832329742766,1.549764843253679
5.274083405761532,1.1713115824141398
3.7860047639602405,1.606914984658506
4.473462584789844,1.4538122777777687
4.511463974679491,1.345408887067892
2.674626498304399,1.9307862243385636
5.315884916667414,1.129137546287146
4.782639861580258,1.2627799564697506
4.210761491221929,1.5120711400090743
4.315068309057468,1.4473581236466966
3.5780054291436323,1.712131726413146
3.26647620047687,1.7696439426071138
3.8930193037680563,1.6256082635764326
4.191556599254403,1.4901768697234288
3.7105413914051155,1.7188401555717983
5.1078941054703595,1.1955879540044012
3.127713292666933,1.8097039511846145
4.6408832394409245,1.380996051928427
4.116120005784368,1.5470424809770067
4.747316977577315,1.3340084906690648
4.265691232214239,1.45314826997611
4.190313175308687,1.5065503419095245
3.9121725946680472,1.5744288779825062
4.162203115417174,1.5323879965242624
4.7675786424232305,1.326420137998233
4.573891114564765,1.3513401738438542
3.6647701427269763,1.6697174638021683
4.554494532158789,1.3944146429945186
2.6890324382988546,2.0337743726340713
3.6739480623206906,1.6672738344805993
3.1876564563167378,1.8560812864808482
3.7677812874806484,1.6069502527858086
4.583175448226538,1.3824449907828187
5.205341549519624,1.1555860797732471
5.538901589405647,1.0727271763602504
2.8462318772115607,1.8877745517720812
3.777680307853476,1.7361312731451073
4.691343819312541,1.3430351609996223
3.81243526857385,1.610870714287595
4.30591856074079,1.4918505186040414
4.44595866448407,1.4081374763783807
4.412349544365042,1.397697684476191
3.4831953361057844,1.8267667225011626
2.752989845899242,1.91274917398944
4.2218054860830705,1.4933141111478634
4.569563337644303,1.3277988915875771
4.761054599896737,1.2873156498806844
3.7894136494703226,1.6301067706266181
5.009908508776498,1.2327798510358434
4.913156249546149,1.2764694690558012
3.336370929979823,1.7894335110257915
2.1223450965223924,2.2490689133444235
3.819837191278793,1.612547146409846
3.484729562494312,1.7331891617108481
3.783628825115718,1.6530470156106083
4.8914399290574995,1.2673793066547132
3.627021936283888,1.6497782963898768
3.911092620052654,1.6227191154295642
5.281374377630417,1.160902707753783
4.803642012913585,1.2761370218113621
4.233523857444934,1.5114124406687455
4.903708381653665,1.249652361244575
4.490834562206154,1.3446529923561388
4.018779155914005,1.5869905780110432
2.9249776128311176,1.8961869001410527
4.247106072098516,1.5128810755290514
4.436860980260882,1.439761356104551
3.4499005930624156,1.782785457241779
4.459031831353361,1.3657104914921072
4.184076410529497,1.4487642110020882
4.315369898324333,1.4666553461391032
3.834020280567608,1.6064019760160664
5.258843092381594,1.1954963773671654
3.968885557686097,1.5985100896254765
4.273888044775232,1.5053201174900734
3.3460049692078666,1.7414370296624295
4.856781788773555,1.244177911038971
3.4254358370614466,1.7352905779220584
3.969699434284349,1.5304622138434212
5.212641721731469,1.1881421977841888
5.224655014999125,1.205157619133476
4.62466971405623,1.3685339637739298
4.663161198500174,1.3209180454892397
3.319846380865348,1.77445262173315
3.603838808369456,1.6555058705896124
4.138137535217716,1.523587458175237
3.5669590691428303,1.6833213685641788
4.085737787775637,1.5560288806767781
3.5567101127007383,1.642168216254077
2.980832824324753,1.8509703703241456
4.609766533152122,1.3616681075272163
3.102269368373952,1.8713627667462902
4.49154857862508,1.3801636153860344
4.566343395270561,1.3774225783696694
3.697420155622924,1.6749130109939778
4.228616060854633,1.4554422846448776
4.743142045174266,1.2898293398522838
3.810363740898426,1.5457463780169358
4.624353938413275,1.4538159393231542
4.781308670036975,1.4015016220984715
4.143467862812944,1.49696589954003
3.5039777925796343,1.7335937091659255
3.260617036604297,1.8061158001962265
4.7420044563430475,1.3101028523365525
4.441567020698092,1.5029881165034764
4.3585120388228225,1.3802456044876092
4.147994688538356,1.5497533448865342
4.429946209287016,1.4811200273785596
4.590721280908607,1.323468342631537
5.024951807635235,1.2345932896404086
3.3993426877492023,1.8596954081659123
4.248122807900236,1.518717953840366
4.116756548248047,1.537401624620985
3.823761652756788,1.6372203557511829
4.7161138746407865,1.3595952253145198
3.5971931949367097,1.6995080561122797
4.279996453286982,1.4486990458187878
3.5215007069198276,1.6718766046419147
4.8454244769361186,1.2877923460696292
4.864840305661803,1.32238708177201
4.512631297897865,1.385941363937907
3.4861939785677487,1.675511325067859
4.630758579933937,1.3607627989770488
4.016685744521606,1.529498008794305
5.182724872418325,1.2473600347039027
2.9174620220738636,1.9034192325373223
4.279294680618713,1.4485249270642329
3.6436375536919736,1.6802957025319503
3.8578447126363433,1.5946036678897062
3.6008116493375786,1.7001804265030056
4.6460034813887905,1.3236367318425233
4.366868965349056,1.4914186318255047
4.258375814643492,1.4313094736291023
4.331901621742765,1.4692505242749418
3.3268322708736298,1.715056124398846
4.908773390029005,1.2591467982699298
3.010927197564364,1.7851902535610618
4.586646080303832,1.372710850172233
5.006783087233117,1.2459176847299331
4.85720314742296,1.2703846602990105
3.403637663765526,1.7787710485236747
2.935365742291096,1.8325587994096144
3.2116643817106887,1.871489777651125
3.793554477810217,1.6248922325527682
3.947769937005333,1.5948277902334926
5.419717035547501,1.0985465211137004
4.559797982635412,1.3653616975146248
5.402217698808119,1.1255688479359345
2.7289401843674552,1.9199537890035168
3.845876938806984,1.5675454697235534
3.1941348280887354,1.822970292550941
3.195322151532589,1.8782214509192823
4.3424794678822884,1.4467046787581166
4.8682681999370505,1.2972695331636868
1.9888142620065437,2.1174055583681457
4.576548404716747,1.4015948696878295
4.222747447001166,1.5313162502636397
4.571908317666751,1.3520595831233113
4.708350362280409,1.3186781636663227
4.68810461125855,1.3319374334874334
2.9661300013400558,1.9258181559226673
4.294994699113662,1.4538833205160586
4.414984013172234,1.4488705711264134
1.441019648294025,2.262778033303963
4.228227935813731,1.4591431619815216
3.344482773853052,1.7505183709576788
3.6584559340566756,1.6845429882056366
3.6557387269683908,1.6202028038646497
4.372999584598703,1.3805464037579829
3.6310983194857034,1.6417770154373152
5.02919147678127,1.2572367505467086
3.8919705631888943,1.5751457134856726
4.698747003905625,1.3367344019873255
1.9888142620065437,2.1174055583681457
4.595085849255045,1.3714743019205131
4.7449259968534765,1.3505636406718726
4.3251097560570155,1.4577901224759
4.482639900108302,1.4134194863513674
5.1161972854395685,1.2103756792073403
4.506607035311519,1.3702267328719437
4.430238377526497,1.4042469663582478
3.3628981702740894,1.7836697728924498
2.449283562089372,2.0956153157429864
3.6522512559498637,1.6781668698106058
4.095522425702033,1.5063377214139888
3.536546231099643,1.6469756526512427
3.883912655646294,1.5563937223448296
4.049255518051697,1.5440815767392349
4.589148867049587,1.3286888486002197
4.905063760661429,1.2794181220189322
3.6216276554807196,1.6573609690868645
4.955419268031813,1.2660993458454892
3.740287740482111,1.6397149133796036
4.845337246630411,1.3129769221636192
3.639329532576673,1.7104909329769897
3.5611396386427865,1.64055628631755
4.236275436139476,1.4647585584405247
3.339853720690255,1.8114793455492184
4.151743679509244,1.4729618499685406
4.7323964814930575,1.2666269253836382
4.404695818339346,1.422545619387369
4.4030249707451885,1.394516835233754
4.396181842215627,1.4593951026290812
5.135728500636444,1.1991234796074646
3.6088590678735524,1.657411389503665
4.05189700917024,1.5085866253728897
3.9329101624151974,1.5347126371604305
3.4905572326519465,1.7987690138901173
4.631821271128756,1.3857258696288988
4.963688971310239,1.3114510553418457
3.739574996353074,1.6184681427239336
4.2003808129037985,1.4849536205065843
3.5250935878571417,1.6882367153382072
3.6492062101438,1.6181208810454855
4.053395840828282,1.533117149462351
3.885173743491998,1.5524720865437867
4.173174865320675,1.5628899953700635
3.5843637493186318,1.6684502451719976
3.8203413608921513,1.5419360446042014
3.808002049949299,1.6293129758893548
4.156722449658521,1.5452773128876127
4.116120005784368,1.5470424809770067
3.330244703528372,1.7234155686116077
4.5259854891285265,1.3523397207540033
4.5302474046745385,1.406649138117756
4.012480465956894,1.5340896180394838
4.27410421045871,1.4252107076579814
3.947530194111276,1.5591049726223487
4.721282776530214,1.3565335042928004
4.106171045522595,1.5215589176426194
4.309791048616036,1.426279073684901
4.3955950593160935,1.4014686298124042
3.6876217633384063,1.6662294312614288
4.316694428698207,1.4211846742992997
3.9788596436888586,1.4679390522291258
3.148929207707492,1.8740275820201338
4.928066495158722,1.271851101876263
3.3897806242089668,1.7453555463278985
4.160093441554948,1.530547852080491
3.8623666375907195,1.6057807089621536
5.190727991852129,1.2974331403803734
5.461697907587649,1.0989822398117417
4.301958033642079,1.4012207184474736
4.4745027454903195,1.3919802006013489
4.1534027187403035,1.4802304057423359
5.011203438001548,1.214287070033046
3.6500135171537176,1.6851571842264073
3.7831786542815444,1.62496716619273
4.324678987460126,1.459924635750085
4.141937661176945,1.5579912006442758
4.164589408000284,1.5268737726522918
3.60400953199536,1.7548054839393679
3.8789367091333076,1.6139846403417373
4.617254498250504,1.4271307693407191
4.448335520520508,1.4049716394600131
4.009976727953051,1.5765509243934934
5.062084449436215,1.215173511187128
3.666375028416282,1.6298695180136895
3.5273032308421888,1.7106497138397563
4.173174865320675,1.5628899953700635
3.8052855594918027,1.603795758880002
5.774871144105475,1.0212806916605492
3.299941031528312,1.7329248566314743
4.593370015786287,1.3838551121338056
3.5039777925796343,1.7335937091659255
5.133319787981668,1.2863616741100163
4.494910201228018,1.4552850318639314
3.6171664738784344,1.6152926085221802
4.630758579933937,1.3607627989770488
4.211658898111792,1.483508263513632
4.923217209496059,1.265660913514892
2.1159534124527593,2.230211926174736
3.953069325001736,1.6077906618016156
4.6095797750623575,1.3586173690398429
3.9827794996871564,1.6054925352361762
4.329333671295017,1.5094772345847776
4.224417455535375,1.5283882620317744
4.292059445295562,1.4777291579446108
4.8076657435418335,1.253746684122143
3.8225190141615566,1.639933599459623
4.244945195415211,1.482222851122943
4.086023569910073,1.480536191397262
4.84104439872577,1.241662732059126
4.960868717788459,1.2717494464871306
3.9315370202988857,1.6237433547916171
4.5880585533084925,1.3646055109054236
4.571344528987062,1.379633739737518
3.0946352200672824,1.855763583365982
4.427912923043998,1.4298749228787924
4.126892060467961,1.594123727899622
4.336985262856736,1.4615220217088032
4.002637759928627,1.5513706007253745
4.331847081077793,1.436157158261607
3.0124985909154294,1.9136831645295507
3.9765542720945755,1.6008832199223675
4.138033173262199,1.498936502487363
2.2768382166589745,2.061013722377039
4.0625459147657415,1.5348393721305988
3.4776866504697943,1.7730980063302106
3.378724619182001,1.7053113857868143
4.37332712868594,1.4382516999757304
5.08783077850931,1.2215717012261489
4.855225152377705,1.2703279840960648
3.2930799329257363,1.8410082338246248
3.9524468108668724,1.5732766261438398
4.110581466024458,1.5082950484888722
3.952515166212965,1.6158368104301744
4.578055552896402,1.3230225565436755
3.6909959658703864,1.7122444923275726
4.626321090696823,1.3324680527709407
3.0969640762756043,1.8483721790570087
4.402030931285724,1.4119611955286855
4.254172955401799,1.453834918882502
4.657803122920102,1.3594204436338926
4.240874382673647,1.4910170318707257
4.729916242082989,1.3798789827521554
4.2721863785549585,1.4561541368342554
4.594118263331264,1.3477241809840679
4.530567521275883,1.3625416451193018
5.0136767859836,1.2601266054317368
3.730382696554924,1.6534359199654396
4.389394191703365,1.3826714768601744
4.524418535248427,1.3539510988704926
4.820761912195347,1.2950211294718308
3.859546330696248,1.6415534748073604
3.6636662355970495,1.6804085775448245
3.0866092129821556,1.8480829624546244
4.5206812892169195,1.419805811526835
2.9414436264806056,1.9995619596051557
4.566139668687665,1.378807805225069
5.119506235774612,1.235389974066062
3.4794115231764127,1.7473735965960029
3.7313942533048885,1.5795212610575295
4.578483679294987,1.3309986929797626
4.153666090088882,1.5285233541792864
4.1477028160337595,1.522881815565134
3.972322690740839,1.5639630830673097
5.6742871395002314,1.0338212417252517
4.076748532500141,1.5291632725041067
4.37310236312851,1.4210919985880752
3.3200576200600533,1.759568402091811
4.248871440318375,1.5848200044075769
3.260617036604297,1.8061158001962265
4.640580976917903,1.3478851133508893
3.519086740420421,1.6465311449029936
3.5038927588204656,1.7597288292228042
4.144553551959115,1.5445947309251085
3.4189433682316905,1.7104685699016282
4.91098630084389,1.219762558559101
5.1161972854395685,1.2103756792073403
3.157691483873018,1.8525423347794434
3.484031247272184,1.7274292267372906
3.7777287373692463,1.5823841273557406
3.5868849344101195,1.6767788816364093
3.9006309178871774,1.5678280214559364
4.512631297897865,1.385941363937907
2.1227090032320852,2.2007262245146357
4.675512718426762,1.3397522608923784
4.621458517732657,1.3443656400165271
4.138802364120506,1.4761949154691962
3.278367377815526,1.8037911144628784
3.648022257621035,1.5854357399905425
4.86907244900386,1.2486821140009357
3.585291314180627,1.6391891782670283
3.94741356416534,1.5524603316082672
4.107114172477776,1.4845487148681986
4.2550182404085195,1.4969890202200973
4.903255861702823,1.2977360709506396
3.8904442839967808,1.5800006922449108
4.457172491455213,1.4174357215682076
4.887603692619816,1.3098886302635093
5.080014087505105,1.2285770952259216
2.301024782036828,2.182577248466352
3.972724470565373,1.5518131206155454
3.6507075330004195,1.6929271357016278
4.178176818871046,1.5432366504094492
3.0182085283747457,1.904289009333036
5.18666631038086,1.169416740099883
4.320624487407633,1.452539794866461
5.257122113880554,1.1813274504295828
4.59115617842635,1.385755437626918
3.8767539621915104,1.604621449140596
4.502451573888709,1.3827369013542508
3.091429011806036,1.9104185654811228
4.022943096298873,1.567672887400555
3.9646941671545988,1.5325116734828277
3.49407381774789,1.6901504202603206
3.319528097804933,1.8461669102103262
3.8756201153884895,1.5844354674558323
4.145127709401541,1.4910622309878807
2.82551771989594,1.886453049235876
4.04649930227478,1.5292421186526668
4.524156431328342,1.4137693042669885
3.925290739996622,1.571361290001946
3.0632009473908783,1.901119444952395
4.350396512564048,1.422524307507201
4.076520305840053,1.544592820913289
3.26647620047687,1.7696439426071138
4.120034021039791,1.5412177801021856
3.889037248456587,1.5804020082885868
3.32959329897914,1.742196738609838
3.6847956178576595,1.6265998210680537
4.510367391706625,1.4097256923950103
4.918381957062718,1.2571378964755464
4.633807828519537,1.3310881265808718
3.3258261602717263,1.6880807986148507
3.8641010211608737,1.5882689149519806
4.726700252989468,1.3243873508993633
3.916528516232754,1.5707384887270186
4.227136472725412,1.4655017996565303
5.1009774226030125,1.1780999694586511
4.424390389487859,1.4170901290044344
4.7235573018124,1.306064135766902
3.65070030162585,1.6459305768395316
4.118965148561376,1.5386913910987592
4.159184221552021,1.5389197994396877
4.829617947427456,1.309281722525603
4.175419631157847,1.4327028643447177
3.6233693201242705,1.6831483158213612
3.387610852609834,1.7754871308542166
4.174582152451248,1.472352734648306
4.846100718033741,1.2886353870076177
4.319333575093072,1.4651739384834603
4.837539063620422,1.2991402150154117
4.320802723616082,1.4284223811519845
3.699597438165685,1.6270019375833606
3.014890547732705,1.8996690176020776
3.8550434150453228,1.6189357309823247
4.364373396692148,1.4171822645746839
4.619572025668937,1.368269577211256
3.3369716878091396,1.7842872283301374
4.054478492513311,1.529065989467633
3.8250799420197277,1.5898734692553844
4.697189671996388,1.342571476908142
3.752704739414317,1.607255734744618
4.031556031423447,1.5675988389386935
4.34062528730732,1.3906009333447795
4.349666579117455,1.4469406723207485
3.8173785783467844,1.6661145993827153
3.853983382339459,1.6387609079245486
3.848785074255821,1.618996709290882
4.989940548462185,1.2427710625822768
3.9822852615951536,1.546268834483894
4.179227817022297,1.4847526566096347
2.571247547423497,1.9818941237483294
4.489348002846395,1.468773124360219
2.9395088274900734,1.9055857079657375
4.195839947163417,1.5453597401043042
4.510304819531133,1.3748684447556556
4.957179985090295,1.304056060918736
5.0932240846033805,1.2366427558304645
5.4665690947099135,1.1147913521417658
4.775881483642162,1.3206977908707995
3.026021271620903,1.8472051019132139
4.322257246006108,1.4283924971183224
3.821364665999149,1.6094389003233092
3.4053924315603847,1.692488728006435
2.992098910852171,1.8854057397938033
3.495395859139963,1.7094189232878243
4.209827323403548,1.4481666831308972
3.816426514350134,1.6563210582412327
5.106290824145835,1.241984031341202
4.0152401831457905,1.531121160014392
3.8670942653594635,1.5967492385188296
4.660953403774359,1.3651635472146604
4.225580733007703,1.4785037105841705
4.585176591878606,1.3871776731349927
4.416848938230345,1.4596278113611878
2.9065983651999345,1.9267074731178178
4.101621355133641,1.5109333822064988
3.60400953199536,1.7548054839393679
3.467308922269272,1.7748633940802558
3.3640988722697314,1.7520442812683508
3.431912862775471,1.6779170592416002
4.289350463694886,1.492533430172024
3.4076876009104717,1.7312773904200762
3.6629228798134004,1.590649827641228
4.511670553319623,1.3738844456057826
4.263021743326834,1.4315924623262886
3.521178392906092,1.6767495831582837
2.935365742291096,1.8325587994096144
4.706122076858391,1.2732059605068302
4.496702938165059,1.4007570029614953
3.849236877225052,1.5885268620946835
3.6025600321035043,1.6467866578258112
4.533360141576264,1.3925494806415006
4.056421175765998,1.5400888890164737
4.08385686828586,1.4763150230479318
5.057198897522637,1.1990226049054207
3.6310983194857034,1.6417770154373152
4.243471786963655,1.4981948440790562
3.752164326366664,1.590608424525289
4.48812311706156,1.3598024446177044
5.250363331146241,1.2162267480045452
4.123616489227468,1.506861135993859
4.739489530346601,1.3486752136309899
4.112531574303739,1.5035172217590307
4.522957146800662,1.3929230053488373
5.461697907587649,1.0989822398117417
5.018441978861597,1.2704226698253875
3.7207381737865743,1.6073041255352654
5.4711942588051095,1.101033672751253
2.90295041314873,1.9090317403798085
4.686436690349322,1.388407541281486
4.012988272709565,1.5585808066596993
4.474727833942634,1.3990906991628793
5.01156014039755,1.2374670087691515
4.4331115231619,1.4681518717837192
3.5100526721430727,1.680850833832135
4.930609105806073,1.3069089198801014
3.254514077641998,1.7693586317989105
4.384301451796571,1.4788671284765051
3.1433953704179665,1.8109720125362154
2.248120552020207,2.1771012313981526
4.216734700825767,1.540923836448152
4.270247518748768,1.4201229281944672
4.306880477717595,1.465703541811085
4.337603468001568,1.4309489796746355
4.756274118253173,1.3019361219390695
4.856434131086372,1.2442964836473984
4.718054851507052,1.317308038445867
3.6436375536919736,1.6802957025319503
5.053138061122468,1.2299898510434155
3.911092620052654,1.6227191154295642
3.1311837375191454,1.7618893052105897
4.881317278485405,1.3098600282251587
3.533644892107478,1.6481080818607523
4.504261928698792,1.4137723141009986
3.5029773533304294,1.7380086056463986
5.364015288888763,1.1372880459493346
4.736991531403787,1.3656043771588429
3.875935283130592,1.5862895692122727
4.287304120696247,1.4568211590039843
3.8067001933167712,1.6073181170128301
3.599162537514289,1.7093380398068565
3.7313942533048885,1.5795212610575295
2.6152728599791377,1.9052565823130456
4.1441095543771205,1.47399951881038
4.110068764561258,1.570115628976868
3.371390365703312,1.7688128472793097
3.805126490980442,1.6155165249450334
4.095975441861166,1.4717525990225107
5.071797956539017,1.1977102672008757
4.04417118277349,1.5359401740045344
3.548003662811604,1.6361243817628277
4.2254262135588085,1.4687484217215347
4.300375730088987,1.4533587687876024
4.641244539671028,1.3521669519201973
3.581952153581077,1.7922855077220672
5.077809945408269,1.2449899983965138
5.139854238425618,1.1757108698563374
3.907891873465031,1.6195769430727416
3.9554463174325973,1.5652462983205533
3.4378483025986886,1.7271708489810425
4.374025865285681,1.402761617848199
2.9747791903491527,1.9737181636946786
3.4107181983676784,1.7325290566928555
3.9874251716492912,1.5398272810254179
4.332945091030321,1.4862157846291457
4.784258880040426,1.3656551991611559
4.66159925706518,1.291318316238657
4.270698519434897,1.4660825521286693
4.112535126357594,1.5246726388110283
4.397727024860643,1.387690685807814
4.589364107804864,1.3950071478006838
4.62793119404313,1.378681119066992
3.7765706772953926,1.5756028197735867
2.6226900675455163,1.9473060318785707
3.975032810065976,1.6054760026938601
3.306139298347947,1.7671738858181054
4.231015234828596,1.5109365200497809
4.3366279332152295,1.471703713409993
4.534887597427834,1.4207817922577837
4.977665932552155,1.2788118119442355
4.859933297773073,1.3021645681074598
4.603527679534306,1.3117139672571168
4.079435504038285,1.5157013934800134
3.2565561776035192,1.7811387889085324
4.604115671279739,1.3645909858261587
3.4290094503362303,1.7186806715805905
4.364373396692148,1.4171822645746839
2.3377525945813193,2.1808262925167394
4.088033383008112,1.4931631802974674
4.786429343379871,1.3323756811656158
4.492445496794339,1.4457726836938956
3.3640988722697314,1.7520442812683508
4.745975578887118,1.3995901725036854
4.3179389643803345,1.402176560172036
2.9756994741257894,1.832318494727917
4.180202639608959,1.4700087152305665
3.8156209779735772,1.6037657791702509
3.415668527552638,1.726433608463596
3.931405852548175,1.584500983478972
3.8289014226248295,1.593414992437044
4.0576146553083134,1.5542463511496714
4.6274947265906095,1.3640384206684695
