$\log M_\mathrm{c}^\star$,$\log A_\star$,$\gamma_\star$,$\delta_\star$
11.3809955727799,-1.508404530635367,1.6358505412434476,0.04675444122496675
11.793348844820049,-1.3457736951895716,1.0549679308201583,0.16559667661433158
11.62591364922494,-1.4017509214024981,1.2271918014151622,0.3195202446962245
11.781860115070396,-1.3838448330330224,1.2449723196242235,0.32786256766634597
11.552750165816523,-1.2792068604579416,1.3013151935170144,0.31619900725500266
11.893210452294404,-1.224466538686482,1.3266008559900406,0.8556532949564051
11.640240477243431,-1.2523839204806235,1.526554591106179,0.4554966288858196
12.574882271165492,-0.6371344350049604,1.0133794155397338,0.5382358834930332
11.573256569817998,-1.2044166115633383,1.2398287232554086,0.17427685503482426
11.6671874747635,-1.1511784099306186,1.3384669543868777,0.6428139830751591
12.92094016248956,-0.4571301907855875,0.836549429637913,0.49223706757886954
11.659301335333174,-1.1740721288215474,1.4370209507272338,0.4368809758528519
11.40949259742828,-1.378105614358734,1.6539785392167499,0.21855205564402022
11.146746715983522,-1.5988508803833246,1.4467565303417451,0.02872905966474415
11.504646305684632,-1.125293281527469,1.6292519049953833,0.01890152496132158
11.444686455566705,-1.2760584507423702,1.5161014745755144,0.19768872963621725
11.813535439282278,-1.1563217585758558,1.2960573284031744,0.8372834723139644
11.171318492447812,-1.5984628340888856,2.009673583403627,0.043322855112295444
12.128274666952947,-0.9755720064344869,1.024848904248895,0.6923882296717474
11.68513695622386,-1.0624791805377094,1.278183930839388,0.5784298625836853
11.402127566025513,-1.471568332022072,1.6559291814254307,0.03194088391422134
11.690487737583748,-1.3253045680857254,1.2996419624500102,0.12885605690705204
11.368558188785236,-1.3489075514034397,1.6219049356037962,0.10373236451201182
11.455717272617312,-1.3346991607075962,1.4766780289328914,0.08433104980168937
12.00033141251749,-1.006042160582671,1.0306966220692235,0.3945563324222944
11.726076966980482,-1.2565059405438408,1.3214245768793582,0.23633290973199667
11.967966879126598,-0.9814819480592889,1.351966205487393,0.4623144642958573
11.751303773929678,-1.2258387251320437,1.376146230432426,0.5191815414868364
12.675429203813742,-0.7462351146850452,0.9437191930499178,0.11993832424953921
11.804094059728188,-1.2164966863692017,1.2519754490445023,0.6417073703039069
12.024346289244104,-0.9940055490139759,1.2117887470950497,0.15225995898507919
11.429367204731154,-1.4624798148190135,1.8930471028158657,0.08280062257414655
12.338378716759129,-0.5123398085938413,1.1123864178749592,0.19116776421668255
11.766753183989701,-1.1655212206630623,1.3026171825144757,0.3989389737454464
11.699714279682226,-1.2623378808280736,1.1610717009236726,0.623934013923672
11.425538992505412,-1.5388846560625635,1.5329260343060689,0.08516186782066132
11.3685712848382,-1.277396319174721,1.6756839204880531,0.07429716954767196
11.525808498061984,-1.3352805973068242,1.2892683783164038,0.184893153794905
11.374992101300055,-1.4949228701017456,1.225710815073378,0.0012720449347882329
12.420813172703214,-0.7922333454675365,0.9889454065501524,0.32026704990758104
11.96019746087956,-1.1668494277375172,1.0237011281954156,0.3203679982179195
