$\log M_\mathrm{c}^\star$,$\log A_\star$,$\gamma_\star$,$\delta_\star$
12.393485178992554,-1.7006067384413386,1.5948671361660387,0.3396676032226915
12.354940435807995,-1.7653176257648686,1.4187351570706046,0.2713832107803892
12.382977805946709,-1.7074694151235217,1.489989387147157,0.3171205849783799
12.320115842370631,-1.7766387861926227,1.6967102141474917,0.23433746302025074
12.470076405419785,-1.6721924234864147,1.2253095199810315,0.3516855068239782
12.397677209572072,-1.7440906666863933,1.5952932989751836,0.2997402054125139
12.4626315408506,-1.7073829310368565,1.3522209000741081,0.34747616829742256
12.35582220468428,-1.7153111049327325,1.424618845543015,0.30012380685175427
12.389833558126998,-1.7022843694761813,1.4383564527724466,0.3106704351486522
12.526094171517379,-1.7161452601761917,1.3275827390337602,0.3677318163876532
12.410692206956348,-1.7019937953850417,1.2431664185028521,0.3107519152793631
12.284367586811761,-1.8002665324586282,1.6941589069853897,0.183510084145838
12.460296926812706,-1.7071876176002612,1.2413243980036703,0.3371840166904669
12.444321983431575,-1.6792581242458102,1.350026267271955,0.3542393399023956
12.531353786184713,-1.7015165771059715,1.25485768517308,0.3582088045210598
12.337688311335201,-1.7669255993046276,1.4788867026242813,0.2318154460289631
12.40609886908053,-1.7375495132424352,1.2670448303712776,0.2979017315248627
12.452672954861919,-1.6676725743149527,1.298375789385657,0.3685737291052538
12.653549531327467,-1.6787888143988055,1.107123614189736,0.4805388952188717
12.343916034001396,-1.7273482129804516,1.611768245953165,0.2749178213078392
12.277079368889792,-1.7864919728600726,1.5018867032970697,0.19647724939380343
12.356747959437723,-1.7383051880417717,1.474533066171997,0.2653977684886357
12.507832798581203,-1.7035486787090817,1.2424848649233309,0.34372245950378516
12.407875153877011,-1.6943256990999178,1.4776004940866336,0.3246545656899871
12.415943007446595,-1.7215556071614024,1.5034128390386514,0.3516128102181432
12.3622767399734,-1.6853499373680423,1.4702413478362333,0.32777406519018226
12.487137268157674,-1.706904803425605,1.2574831154210524,0.3806005302530358
12.330084263659785,-1.7249108045407422,1.5314538897306236,0.2749713077440436
12.258564108842698,-1.8391384319123003,1.6662067956110982,0.1657230714906133
12.439346758554745,-1.704375249451439,1.2543504231321008,0.34123835302473565
12.249260354526996,-1.7870204371882727,1.6246440943790699,0.21794339074898372
12.409239517134433,-1.7515160414840052,1.2767653300187876,0.26177887475891704
12.425258118219435,-1.7363235285337548,1.3849579344875806,0.30536526353526655
12.505194431537694,-1.71126413085496,1.325075755044275,0.34089310374015364
12.47962986215403,-1.6863400382588727,1.248393385290427,0.33737368200487633
12.394204543864715,-1.6658626222601352,1.514097713979311,0.38607292953985106
12.468378064159875,-1.6756055375232453,1.376497260014483,0.3673340627977596
12.529357656563073,-1.6655220362511807,1.2350653127284925,0.3932718471863998
12.451368874194273,-1.6756892149650007,1.2815677592446124,0.3469370834657616
12.25796920284438,-1.8402152195208947,1.7821940590907803,0.1408329690072591
12.301456837858678,-1.7447172594823326,1.6174361692176777,0.2851448986216799
12.347894220510627,-1.7515899130879622,1.5374213543767103,0.27680765977530664
12.418430442411902,-1.6796235260606747,1.3947601898702693,0.34815093194763475
12.302815614546317,-1.7931779237736367,1.6425768306234472,0.20889057288407614
12.471638052467243,-1.6562084790545248,1.2715411621125985,0.3807081490709755
12.374618751205082,-1.8102054137571975,1.4830771169307437,0.2216175439568341
12.487930105498831,-1.7181200679461675,1.4083847291447749,0.3139036112618678
12.389438201075542,-1.7503123257959285,1.469213010420448,0.27924327213347944
12.269141439515906,-1.704097061947542,1.5898894501669694,0.27071860527363073
12.315044618731571,-1.7107943372655374,1.581345081254085,0.26795125025536093
12.494625185035307,-1.7005374223847824,1.3896906002904466,0.3581652414126555
12.330137492552186,-1.7643873305707032,1.5577162539775677,0.2258042877794622
12.323777638443609,-1.732483830423798,1.6260857606375103,0.27362518873083697
12.599456574561977,-1.6746376953322606,1.0788573530116494,0.4206442527657315
12.202694446678688,-1.8076871041824474,1.565611392398875,0.15291466891841088
12.376814142138294,-1.7754735398124448,1.5600873606793617,0.2444787396678268
12.383859071317538,-1.689368040341369,1.4001900786475647,0.32776993274320815
12.323982158829082,-1.7350295927436357,1.62214251556607,0.2811409050185632
12.274670141953772,-1.7767191407570126,1.5632720330727115,0.20571204664150664
12.55266031091925,-1.6859795482000848,1.2531428942093061,0.4141802071713624
12.430645283703115,-1.7334549831954242,1.4273900788163236,0.29314810021834553
12.499853775382396,-1.6694999037884213,1.2680821655119319,0.4019443111220161
12.519463075456885,-1.7233150481876696,1.2585621046714244,0.3503500301471449
12.376912347692517,-1.7180370927590596,1.323637659212238,0.28320517010257645
12.318395106148301,-1.7625309913887985,1.5958611865582795,0.23806259755097423
12.486309021702935,-1.6763933499184387,1.3936374094043564,0.36506985393064534
12.50432809705477,-1.729051337072501,1.3535377038998553,0.3706292713518552
12.349457671315232,-1.790324720416025,1.3438505275880472,0.19183434849097308
12.417206404118376,-1.7204215651388965,1.3817724178990327,0.3052513822635178
12.620816934470053,-1.7027669690551792,1.1250506358498964,0.39121305864085376
12.398641918151537,-1.6815548738824633,1.4223388451189587,0.29309558143495956
12.507875810159996,-1.7213819032714435,1.1752648840408864,0.3139068687695942
12.527571360324988,-1.6998804104410432,1.2488609572424745,0.3508891372292272
12.291648224804693,-1.7974318729877936,1.5526219916699537,0.2032702338699961
12.433231763084413,-1.7291903407935745,1.3969707721693922,0.27161737306224243
12.518427306364883,-1.6978699400957304,1.2901874430943088,0.3408508678164998
12.410414020230187,-1.728865690477161,1.4763560306724184,0.30986393161307796
12.358855051346906,-1.7523058996053917,1.5723591307333518,0.28233057731056105
12.337986926379692,-1.6902373909789432,1.4030939490233263,0.2895320365978354
12.274945464710182,-1.779618143182735,1.4625259997480056,0.2106515605153389
12.38820817382785,-1.7403816092180553,1.4395890561882887,0.2637594482696463
12.31073116208812,-1.7918223437659895,1.513945950626959,0.2125221721574707
12.4317753581483,-1.7265761480630322,1.4127015543403822,0.31174480546114325
12.179489795706006,-1.8618744416486381,1.6119182263548841,0.12655852344337692
12.396698754492792,-1.7383850091558264,1.3474909388886542,0.3034210389773448
12.334906028108328,-1.754694227715427,1.453758493223693,0.27647650373211397
12.358347784026721,-1.7875559311027238,1.495467975276398,0.2297974773277739
12.450552446722288,-1.6774856522032375,1.4011883554108937,0.3298130395915846
12.500725828803816,-1.6836774169807565,1.2169319929920248,0.3828018320029174
12.362307416382402,-1.7576640124300469,1.444601633435396,0.26793232515598236
12.380229743332892,-1.6968186945500991,1.3175023438463778,0.29544913631525604
12.37016014596855,-1.755118087182868,1.3607530310907574,0.2639176859100433
12.402933504298135,-1.697498157987146,1.412067422495879,0.31319752120399863
12.392848806608857,-1.7032435833481636,1.4391535093013976,0.28097135310832433
12.37154423434529,-1.76328566578701,1.6007341163742066,0.27906540678980873
12.420885134117208,-1.694243667608759,1.295495820551584,0.29888698186086016
12.482260245650808,-1.6767191024685557,1.2315365818539803,0.3778211451373751
12.376898087817464,-1.7470513186298822,1.4562922273631518,0.25570306913707663
12.470343395393042,-1.7095579280586963,1.2872394462849681,0.33040820586613223
12.550593288704649,-1.6597663689733322,1.233393392958928,0.44011784511675095
12.435050102316591,-1.697652344758168,1.2635583500584429,0.337902497272391
12.33904802159671,-1.7790888680979915,1.4408260656899463,0.21001806762357153
12.42072789690949,-1.7046548800907344,1.4411675019989114,0.34682538030060744
12.39906667697043,-1.7219811509617013,1.5155578163989942,0.29562637065080216
12.335779526014873,-1.7201652233984932,1.4305173815347065,0.2791309211180889
12.313129602146605,-1.750019393576565,1.6118733789544153,0.24994355132056295
12.3317475980493,-1.7133122439025334,1.4192439824335155,0.26048349544627886
12.38135600143356,-1.7129815805774482,1.5402452595339322,0.2971181358074484
12.360685362358502,-1.753670292139647,1.4212971072076361,0.26061920441911396
12.360989657021673,-1.7717272521620173,1.473846450287961,0.22127957079825006
12.33453162327513,-1.775658861171618,1.4431937215437767,0.25442810258675663
12.380732860662334,-1.7559624026858824,1.6043673716547033,0.276246481366003
12.350135350502637,-1.7641468247934626,1.4986027100814245,0.22991822502269368
12.44411318590685,-1.6775280123410707,1.2560020320338328,0.3476370801567643
12.40903248112468,-1.7579774833382389,1.4755349971551726,0.28044950143744735
12.42547218509543,-1.6911443330311307,1.4134807117679828,0.32257927217190685
12.368891938202315,-1.7748783114936573,1.49914772372539,0.24993116579914348
12.431333737035931,-1.705101225560714,1.38713037947382,0.3398015543428196
12.345671638232467,-1.7895354347538042,1.5065342260412529,0.18592633411929174
12.501951872774256,-1.7220837932361495,1.323237323463212,0.34375408304735205
12.453311626150207,-1.7299985902940964,1.230921020997646,0.3405640792884601
12.380030519064253,-1.6915929034866903,1.627227363303332,0.3340239501459322
