$\log M_\mathrm{c}^\star$,$\log A_\star$,$\gamma_\star$,$\delta_\star$
12.385351803324678,-0.6942821224179195,1.0318069101973304,0.3193517127196283
11.763111386533073,-1.298782393779753,1.4057679917545591,0.1128123777353702
12.016998603881953,-1.0867261851335543,1.1022983205728434,0.12754083833375396
11.564303712897908,-1.4484581281452058,1.5423150608681275,0.02526042682615459
12.631263245360397,-0.926061848148074,0.8284032018843329,0.8600362582178027
12.338332816412613,-1.0827447740549494,1.1405635936464091,0.569128564887337
12.42427107132335,-0.9552931860433208,0.9869391915590984,0.4288096471199167
11.722039169941597,-1.251310387113881,1.724204884615005,0.2562883046194353
13.076282069295981,-0.5558954154831801,0.9242429578892992,0.48839343933051993
12.979128809353272,-0.4114395158016939,1.0251845023282062,0.8260873358300579
11.907069798636478,-1.3035044146024235,1.4362317101070836,0.06526608541254297
12.983875444139139,-0.4234041971771363,1.0089177754346186,0.20958313233206532
12.56590472581799,-0.8150588863643885,1.0906653673392943,0.5616403093853317
12.206837146555074,-1.0674095197222804,1.109380838796699,0.5973114283132471
13.121495624738191,-0.41546283909137094,0.9699375510965448,0.5974124965755633
11.791832144614373,-1.4398851180383005,1.4072767862442441,0.05928847947785841
12.76240653580359,-0.6393487046033167,0.9899783722019098,0.8403567264603543
11.686017378925342,-1.3651723940214562,1.454725365778459,0.03157509231393559
12.82720325542686,-0.9012709799805507,0.8877927434521906,0.8178987281688707
12.328609686954586,-1.1226817444428956,1.0433905350171209,0.43647964875787615
12.41291549926465,-0.8532795290120294,0.9693803010093058,0.23372544731068975
12.475688661225766,-1.0174542018281933,0.8681600719572637,0.22873436672966208
13.110000734092683,-0.427251698154107,0.9682888889757524,0.3839739480247222
12.642398040467938,-1.1018354202164178,0.7602184429669617,0.7821412798057905
12.46112239847124,-1.0244194687239223,0.9866820589746114,0.20801339916772052
12.411390751647227,-0.9261697444876694,1.2375456601805703,0.04677123663006849
11.751744963490532,-1.2442807234866222,1.364763695809998,0.2294617373727545
11.809804714351555,-1.2740562487758798,1.2198067739588165,0.15252355714471566
11.807584111832398,-1.1797454698944838,1.4268339995854205,0.24229763780695113
12.082302144735488,-1.0024099595116192,1.1911038800468923,0.4217552131458553
13.186578564236315,-0.4302558676524537,0.9450876874209092,0.029105836566825964
12.294816069644504,-1.1382567048615884,0.9785068817593213,0.47583368913542207
12.741553265849616,-0.7386731313446173,1.041515361815384,0.19391090841920625
12.769339682210605,-0.44318372554437135,1.255705862635336,0.24600534474345725
12.65831417744697,-0.6745960834590135,1.0610614004578927,0.11756391584424611
12.469525142858728,-1.0549920403656856,0.9543604226870015,0.9002545392480021
12.986413050653708,-0.5135234567827929,1.0000301668612044,0.5526500365401534
12.40766819895434,-0.8420032961539621,1.0790739693095706,0.49910211522076087
12.09506098141162,-1.1436170352310864,1.1432233298555867,0.38941190944225035
12.623285477915374,-0.6800131218267356,1.0643008507609844,0.6855050038648633
12.472426202526988,-0.9673796064318756,0.9146553367672716,0.4055030451707161
11.98199168983804,-1.1447990094892162,1.532107658232678,0.2759564240245405
11.970579890350358,-1.116631127792493,1.2273914853396486,0.4680186743572131
12.060345051491536,-1.2817685353874084,1.5130292681445388,0.11709904014440659
11.845993767287778,-1.2751823196996166,1.303869039941671,0.03311478283221149
11.752684639250012,-1.4005942386312462,1.414611187277591,0.11490338866128802
12.4039787671175,-1.110377659081306,0.9725439105991334,0.7196845313430296
12.244482905941878,-0.9842947236217243,0.9967837759128555,0.7189624337033148
12.60279026015317,-0.5841817008511434,1.2044081860570126,0.5489105940342633
11.946506759823615,-1.1832538963824606,1.2041092657796526,0.35773787150444203
12.218555493538815,-1.2411122304885915,1.0522420500124312,0.17487684004514753
11.944728880131708,-1.1777183471054264,1.4974730964436613,0.22294307623310405
11.91427402789887,-1.1640259560596624,1.2418766945038777,0.027497162746117576
12.201006577656534,-1.1338540756752191,1.0100362534492682,0.38644979818631375
12.518118117735412,-0.9007173087082309,1.067410780139881,0.5560208093026255
