    9.556                   -2.8091833   -0.0087469   -0.0089267
    9.784                   -2.8275140   -0.0080930   -0.0082466
   10.100000000000000       -2.9941835999999999       2.95356416843608471E-002  3.16918424143408650E-002
   10.271000000000001       -3.0755846000000000       3.13622364228458572E-002  3.38045492090595090E-002
   10.446000000000000       -3.1063094000000002       3.36427604347928622E-002  3.64694064183326283E-002
   10.625000000000000       -3.1936768999999998       3.72878805036145344E-002  4.07926296236547081E-002
   10.800000000000001       -3.2928573000000001       4.21026119854155390E-002  4.66267578483421374E-002
   10.972000000000000       -3.4789238999999998       4.88637663168978165E-002  5.50668736551149784E-002
   11.145000000000000       -3.7464349000000001       5.85222846580792933E-002  6.76549154536729702E-002
   11.316000000000001       -4.1668121999999999       7.61229195035868500E-002  9.23625296171239896E-002
   11.483000000000001       -4.5929256000000001       0.10631176386047336       0.14107526575160190     
   11.660000000000000       -5.4287381999999997       0.17548599480998206       0.29921924776834707     
