   7.9880000000000004       -1.6186233000000001       5.17930708209131119E-002  5.88168998269884558E-002
   8.2340000000000000       -1.6274748999999999       5.03087540608597727E-002  5.69095051402008778E-002
   8.4789999999999992       -1.7276091000000000       4.98630191330220462E-002  5.63396203003070362E-002
   8.7300000000000004       -1.8311697000000000       4.98594276456647556E-002  5.63350338901302816E-002
   8.9830000000000005       -1.9455131000000001       4.99751791907872001E-002  5.64828946942974586E-002
   9.2360000000000007       -2.0696086999999999       5.01759452752437163E-002  5.67395658931486579E-002
   9.4939999999999998       -2.1977783000000000       5.04834142152859044E-002  5.71331769558414138E-002
   9.7449999999999992       -2.3310768999999998       5.10452963939131976E-002  5.78541237977940881E-002
   9.9990000000000006       -2.4311775000000000       5.18764196659677879E-002  5.89244484873776564E-002
   10.253000000000000       -2.5464764000000000       5.34173467037160066E-002  6.09213272208624090E-002
   10.507999999999999       -2.6227607000000002       5.58092348523859805E-002  6.40534671976675796E-002
   10.750999999999999       -2.8631790000000001       6.04745241916440079E-002  7.02791233134543170E-002
   10.994999999999999       -3.0587667000000001       6.65108467620418864E-002  7.85716602620074589E-002
   11.262000000000000       -3.7895808999999998       9.20046252383714958E-002  0.11688424307121803     
   11.548999999999999       -4.7390615000000000       0.21578562566288895       0.44801385342035260     
