  -19.469  -3.5275284   0.1257457   0.1777098
  -18.709  -2.8639423   0.0641592   0.0753084
  -18.006  -2.5704089   0.0445835   0.0496895
  -17.339  -2.3549733   0.0343490   0.0373009
  -16.633  -2.1631606   0.0273251   0.0291605
  -15.941  -2.0628708   0.0351171   0.0382085
  -15.260  -2.0600182   0.0618592   0.0721573
  -14.595  -1.9102562   0.1125989   0.1524161
