  -21.556  -4.8140348   0.1737184   0.2939883
  -20.936  -4.0603100   0.0735097   0.0885392
  -20.467  -3.4955314   0.0390682   0.0429333
  -20.005  -3.0975627   0.0656665   0.0773952
  -19.562  -2.7805934   0.0595481   0.0690304
  -19.153  -2.8239842   0.0867261   0.1084789
  -18.681  -2.7650834   0.1113254   0.1500815
