  -20.406  -4.5053785   0.2324577   0.5344408
  -19.595  -3.7769152   0.1111378   0.1497392
  -19.001  -3.0112411   0.0496388   0.0560534
  -18.352  -2.7007844   0.0343930   0.0373527
  -17.717  -2.4869928   0.0266578   0.0284017
  -17.108  -2.3008161   0.0296870   0.0318661
  -16.515  -2.2404923   0.0555712   0.0637399
  -15.765  -2.2609192   0.0969489   0.1250035
