$\log C$,$\theta$
43.56763937883593,3.355415940483593
43.57882394788389,3.3359029151505326
43.357286053922564,3.5185210391255635
43.4131986797746,3.4766374409644127
43.63325801886563,3.2993106723787484
43.68387838117434,3.2479515071195992
43.48630382115341,3.419042162170855
43.508947858531656,3.4058112830605434
43.55404638340819,3.36296889702267
43.524931828933646,3.387322922334082
43.58223041145927,3.3334882432760544
43.50056600323187,3.4095051186909884
43.5145463894979,3.4027433448656073
43.377816403010485,3.4977364541509726
43.60301098485869,3.3252610879220423
43.536009505564344,3.3743931249799273
43.467206043047476,3.4367015581029774
43.54922785630963,3.3588811382863684
43.45959634655185,3.438073562566587
43.53273000343312,3.3839291515332564
43.43539664236803,3.455855781721506
43.51170749384213,3.4007163980165798
43.64993872236902,3.281058869919403
43.4747866889004,3.4255007483778006
43.505334317761395,3.4013297914591583
43.434545667078325,3.4635786761917364
43.580180112938,3.342898566746512
43.813753166752385,3.1449074250610427
43.36597756421517,3.5150012010376317
43.52073493502523,3.3862218894726452
43.55977678267138,3.361520402244785
43.62095453858128,3.2967425569638333
43.485409330980836,3.4175910573787465
43.70298653889034,3.2349496111921763
43.62947811615616,3.3014953924622303
43.425700431254185,3.4671846568160403
43.5561886314055,3.3593302555302493
43.553606892254685,3.372249788902021
43.56774467441292,3.3545953859477913
43.440789899476805,3.4618187108092635
43.54213249085075,3.3674801951449895
43.299391053573125,3.5748524385353018
43.528668529619736,3.3794670872737194
43.4670918591344,3.4358646325464752
43.533568152926556,3.3893229536462997
43.542341447855875,3.375235107051713
43.53172525635288,3.3799358201581073
43.618916425210124,3.3133824417948956
43.47827093973373,3.4275369351645333
43.43940145982614,3.459733850112988
43.63429341865394,3.2961115872737063
43.39926982330643,3.492820334192997
43.50578148067306,3.405375901101527
43.516189764661554,3.391836459062364
43.408690977461006,3.482787170481158
43.5301885681943,3.384253511352125
43.51004103345091,3.404359750508328
43.79835138024222,3.157272190107263
43.65647099479258,3.274950596944792
43.622849425240936,3.3070195294563667
43.506410044551586,3.4014814657592543
43.3342013803025,3.548914791150224
43.44526579295253,3.4520365202101058
43.52179013344036,3.3933721442008724
43.625153118919606,3.304879920831327
43.397155613066786,3.49020217679702
43.5589361426515,3.364821995915462
43.41565865834586,3.479697091527953
43.56416942147883,3.350464302930936
43.58024736946825,3.344489270583777
43.57893302994191,3.3442303201774095
43.54861772063308,3.3735790044827088
43.49875336134012,3.407271276556719
43.46344411377899,3.437343495842519
43.484152964295475,3.413120580544888
43.57291285768577,3.342182002901862
43.43212257156222,3.466256073832528
43.52038580456297,3.3956215237245635
43.25038969572021,3.61080384509871
43.544648244979484,3.366066337664011
43.47888280878458,3.4277435642830807
43.377563808138135,3.5018083235534974
43.510553626623015,3.4008048356360807
43.33932262329054,3.538372300012263
43.42839868084645,3.4678030591568745
43.533485342787294,3.3704429518687973
43.436561854855675,3.4600138261988347
43.48375877205508,3.428910066204717
43.58331693105109,3.3318353632420674
43.462935637332734,3.4428190886780774
43.60196292487187,3.32400716135887
43.48537907327246,3.4272125705442766
43.42550379339206,3.4740638833958473
43.59113650006359,3.33018719466002
43.54133540002462,3.370294303073857
43.53098497698478,3.3804407496372915
43.52010292435327,3.394284771311076
43.536682563491986,3.3764438769518756
43.50641267818168,3.4010693487836297
43.501841678726706,3.4098063073057916
43.618584429714055,3.3044482191711473
43.49059593088798,3.4160636025451936
43.531795016596696,3.383213553327104
43.504919374483805,3.4047342943994225
43.56354801640718,3.356264037460855
43.57061792366073,3.3486016398343597
43.422991868844626,3.4710471731256316
43.50562777284264,3.399090494840908
43.5025088451473,3.4057364487401607
43.509215613038194,3.3991927089620986
43.32601772259075,3.548911693827606
43.4295249536844,3.4669990674411686
43.58282722971801,3.3381705826448953
43.64806307186866,3.285946506934334
43.44177200270111,3.464617099805611
43.63447834261895,3.301774808095371
43.60101870366636,3.3205649645740216
43.48331679509015,3.4211773747937793
43.56943089745742,3.3479155637842872
43.510367940083455,3.396428981390277
43.569137370086025,3.3567000022218796
43.490181351819665,3.4071603107078747
43.515381628090736,3.3965282029966657
43.490408461730375,3.415892750081253
43.39422325004205,3.488997913394129
43.5808746066008,3.33488915216648
43.45302229407845,3.4403179261485457
43.5473086322699,3.3684471632974207
43.518063138492856,3.39403307808459
43.38533863918888,3.5004915709488316
43.33779098054863,3.5407954056416426
43.56239899161533,3.366933361655269
43.58411101288136,3.3307967433265784
43.56019691477128,3.3526009875019462
43.65506323755716,3.2790869902719093
43.60736199741115,3.3224749887002076
43.43119644001894,3.468662520439003
43.4829688670677,3.424349111561797
43.581300704199464,3.337016693450753
43.38657069369,3.5087495931477517
43.61413489171799,3.3159328667123735
43.516056473788595,3.3939262332158204
43.49345808572676,3.4137770963129905
43.49011721426187,3.4184277814966375
43.52313185165434,3.3843201641281553
43.443373704116674,3.4590276899878116
43.72967729909272,3.2095978472358606
43.535905545606326,3.3759539932164384
43.57375831859273,3.3462621156237695
43.6462959834794,3.283754796216914
43.621602430980914,3.309883954685373
43.51109199370158,3.4035434716385877
43.53295779424117,3.3860401449144133
43.56251905986125,3.3571523483722223
43.56468072567754,3.357431500054803
43.6123078545625,3.3130112238624494
43.70147883690945,3.2300527134202963
43.526821715408616,3.3880341411540633
43.36295307688267,3.5205611783284985
43.67727679229261,3.257752248959295
43.52165194555961,3.38955728419213
43.50723147394991,3.39620859943923
43.61896138056145,3.3065139781554995
43.42171216321245,3.472927776463767
43.58372858061961,3.3412220103185724
43.561197500628936,3.3540190134026986
43.681938638128784,3.2627409336299515
43.38149778468854,3.509557329276349
43.67110891976449,3.2646814860431626
43.33781540777589,3.539834739161533
43.525528685466995,3.3906883330219935
43.625653993336876,3.311298013780967
43.46115607721705,3.439734298449651
43.36480362779957,3.5221020478386755
43.53444969333591,3.382278488553528
43.5241236428664,3.3906567855428023
43.2922461899031,3.5777468469147053
43.60958814541584,3.31721663096652
43.52590234894475,3.3872597408445144
43.525677210122076,3.385353539833008
43.38659655280925,3.499172905122904
43.54222871121195,3.3760453118026112
43.435300580205244,3.46913219928721
43.52058086953488,3.38558885493222
43.64450614134474,3.2874433331317805
43.46567900903068,3.444873112783956
43.41108953521515,3.47713435586361
43.58153578873075,3.336324757046191
43.49871650631701,3.4101357480487895
43.4048174406997,3.494332616225872
43.63083369073352,3.3053997782481144
43.36394792460861,3.512177538759889
43.50603006852424,3.4008572791529965
43.56296787267185,3.3606198794257423
43.54214577053529,3.36949358865664
43.570014435564644,3.350695705558489
43.546071861228974,3.3670021585544077
43.63167831025483,3.3002060428200224
43.59888984515341,3.328392875011689
43.496457978265234,3.4037530879302387
43.544290752512914,3.371951532989273
43.456726198944594,3.4444840165225905
43.44721304103492,3.4517081900025794
43.463859474771105,3.439080488818651
43.56525108415616,3.3558171142911566
43.63432410630118,3.292221725340595
43.619476712768346,3.3120278368036153
43.49486678524094,3.413988139558575
43.515502090350665,3.391966102563803
43.535587814392954,3.378071708044986
43.506603943929576,3.4022833155900196
43.33254011591641,3.543868592510381
43.49978803314964,3.408195891432154
43.569346700883216,3.3553919191248816
43.53010451634093,3.379923535753109
43.678789660240504,3.264711968785509
43.414756405528955,3.4793359989112433
43.592087765580324,3.3261734007033357
43.50575070014415,3.409329895839797
43.506620004366,3.4049354163314622
43.47792942626756,3.4270177427373985
43.50276289281599,3.403872333621665
43.65139660987065,3.2878435607975964
43.553942311054996,3.3554031583205837
43.44824884589464,3.4491930023814033
43.481538306570386,3.4229827519415537
43.43752742913102,3.4556927009891902
43.44788878138158,3.4500676866635884
43.563781820338704,3.359818426507623
43.56327541897446,3.3558053512724806
43.47296583333928,3.427133526137302
43.62267797726839,3.3037593965180054
43.547637497027445,3.3720332172911527
43.423619633666874,3.4701127626832684
43.61702022546599,3.303071865793307
43.529406122233965,3.3819959562613082
43.4304105146153,3.459185369677388
43.45992363471723,3.444106226630083
43.5863228628354,3.343083918133965
43.65418562017315,3.2788672038393183
43.575329462879374,3.3460496328153537
43.41230824571406,3.4809001442642065
