$\log C$,$\theta$
42.44780521579966,3.264927050220849
42.519062301329576,3.224121961433346
42.45512077000463,3.2615336363416585
42.48406101573648,3.242223293595401
42.65719481243382,3.1341118803842534
42.543316903416084,3.206687870787448
42.544127451629734,3.2068439165868594
42.42086392782757,3.2824603413817304
42.6341082315583,3.149833912213399
42.54803228866282,3.205249418545446
42.62115618210679,3.154750501970245
42.46269145282385,3.2580695853242156
42.54733680254943,3.2005079766688285
42.506590834501864,3.2288581758731527
42.45353849660475,3.2553662366056253
42.46447893886841,3.25485743575367
42.59803977413118,3.170515944821417
42.61001501848449,3.1691126319230616
42.5329989293811,3.2121218175303503
42.50176844328104,3.230572858020009
42.498212992849496,3.2293165373417136
42.529133805312426,3.219669231570757
42.51368128777595,3.228595431323308
42.51063710605389,3.227338162383873
42.39538577577778,3.2994785857894042
42.511767561148,3.227535276438588
42.52630289466822,3.212347139733798
42.510410248578225,3.2239465167977865
42.53534108087075,3.210604249132275
42.43473860041169,3.274769041629927
42.604177159969616,3.1639941957286806
42.54139208108878,3.207923330626782
42.52602503157871,3.2168578110945236
42.57309138818357,3.183460994011008
42.52267914148661,3.2181126066626127
42.401950569453625,3.298753706401824
42.461596652139335,3.2586722610785825
42.47118905803903,3.252811574906227
42.59353334374945,3.1746965538837664
42.55954967011054,3.194020473032114
42.49767587117732,3.231291675190568
42.54816170280806,3.2017172781931214
42.44263809945981,3.2682578617873332
42.53942988198379,3.211799855653375
42.476141694563744,3.2492979836991513
42.516993428870876,3.2209279364713765
42.49414534314797,3.2372861474794594
42.47878732357891,3.2463103904060477
42.44875403441033,3.2646683916373704
42.4393541235615,3.2721045026713926
42.49108102356007,3.2421910949332413
42.40593488506542,3.2944835953743743
42.567599159907104,3.1948073012565636
42.42822458099268,3.279378672158702
42.421246507815034,3.285701583096182
42.45911107147275,3.259694264770767
42.36064014826159,3.321789300313401
42.506669373311304,3.2341557118779645
42.51874597107183,3.224798415765751
42.38974059599937,3.301611486049315
42.43305840535405,3.2768982317406885
42.43000050285599,3.2826535711148424
42.41922211006722,3.287565457260244
42.508590054611005,3.2278989655646178
42.5315869621721,3.212524484553962
42.387362903593996,3.3020875013571143
42.51699180651556,3.2220179621882887
42.5596671751254,3.192072170643233
42.54398343280014,3.20801952309689
42.50743280318137,3.22669212318847
42.544495033032554,3.203215672566919
42.42124926011287,3.28143919621002
42.58335522139288,3.1859857800977953
42.58171722880307,3.180960116284127
42.53521972535226,3.213952118807567
42.48284087671995,3.2463566026424147
42.38199342192886,3.3086193165468716
42.60696702642618,3.165615335646308
42.51970853075007,3.2215636343886658
42.494730650904636,3.2364038924846894
42.474538199115905,3.2501586349925105
42.43442737722539,3.2736516693654094
42.49367737678813,3.240076424667782
42.507154348787964,3.227388016995312
42.509523174170546,3.22873086007168
42.4648517731223,3.2520894243760714
42.539487519795586,3.2076869852077152
42.4031545566186,3.2926162929113643
42.426615648773065,3.2830479778289727
42.44722168332746,3.267614461133181
42.61620977720814,3.1592845308664015
42.552917685939555,3.197651050384495
42.56559007816052,3.1924156929296
42.42274990392838,3.2827233355251058
42.57014257049549,3.1903105609933156
42.50023627452287,3.235369024079882
42.52346262512401,3.220252002079906
42.45171463298841,3.267821783526005
42.41609230223859,3.290320022180325
42.50910584295676,3.229993450579394
42.52629829152394,3.214454172114051
42.520736389787004,3.220368387597287
42.497395737140955,3.23470238089999
42.501523628716456,3.2349325663916826
42.43975731783475,3.2722254281572285
42.52954214444202,3.2156131004720607
42.47696597932532,3.250412794967791
42.44805923165376,3.268032096046208
42.58316505175402,3.1827848864840527
42.520786069523155,3.217301748409533
42.48744770652288,3.2415172665888154
42.40888935482752,3.2905424579569362
42.523457656010216,3.219738351955516
42.44982303437903,3.264955344899283
42.505396562810674,3.2278029036607685
42.50299713904683,3.2296560907728082
42.567664265886194,3.1922724506468616
