$\log C$,$\theta$
44.95684220999801,4.835503213138146
44.566919202566694,5.588633657615193
45.231753537154205,4.35125489815648
45.09893538118721,4.632969690510023
45.23115852766863,4.387548252479656
44.79534693726242,5.210803245160362
45.27512224696543,4.239107121183438
45.11723974172184,4.582233927173855
45.13741973433105,4.623718446533613
45.581919341614345,3.4414015027459266
44.54710657265469,5.3552329504988005
44.19001069022423,6.09798119652649
44.3705085976442,5.7790467376428065
44.90815443605029,4.918364511732534
45.4793966302979,3.7223929832276914
45.211851971054124,4.285965666251794
44.52412795539054,5.4757933555710245
44.89723141295289,4.974369095490158
44.82526290860951,5.066877870374901
45.45966437820072,3.967209200924832
45.17835461739949,4.394988109224032
44.52016620989926,5.542287283423336
45.64918031335624,2.3778466003741006
44.30049511776572,5.997843626173845
44.63571582756592,5.3794243731259535
45.065186919016554,4.668393092356599
44.91700222730614,4.986113511587629
44.98839897998131,4.818958860751462
45.59266854160171,3.783466127269164
45.16020162586678,4.437688996235614
45.343185193048306,3.996418666131047
45.12222095100073,4.65927883189892
44.676859233311596,5.494342451751531
44.58661118441501,5.372118882272715
45.21914197810215,4.296177615738545
45.488532439850864,3.8069089536818588
44.67656260778574,5.473475941035015
45.49252640140041,3.6586905457604804
45.32826503793547,4.101611583097071
44.33536754164684,5.970948720043268
44.640618641343146,5.244639852717831
44.792411832765715,5.151460187835835
45.44132130022936,3.840551913917287
45.07781238705091,4.7120375451875445
44.092658665001544,6.315714622619116
45.70382344323752,2.830653057458804
44.895611372297864,4.966780652796557
45.54596033734138,3.517978263870521
45.17801140413179,4.4381799389467576
45.281768986208476,4.008553713036668
45.25134709969952,4.386210637147402
44.30658436544488,5.809190539537218
45.19927026920978,4.464438480066734
44.94719069763722,4.9541895598169345
44.4965423363155,5.713466586591755
45.08789253827708,4.562206455344786
44.82781102625001,5.031801730634347
43.98886968432269,6.512586675762251
44.73133819359308,5.477475667394164
45.32705717278634,4.1442569462805485
45.35211242950915,4.232440479124026
45.372868998281504,3.976565134536653
45.104625105866354,4.695887695147564
45.592487196515854,3.563008421926256
45.5123201240579,3.6293755885308614
43.91252070368951,6.671766543832769
45.28692713815419,4.329319672422325
45.041389523609766,4.652827412860471
44.68669598098788,5.472609801853116
44.94664939983037,4.707607170479025
44.9463427993832,4.676318799747423
44.88599543079756,4.863641866272023
45.48708815928364,3.8465076946279346
44.77502910834229,5.2959958765359545
45.11773254127155,4.682501242224216
45.29447517404917,4.2281755728183565
44.23277139247581,6.030805652972519
45.19498176068117,4.41244468770428
44.7172422289935,5.239089614357575
45.04523320264446,4.733342943412807
45.7517541758061,2.6958118435277556
44.46919499920208,5.6543654055610135
45.302184834836,4.142465956035062
45.006426686100994,4.836162444963602
44.93585147711397,5.001945525946467
44.93898801065532,4.890847198837617
45.330517682745075,4.156806687203974
45.68921054008154,3.203702838986393
45.07277124335595,4.622743634045141
44.70385158748864,5.206646809923986
44.98847718603388,4.797506045455898
45.35216149857209,3.9123910229430936
44.2994205354486,6.026585609730117
44.63657160383604,5.532732422226921
45.45719072330928,3.8864636331127076
44.60633767347927,5.517499892153248
45.16256833942141,4.516707798746813
44.421922825436596,5.646173002526441
45.46172155366016,3.7677564702689894
44.56999465238647,5.450831455106277
44.80993835698697,5.116864675231157
44.970588148176645,4.913350777464699
45.290950063974755,4.104411985127948
45.37513440421808,4.179300242678211
44.23115573798099,6.107033640999838
44.978430358415984,4.748971938610161
45.50288042108885,3.7546932915085414
44.1277574048104,6.145114995973829
44.808415369542345,4.96160618789474
43.49274074441294,7.26010702668306
44.59597119331414,5.460901978363337
44.918948566489576,4.944525157096736
45.32365630495723,4.019449381451942
44.71992498011104,5.20309254838032
45.388302692898485,4.138412134909422
45.47039187539531,3.6264036499096575
44.20525107495809,6.038915206961539
44.92721687233539,4.996093112361352
45.58219260678098,2.55126260699177
45.023423880871334,4.693302962962953
44.72602049551436,5.353226228661934
44.309241641470535,6.186250496075071
45.16817714771911,4.431689518881381
45.022391322917606,4.796447235218761
44.94179688440438,4.797352617217101
44.83492789926686,5.078862584942788
44.57785584341164,5.706538227086179
44.36999178855894,5.768989117411245
44.10647465923811,6.230671396807056
45.169982960588946,4.44826879207821
45.28330172109835,4.28163991943878
44.87717247697812,4.875135726542373
45.00807344851082,4.788843033136336
44.53287016430037,5.466471439673109
44.49144445722935,5.67474072826254
45.481896108978404,3.810040587848812
44.48929118907558,5.540143376226668
45.370922019268235,4.015488774827178
45.540903139993205,3.7290697566910387
44.994740607144536,4.748099403051919
43.90612570915203,6.441800229766122
44.945477499598546,4.892993301881101
44.205521899992156,6.055726334440362
44.735924468650076,5.300790984904792
44.90577235796224,4.99059103377297
45.20351937481635,4.385339012020081
43.96138573383799,6.406758629365479
45.01413513060043,4.710786227654456
44.72746192345144,5.29879052899353
43.71753461563405,6.811640441561378
44.72360821412546,5.111263387207566
43.9633539215752,6.2554798747930365
45.184940249352806,4.49542768721842
45.0328769668171,4.7841140773873
45.150162063660076,4.3236360187891
44.69106175248971,5.282421030140702
44.120655964218244,6.192829475225629
44.66318872036555,5.1689428258608965
45.0221861210579,4.9003037722299245
44.96786013614829,4.861219899972885
45.45186706412929,3.9287355676587015
44.90229461127682,4.9555692843011245
44.92366190409332,4.949537252177446
45.28885203818446,4.286060797545204
44.51116560394959,5.610653519357717
45.63307891184524,3.370960845207284
44.63079807619589,5.54116773532748
45.054675088651685,4.677138360928476
44.17647244150615,6.344128255940264
45.492090971371404,3.6070104710429227
45.21156466576622,4.269073814439161
44.588770697670384,5.59206374206704
45.500527357014384,3.7190816390057706
44.742084358886835,5.218704529584335
45.50670544007848,3.880569992731811
45.06761654722929,4.683449500502499
45.264074883638585,4.388864896883699
45.01956581714405,4.710673294573391
45.47053013752331,3.814590469502579
45.06929787890929,4.739391895212161
44.52780106655483,5.7241182268621165
44.9086808562631,4.929527812977716
44.85390177067667,5.033161822804947
44.611948307794144,5.244400974059765
44.89618088426316,5.031205643865416
45.26282309868132,4.275296070039757
45.566100017356284,3.408081655374197
45.24106116542241,4.190831815461238
44.89868790972944,5.066778286958078
45.14784158725347,4.510381713498646
45.46633687011781,3.740268043449756
45.11788001761723,4.731045282813395
44.88401486439524,4.986339169322263
45.192561189718276,4.415446805108728
45.170507293231765,4.493681119529784
45.445368190398874,3.718712094841772
43.99462070121555,6.361312083281936
44.84054400300406,5.108358982939473
44.62105430415947,5.42640501745418
45.18974710165585,4.328193010845322
44.3666319374116,5.877682770739638
45.14475689248271,4.558223847096671
44.484578198389805,5.578796571931526
45.54990123834379,3.6447605407309474
45.23704118627815,4.404915382136727
44.10922822886754,6.3134112168986505
44.769275491147106,5.05174200240321
45.17499934451129,4.40463001409791
45.58264911158432,3.5445177940474197
45.014495736050335,4.611394576809968
45.67690448670884,3.2959818875480185
45.17279738195383,4.5328731622106995
45.54304528358384,3.6711119506211984
45.377412071422405,3.830659463366471
44.26745387210578,6.05610584703836
44.28390309892999,6.004989118821106
44.601106214356435,5.598088719498758
44.69875423770617,5.288476713113962
44.34613675159073,5.951659364563512
45.52685644122224,3.4487454616336675
44.238474079700204,6.173278012240561
45.15100740903952,4.411830299815235
45.38907114980931,4.018003028510155
44.68359366784942,5.397284237464945
45.101399865649896,4.677069401535494
44.94342157115327,5.105254583327284
44.63745277835148,5.471175060257421
44.702214211122914,5.530530676916339
44.78034189268836,5.119903401131952
45.65121178595962,3.3290595671864374
45.44017340723672,4.063547670533283
44.89801536499273,4.778822574264962
43.75963453429109,6.748099795725909
44.809818825001564,5.225743423043374
45.203645503927184,4.198464333805055
44.63422088211619,5.271888442825194
45.09924418215997,4.693357336976323
44.94485710418694,4.836468102695084
44.928228215840186,4.714755334359574
45.334258428063755,4.083654239072163
44.38273123889202,5.692903045185211
44.79013622210066,5.100452880204441
44.6296360028139,5.56820658708932
45.12519077529383,4.42626063254878
45.20230814141032,4.368739181651065
44.6541397403893,5.312110772371613
45.10772827463803,4.60577063572658
45.255334741967694,4.225148226822588
44.09553698692742,6.257747097424568
45.6775621938619,2.9133631696336444
44.77710138123356,5.161080714532967
45.1574626505914,4.553007565040992
44.984037617553085,4.714614371842515
44.883057861646904,4.919156075153371
44.36732504020523,5.918668904590814
45.67973414858367,3.223109925868118
44.50773070184841,5.575023909561425
45.20946541275731,4.480666050873582
44.792541464894015,5.210255572575337
45.04253522349334,4.762014220577469
45.16763346497532,4.453972848281239
44.63938390160708,5.334050530651974
45.07299752602739,4.725141761015331
45.34750937126291,4.110770523337777
44.94325494558463,4.870758671674939
45.46455216686206,4.012315189134095
43.93150309513559,6.461323430300864
44.91577973335254,4.982876812809773
44.69843263406916,5.539969790102999
44.964353774283126,4.9388758425607815
45.32422235851224,4.106837231841098
44.37605813964542,5.728830770712327
45.52685644122224,3.4487454616336675
44.995482008343465,4.881441831902752
45.65130417662298,2.3334859219206048
45.2388926526471,4.37317840903227
44.33715277264828,5.912201575096909
45.096657015879195,4.66927963195891
44.95767037212228,4.889151610028746
45.60146842337867,3.525605680842439
45.05657746244206,4.610792474328035
45.75522370215804,3.0079653391285546
45.181331700669205,4.410791935125408
45.38638372475181,3.9687166101199765
44.27464983532833,6.017161314514657
45.59337379345313,3.2051224658063533
44.78972484092839,5.209339241624413
45.08467158876858,4.62186163632223
44.636125043481336,5.310193357369638
45.402644104363176,3.9415523590764154
44.691155713762015,5.331660130053666
43.921294062086055,6.460387231547499
44.14514077712452,6.2038910228814625
45.16279309555827,4.531322834907204
45.56967324805634,3.8583710533639133
45.374680597018845,4.10402710773697
44.7038918373867,5.206091638023662
43.98615752084075,6.404449403216823
44.75504012743283,5.295557777303112
44.892964875242,4.934356450106351
44.88395757122568,4.889462896262957
45.13220498510128,4.706855773794406
44.46118733804085,5.605078782229116
45.65359676603479,3.101413816118594
45.02867688230448,4.664176579668952
45.20603965206384,4.429178122015013
45.61491669297687,3.3900293377937643
45.37002203774033,4.114325342913842
44.36708882728084,5.851872420192697
45.02519512697081,5.0031632121022325
45.37633261078997,4.100405059556557
44.81346475647867,5.174955025948304
44.816571787637436,4.968765963550288
44.6213986590677,5.4437209335327035
44.76486105073491,5.339578315277321
44.192313627056954,6.207493234241084
45.6576523376661,3.524339403091031
44.917142601321814,4.926156493821904
44.04231845517018,6.180272182975063
45.389997849891486,3.9881430925380275
44.79236894696786,5.294004250644163
44.321508367638415,5.877717357230692
44.51016774103008,5.468449526036949
44.89156778683161,4.982969817302207
45.3095910668006,4.179356179405254
45.368107351067174,3.9478648396761704
44.618080573185686,5.486134328338938
44.20639949874265,6.053159005793268
45.38590737730721,3.9190476929787983
45.12500989401713,4.455727993975553
44.68260712047174,5.365877055145566
44.2599473524085,6.10291255738389
45.07786327774578,4.504521426178583
44.48784695063523,5.505007938440663
44.414325615825504,5.739923094387142
44.17587871849199,6.036387143622134
43.559820809628555,6.877181023932426
44.58609018781895,5.527530800757585
44.752757862291766,5.106736298077349
45.35227323127983,4.157836803212824
45.1901857634793,4.603021457753592
44.99151129981029,4.725257955360802
44.55089176181184,5.625182366590151
45.0330770769101,4.817961539654864
44.3655172655482,5.721190202451392
43.93947246498147,6.405488024660055
44.93718544392075,4.904842704289364
44.841708285806256,5.234768210377757
45.192904344822004,4.38190726677244
44.424224717272594,5.676331010284846
45.34976571736208,4.131002111142298
44.79400315278075,5.373034192741144
44.82957754911112,5.150302950209876
44.36212638702704,5.874582236383544
43.89848363188158,6.4767339341373225
45.39034837803552,4.021603982369275
45.150815936052965,4.5203250640664345
45.38948451826736,3.9631269660894515
44.491751625924636,5.750653777443095
45.53870743078896,3.542416235869289
44.78805545239699,5.140960302581481
45.34309530895188,4.194907342114142
44.86544011636111,5.041031358234292
45.559788957817695,3.6512631444317396
44.94080899383033,4.9070387863986
45.14262133477248,4.4875754188386345
44.36517363355169,5.823364071480084
44.64775661356517,5.1846255956271765
45.24308200073291,4.312791094019178
45.60002404999465,3.5950288273493736
45.614807861136605,3.4571442711461735
44.778793312174265,4.984081815083878
45.30053860191733,4.373963929973377
44.58243756388908,5.405030575581962
44.95475945870599,4.977248427945101
44.513237805612185,5.7081418670073205
45.26316987506806,4.307473199395553
45.67073879635761,3.3161432789607526
44.97561077757151,4.7606882949081255
44.72762106563848,5.203537345951059
44.714186869741255,5.338779773639046
44.68978122698693,5.504113730040881
44.65682749459615,5.221738080482879
45.094459278627845,4.653017704499722
45.3749974952148,3.9692974782560877
44.36286272143056,5.810876432630827
44.93557051342607,5.037051391248351
45.32847643358848,4.023196724892257
45.03237753685192,4.907404640794672
44.84445221395337,5.162332211774213
45.642894554063346,2.359556195424631
43.834003860612576,6.558829465484896
45.562184215066175,3.5113568530322343
44.570281102839054,5.410263149316973
45.401260331664325,3.92476353216156
45.24155551400618,4.255618395683456
44.23159211204034,5.9731132827259845
44.91053711011584,4.885422558022668
45.18408180760677,4.4402643013388525
44.97576114849432,4.657415411345603
45.13504018581384,4.5266206923393355
44.77019750702232,5.279327910699615
44.88420974247969,5.133570187296586
45.19479503677893,4.344017646707885
44.97570127498565,4.9137834566088365
44.01528341297913,6.498383364156588
45.056682806999255,4.749924242390726
45.44276698641795,3.7860985734713632
44.6307392672864,5.334500449068343
45.42091257481838,4.0185518805779505
44.92535660955367,4.811642421130361
45.30422928244998,4.369990254917586
45.02956312605081,4.77499636301273
44.756872834987924,5.203969319918234
45.31339642692886,4.010796286614738
45.14496651895407,4.547730736337476
44.97439989014096,4.65821588842642
45.44984008797019,3.8487090077266184
45.01000125382912,4.624744878909622
43.979751936752656,6.507287002378451
44.114747847256325,6.34613227700387
44.37911949588087,5.857555534942583
44.94661439506961,4.818185145904199
44.83071732944669,4.994372084537619
43.9397612558281,6.5762236578020525
45.34685411087525,4.038606113712602
45.26254691256093,4.240771722749495
44.461242681773015,5.520496246473563
44.56826970133317,5.584861776548218
44.967956498020115,4.816042247246334
45.05978993583619,4.54867711823986
44.66586667760713,5.318826786231497
44.86748725728883,5.049482400849971
44.96710479519121,4.7993534532785755
44.932617471667164,4.928069945167233
45.25130490547859,4.147967958935712
44.39074634143123,5.668264536259939
44.821329896258604,5.145965781761953
44.76634616646225,5.210393838338978
44.92812722948037,4.944649648671637
45.77258304302553,3.082988031712455
45.09562586295531,4.513710848439445
44.70339971602893,5.2121491465810275
45.05122334096249,4.691291309559673
44.6918263751394,5.34950027860283
44.69937286076412,5.2985628607232
45.02937249911838,4.708837645488664
44.689443997671155,5.319210195757244
44.61531893799495,5.504937900175259
45.57161640933046,3.4809227713787854
44.95628132692157,4.909759608892659
45.19575572488787,4.655701373769213
45.03872208198353,4.595443482020111
45.6380812603276,3.2937859697076814
45.01696622812691,4.858155952711915
44.30723152031933,5.955833009179978
45.33383828328154,4.152761833306053
44.52695989738268,5.455421953219077
44.24606099389018,6.08009850635056
45.0946082058728,4.60716964978928
44.66872791276496,5.357510485211658
44.1869790422246,6.271179049777977
44.78293449944557,5.212339702138549
44.51592719681445,5.478502442342377
44.10006247933569,6.219341329301053
45.252761764723616,4.400558721381166
44.05525210335252,6.287941580025793
44.98933747941635,4.7853848000849295
45.06295507849456,4.63919991519256
45.61553554060889,2.411276743556319
45.00644790730434,4.8545688714442266
45.49673738146791,3.5057099372065794
45.05807107703354,4.605821265733449
45.519457667134915,3.6646956931385497
44.94673716746658,4.890858665348026
44.81903861372362,4.92863267388362
45.351714326719254,4.230283021901235
45.03839156080983,4.779818062648591
45.392906343081485,4.0882821092597705
44.78754953658948,5.118443441831722
44.83017522586254,5.077940231699689
45.26028560700138,4.210226510494232
44.884444385161984,5.034635350310822
44.54750855372197,5.638157993547969
45.00004161065756,4.673646065249966
45.568733408963084,3.6955265669745856
44.003164258175,6.236721702359343
44.948745523956426,4.969289891077893
44.61571881698373,5.330695606640059
45.00242940822444,4.788164396921719
44.621271519793865,5.480660078221611
45.24572037159083,4.253478944539294
45.232804390044805,4.2750414239164325
45.189542159774646,4.444850183305323
44.81877556869764,5.17355938817546
44.665977914591686,5.26596438059467
44.7770726486921,5.089651723921702
44.45974996962578,5.520634646789765
44.91740671646289,4.868251295745833
44.99151129981029,4.725257955360802
44.63771326862301,5.23534446261724
44.98271434414056,4.781136188778676
44.563769272743095,5.448614758825105
44.169351161528695,5.954290223188909
45.13234483749341,4.566217351769837
45.561914944533285,3.6200967318837907
45.26358665836963,4.1841043695883595
44.997312746628324,4.948044608062046
45.25402804905556,4.335193124431123
44.902114459877154,4.979823912201717
45.12673007846511,4.507087573417472
45.54795382740868,3.449415320749077
44.52469544124987,5.574810350464623
44.809573370058246,5.1563560257887655
45.19094382414892,4.439578559263838
44.88539470380483,4.971616953433646
44.39934662098581,5.80915466088876
44.614310519759776,5.4020233402464
45.48143523764862,3.942475241908862
45.54969555575671,3.5509616796998227
44.75654006160381,5.260358978887849
45.32182347769917,4.248863006898993
44.69037877201137,5.206356351285441
44.596827573034645,5.454705364397535
44.74279643839523,5.263954456087518
44.73985562267901,5.263738546574976
45.273389875747036,4.153628190761321
44.268014940216275,5.9443356920905375
44.09133977862293,6.283353307698517
44.61137465816311,5.320880986444642
45.25599377150338,4.337864098582493
45.37604062509831,4.057828860547924
45.16639915106157,4.451033209297126
45.481468381078855,3.858371885301786
45.444916492955485,3.806041061690803
45.51842366065069,3.693721629890795
45.318749557751666,3.892661390244375
44.75825012056091,5.3385664497895355
45.41527950472155,4.103811417246472
45.050243888794874,4.7571367616701234
45.09557036632684,4.426239835422164
44.85198028634981,5.021820205896452
45.426766814101605,4.041846129287052
44.11742897860854,6.341297399923621
44.80689192518604,4.958457489270296
44.906882527990284,5.088278279149121
44.90732902553011,4.77677541701954
44.75575307511858,5.225642115152253
45.331701366819765,4.385275567512284
44.743819678306224,5.143124983407345
44.70591027054741,5.331516719141699
45.24847806557522,4.174360693931153
45.23110536920277,4.413371745964754
45.33805214785484,4.121540649576406
45.58709284940411,3.203535110867041
45.17012104514227,4.4464719338840375
44.85580981316305,5.000743272040995
44.80890897627722,5.085685100173261
44.87868212934056,4.926137693594149
44.680551807123024,5.369409214491928
43.64019576736118,6.866858878044455
44.42513193309148,5.808298097350611
45.329560507518984,4.136679741603331
44.750316131348534,5.269757866529336
45.197988197261196,4.428748860047802
45.21068103679389,4.317910998180235
44.595488537356346,5.539947450311506
44.49639493857038,5.58773474970486
45.00320889223176,4.928903274791858
45.60048746692356,3.655651195869594
44.368249115567906,5.830327872978566
45.238553313570186,4.451624167702055
45.25413712863051,4.282946333387489
45.72150241034498,3.380622069374143
45.34845579916685,4.080959460631004
45.25199932689604,4.401485808417649
45.60331110202094,3.0182199610501295
45.098183622989886,4.710130131697464
45.37092526607761,4.010991385183418
44.880015191702746,4.973862244964347
45.524731171907334,3.5948574065993677
44.414596121919445,5.7147277742207825
44.73312881915006,5.4086305983797605
44.55902059761245,5.426288451203899
44.6154996487953,5.384339563988316
44.71295850553625,5.339684992955669
44.24367321805782,6.089355270292969
44.96403634978815,4.718822478007246
44.67638501592751,5.354969440967838
44.80389120598649,5.149750865444399
45.24075440668842,4.308090315005144
44.87065161371156,4.978349706200391
43.8857314044866,6.625441155893513
45.02280259466488,4.576495873531877
45.05097219680041,4.574901340337112
45.332728148293455,4.204611687313776
44.68775610488831,5.2735579479149655
45.509281306116804,3.6134667584185323
45.720951414599504,2.9008198914833
45.512178391254125,3.6764938078845546
44.599785068688696,5.356226752391701
44.175398832806934,6.0231758252538485
44.79351976392189,5.251468224347438
44.006586274971966,6.425389458075999
44.25311117786525,6.020749880914623
44.761111743255235,5.08925985773473
45.19809525425648,4.508967423568355
44.57770400173854,5.407898669637026
45.01756611767548,4.847132841291293
44.77335607724229,5.196634039048975
45.019249415968275,4.696793603822622
45.13587348757445,4.339569182904993
