$\log C$,$\theta$,$ \log \lambda_\mathrm{c}$,$\rho$
40.53164040170474,2.051697427264756,-2.1180622239733284,1.4486740444746382
40.79275157769452,1.9331983096239513,-1.8504642066471928,1.4780439519514714
39.14581409826456,2.5750896354463984,-2.7306314346065186,1.460825006326776
40.10636808952026,2.220799190533575,-2.433392810982792,1.4126688717227824
40.32495190456557,2.1408426745509663,-2.3983881339525683,1.4265179996980246
40.3523441646591,2.1185602700480675,-2.187326113039548,1.4669982453967214
39.00031830333541,2.6238517559719705,-2.7538944776543444,1.4502352767949644
39.34226777097026,2.5018375123122487,-2.640484975257942,1.4550449704941326
40.134059995043536,2.1997463413518767,-2.2901104158181225,1.4375256074691654
40.090579758383264,2.213393399442247,-2.2632047214662103,1.4544974355022002
40.439740105117295,2.085719125569737,-2.161175093717344,1.4330199202809992
40.12426012219619,2.2093308981302764,-2.330520580654435,1.4142379019478823
40.23628315372329,2.158798629851877,-2.2525436994851913,1.425199031101304
40.104861637193245,2.215564847635491,-2.372645252086815,1.4608403591500074
40.178717353338406,2.1807203941139917,-2.201424411710951,1.4604804772047106
40.21340654469878,2.177205804254447,-2.361111292684833,1.4225158948379675
39.66010919983019,2.384366135381954,-2.6090968288048666,1.3938249026160583
40.29193083075233,2.14059327252566,-2.2913865222442493,1.4213988994894577
38.97640822518987,2.6377856597423834,-2.8921423986395123,1.4248435289177266
40.476869964514215,2.0649778989845147,-2.128166760459034,1.4452316830419634
40.72027868743387,1.9734971612613847,-2.0681720742265077,1.459171353034953
40.075567276253935,2.2277597884343567,-2.3513442144643184,1.4199176554258282
39.401949737735286,2.4758572600199154,-2.5995907475953652,1.4244066121233554
40.3085978930475,2.1341371005891556,-2.191875527208417,1.4274358519045043
39.8959195675503,2.288760348441082,-2.3147032364356033,1.4467771106645353
40.17347272928623,2.1906867363776144,-2.3627017506870662,1.424771508428553
40.08213485484185,2.2291696737303557,-2.4208248273385915,1.4087935651433885
40.406374833249416,2.1000716917969817,-2.2111917749835324,1.4395771238628534
40.10596502276313,2.218129012852883,-2.3954679509752292,1.4254884554645346
40.059406127146424,2.2356275335003466,-2.326677345962601,1.4471217906800748
39.67521778002887,2.371482147974381,-2.474460292657013,1.4428751776052178
40.300448881776,2.131578661429003,-2.104121607902144,1.4347042382709083
40.1640286486857,2.193654079933636,-2.3040100497577667,1.4479936112647713
40.021009410365174,2.258248694003384,-2.435475531518511,1.4217942129941894
39.246191867721244,2.5403612590323923,-2.7690831097915627,1.463510876664871
40.54276216697303,2.0340256966261907,-1.9481422727800417,1.4873058483508654
39.47480766892949,2.445776589124059,-2.538076007451815,1.4668448514474333
40.47368737786758,2.064725544551833,-2.1005979575480747,1.437118682794247
40.588008701827896,2.020214200608261,-2.001590990194575,1.4543574533278798
39.36183939475691,2.494504228128389,-2.681117417866401,1.4401116638242781
40.398676600537705,2.0985222833930948,-2.2178643626020427,1.4304109634601365
39.98924921971253,2.2549097654726435,-2.3700466070865165,1.4032536639998814
40.53033476108619,2.0449925224409427,-2.042356048380683,1.4466855219716166
40.07696831813946,2.232780154887341,-2.4958982230794913,1.4085514313685221
39.666849213847044,2.3821431099078065,-2.5649463316060745,1.4126568714263434
40.19060296838741,2.173930240146514,-2.1398447724253864,1.4624084139783942
40.03762228259527,2.243756195519732,-2.4133277809983364,1.4329915283353816
40.407182103671715,2.0892290942957095,-2.128520964827781,1.4416435350901182
39.71735121371442,2.362516623345524,-2.5636929914119264,1.4144979742792556
40.323336472228945,2.1298032111402425,-2.1423168653801374,1.4557781444916884
39.84339211594866,2.3091408596739127,-2.3602838296710966,1.4332857985521055
39.18856847222303,2.56340818910183,-2.8541393282536762,1.4275812294351917
39.63421635534745,2.3943623890643364,-2.6208185413707086,1.3948405448286805
40.29850510569866,2.1382055305307897,-2.2610379351779524,1.4565464829207173
39.66509738415424,2.3824673353266683,-2.635965959840756,1.4116166252776683
39.874494499937,2.29674799926567,-2.29252149573337,1.4848713360974466
40.38204327981121,2.1066467056957188,-2.2179018142963782,1.4446548771779875
39.871102662234506,2.315791116112615,-2.5526659989846068,1.4244172053939277
40.04936624962732,2.2322144977023854,-2.267630551974948,1.4673263657513578
40.01318376892502,2.2419610625663853,-2.2459472827156723,1.4564570773370373
40.546429284758446,2.039462958036525,-2.130311244663389,1.4623620490372249
40.414003237261056,2.079131302286163,-2.062364716410637,1.441705361205028
39.83509503304381,2.3217214546622618,-2.5833454555926654,1.3985278366909604
40.46911625172282,2.0697738057452897,-2.112002263496545,1.446045259657132
40.48788447144963,2.0578407677305828,-2.0690695574383504,1.452234076180515
40.143181250991915,2.1937457859011538,-2.1509703469080486,1.4549570055240626
39.49419028014569,2.443592136385662,-2.562761074391794,1.4240233910199254
40.32021492157786,2.1368067600932723,-2.2219909781002665,1.4565709959995352
39.61707803302929,2.395267487953072,-2.5354541171438516,1.4201466185238616
40.62439151336676,2.008225652307564,-2.040538235752758,1.4543721741896423
39.784966809306006,2.3439121855155522,-2.4880455660837595,1.4380863277809421
40.56436959286051,2.028951894054385,-2.0753033248350787,1.4440272940094747
40.13276372732295,2.209230805897047,-2.386010757110991,1.4095692877728132
39.849539628345816,2.32453401357555,-2.609971309520146,1.4143134371048638
40.256508258103196,2.156765539825277,-2.298247162506518,1.4301505043608074
39.700831302973334,2.3649626291253885,-2.512671073601676,1.4456100718253253
40.21908184279871,2.1717420109197674,-2.100139118678182,1.511087365135632
40.50117352525823,2.0608907135769616,-2.155762580676031,1.4436459643907427
40.329841858753205,2.1257674249256193,-2.2515725703349823,1.443199437788962
40.48445274496869,2.0596036562234468,-2.0107170875883424,1.4423432100901858
40.10912317061512,2.2143161239480444,-2.371937482100105,1.4323584963717444
40.21441562967571,2.181253000216674,-2.3381946014169914,1.4315591778115035
39.77614401995316,2.338143615827325,-2.424620533606955,1.4621379420337042
39.747110634411996,2.364863187984009,-2.638757614732829,1.424585016830559
40.275595242007405,2.1519654212349333,-2.2465055104774145,1.4667392184973091
39.742595054949156,2.3553841826278155,-2.5811350252913416,1.4133140254896908
40.113453806830826,2.205752278799616,-2.271485830597983,1.4285273004208874
40.343812574075145,2.1191884156895084,-2.13738184471507,1.455628569449425
40.13308468681371,2.195632274336636,-2.186635813184333,1.443385734912405
40.02469440381254,2.25147780514568,-2.3449647091468897,1.461027940275674
39.360260422196404,2.4991283350175584,-2.687107529881359,1.4039251409605216
39.85295169529981,2.3159688403969048,-2.550152281101429,1.4066266305251702
39.75304051423096,2.3507829140314667,-2.512717224405662,1.4134270452837037
40.401636355202776,2.0931162965094297,-2.094885938083494,1.4405366262302397
40.21706120715695,2.164929838063739,-2.2243334341540217,1.4688470739779977
40.29144316150716,2.141812383532146,-2.2433278498150515,1.4294094335629741
39.84870224382531,2.3161828049414135,-2.518792567223221,1.40194580960144
40.35554675563062,2.1136793692877354,-2.1593127270356316,1.4264745758685267
40.50037831902894,2.06132639556043,-2.0709890724819475,1.4537424058865949
39.139935177482556,2.5738832950539123,-2.69934539494106,1.4529402310187616
40.10387367898068,2.218591278723019,-2.4043281452781855,1.4087764323903602
40.41769920289228,2.092145967062318,-2.1668007117695223,1.4522585384586297
40.54705153793869,2.0537682588917545,-2.141199556104064,1.47460656477377
40.29371426899113,2.1337483892405222,-2.0633158465349837,1.4601838268553955
39.95428913017729,2.2686141849001635,-2.4556201293851996,1.4213174574077878
40.11644085841415,2.2042891573560466,-2.2603008550758448,1.4590830543298916
38.54717702571441,2.791145398153385,-3.0765129484281064,1.4011994438751492
40.266455678344194,2.151906874031983,-2.335012167064395,1.4422647664241335
40.921183404274146,1.8774391686247176,-1.6850914254025486,1.491647906209213
40.16355672538365,2.1979442312777016,-2.386066884556696,1.4227005047007353
40.61303784977127,2.0126375249906676,-1.9920230795997869,1.4603150281829835
40.04946988166016,2.2276733624320517,-2.1833071399756188,1.456637387763988
40.320373344562555,2.1260744491135606,-2.1561626843188724,1.4453906103958094
40.20774802518326,2.1786318924747965,-2.306083218905849,1.4489749601189723
40.43914825817243,2.0872966970611255,-2.15943636034458,1.46790257051261
39.848417619617635,2.311609219764478,-2.5340179176232662,1.3903979240539655
40.06990142047935,2.2216001399474714,-2.3025639675246397,1.4334406491131797
40.013443180533045,2.2495070466735814,-2.4054010955979046,1.4414995996508726
40.38759331204206,2.1072736157421383,-2.2448923657219297,1.4385270292505745
39.89958897911687,2.298705028924588,-2.4206770595113687,1.468674692990775
40.18620690299359,2.1861656398465716,-2.4335181367487237,1.4558156323794422
40.70998870268196,1.966708539763112,-1.8557620138283726,1.4965218543659287
40.1823375611389,2.183958371357769,-2.24600532099839,1.4475848628808918
40.35890245564934,2.104129869787401,-1.9546773235695571,1.5147706072065956
40.021717332348665,2.24543864309153,-2.294148337692215,1.4603307677745723
39.721749563886796,2.3626232545183834,-2.5419715007688426,1.4210609204892617
39.87833511052997,2.3025670194726744,-2.4099652891939014,1.4400999774263399
39.99807342493194,2.2608642936079355,-2.391442146669756,1.4497103026952025
38.96196288757265,2.646445648689433,-2.9069329254524128,1.4388504250158742
39.66401171078445,2.3954552881630264,-2.738942892311887,1.378871047753389
40.485283572883795,2.061647065044178,-2.06582623238037,1.4436871507403104
40.44452273419148,2.0837837545339304,-2.204480194988175,1.4401110817503613
39.947169552794314,2.2767707964251525,-2.4383096429688678,1.419127931681102
39.94101732280392,2.2743952962107343,-2.399651128072116,1.4226081730261086
39.976317820645434,2.2575257277816054,-2.333193115000867,1.4335026727299753
40.252733568891834,2.165377569911005,-2.339469588288067,1.4350937581152863
40.04970143142797,2.2390734530513297,-2.3364794360130343,1.4731196411104908
39.96396329474418,2.271175069595555,-2.3644145371352563,1.4545001972279599
40.17329516266203,2.1937364817266554,-2.377469221044312,1.4297625858230787
40.0189451699543,2.259576732478975,-2.4686802220076918,1.431722629470603
40.516763797225686,2.0528316564369895,-2.004337789242965,1.4430810269370413
40.55871484657059,2.0310506442767577,-1.9821533537438694,1.463218148915537
40.19156419014308,2.185652283290181,-2.3294428382532746,1.440146591556492
39.787836595418206,2.3382199013746137,-2.5635625110892746,1.4020081900073602
40.340385104946776,2.119979433837048,-2.1867147149184865,1.4267334821059265
39.07079022522441,2.6105019777018947,-2.9213758880494796,1.399580222336915
38.88178776558266,2.6682465701280584,-2.9182467800710277,1.3874149715882802
40.60829565158593,2.0130332266320545,-2.0174162699106355,1.4513295034317362
40.14549612763169,2.2006344916561362,-2.312371045787856,1.4439792949939092
39.56796955849974,2.4263708403605593,-2.626320278220048,1.451043323218319
40.7695347993807,1.9480549412286332,-1.8080882048467508,1.4815007482143632
40.36140216990892,2.1136531833463654,-2.1797097527353837,1.4676185743252455
39.41774247640416,2.483758276658511,-2.7767950460210327,1.4244170038261676
39.971213004170664,2.261734506138734,-2.3688108651115303,1.4269316050251146
39.674026379760015,2.377404212963164,-2.619526870745295,1.4020647509038981
40.08523846080768,2.2274652799560877,-2.3329164515897,1.4714987282576606
39.710115098032695,2.3639463628312263,-2.48793087451379,1.4608047564364486
39.905855248827,2.2907352348663537,-2.48459090327787,1.4018417079915948
40.53516448449431,2.0388947943199147,-2.0799828498605346,1.4471178071741106
40.152932608253344,2.19379296147086,-2.3784555967227825,1.4181348401387823
40.44583018908406,2.0778663397278057,-2.1020511005591636,1.4517500673319617
40.27361724209267,2.145501463142013,-2.2070807334823517,1.4227601391492308
39.5694097190435,2.4199457689864565,-2.5870736576545776,1.450954049660059
40.141325980271844,2.201310634409473,-2.3717036952562256,1.4203046225684897
40.524933664741454,2.052505951966013,-2.1745179137270996,1.443741217125845
40.8632874585627,1.8999672079387033,-1.741104187748638,1.4927221803660555
39.95825625046579,2.274546022656695,-2.4303871733396374,1.4206760266149083
40.106686262952564,2.2190949787088345,-2.477402593382856,1.4110723984238451
40.41055568170549,2.0902141123566564,-2.033835769342695,1.4615482842391208
40.41257548321302,2.0885597118912753,-2.0787604435795344,1.4321512412984865
40.0788629628494,2.230075259588216,-2.388885286268111,1.4230711812304049
40.2211532114639,2.1708571022964764,-2.3236695744657783,1.4272445542485048
39.9899141315989,2.2616780168981747,-2.357254486840433,1.4483349186217511
40.15161099039214,2.1987582433518718,-2.381313398211666,1.427189059951134
40.090231021658774,2.2098393252537134,-2.2511445799584404,1.413936176788318
39.95173370642725,2.275157506192726,-2.495423352227765,1.4212612196960903
40.03425442834326,2.23591688698698,-2.27406519626429,1.4206310738385273
39.61280584763831,2.395732583182018,-2.5934670256599506,1.3932788555202076
40.54109174367725,2.040861768212038,-2.0977073967092474,1.4508281410813961
40.33909176499014,2.117132014270752,-2.169438622471935,1.4306320483873003
39.65265136795205,2.388582352382453,-2.644230080260747,1.3925111521030709
40.52499689839792,2.044454835088544,-1.9941555430762017,1.4681111564182028
40.14343986256084,2.199297279242475,-2.29647309614633,1.4102373142779747
40.01959875477177,2.241554658903827,-2.3062458651690556,1.4299736844189956
41.029002625699526,1.837531613996852,-1.6684054298098774,1.5141419075748612
39.84839108602363,2.3127019395087927,-2.512533008802353,1.4098994925531696
40.16762324558222,2.188163008042602,-2.3307126996374308,1.4148049606131379
38.96463936380264,2.635501635223572,-2.8345851850807775,1.4277381006265333
39.73981209956153,2.3572135198593376,-2.504889813103203,1.424059541419095
40.25943631922336,2.161469379344594,-2.28805043793531,1.4481959794389498
40.34885747861315,2.124516259458428,-2.2836194593027854,1.4461394224328303
40.37825866147907,2.0999745398576977,-2.090621653287555,1.4493588368208228
40.785784251237345,1.9377018690607222,-1.8325248412402286,1.51095942814902
39.997764139604385,2.2528255284273477,-2.296212313964142,1.4698260081932881
40.32257713389659,2.1314317900637936,-2.246369612541826,1.4466414097322768
39.94341143467703,2.274552357813556,-2.436023936785992,1.405591704287001
39.71347826499565,2.3577318466467347,-2.4987868047445496,1.4367391125420221
38.63211344753825,2.757825879744138,-3.0318731512270998,1.3964984552586026
40.46695824274563,2.065694412112736,-2.09088433615332,1.4402472881310207
39.182872883612966,2.559031975285194,-2.814895869137979,1.4190954682076393
40.6068374170351,2.0124949607477154,-1.9725918996637617,1.4913222467577136
39.85206103119243,2.310270359855936,-2.4843682231840614,1.4078580625180863
40.62111359158193,2.00986209438914,-2.010088500729685,1.4630983113052376
39.35166352322856,2.4999093924714155,-2.7450359828779742,1.4157423877406543
40.178983848004776,2.1906672768035524,-2.3233826553453003,1.435212365423022
39.80691115780641,2.32447808755685,-2.3881530797124846,1.4415068084844764
40.66430941501282,1.9878663177937872,-1.9359525956859764,1.4612093235146881
40.39431551574003,2.099560207032248,-2.2024991939832765,1.4365213883108157
40.30996108493557,2.134155903016956,-2.1498633631122965,1.4540505700532234
40.42743209020435,2.0803824023224564,-2.0634961449334908,1.4587657666789664
40.61886733282179,2.0063383070776664,-1.95846050769698,1.4704883634053798
39.06406054471728,2.5955211944356527,-2.816927408255351,1.3898799382188327
39.93098054823166,2.2896008076411762,-2.5086640351073197,1.4133400461822092
40.52569253558608,2.0518522004110458,-2.1314690164610703,1.439149042672062
40.25726318473352,2.162947469758487,-2.24214518481149,1.4781374095085669
40.04289580829258,2.2357836144861256,-2.262419915566209,1.4507915125849713
40.17143588290965,2.1891495904643965,-2.2772761117807243,1.4502906595309164
39.56000078451343,2.4219292916715607,-2.6194275154396203,1.4450808988587147
39.34226777097026,2.5018375123122487,-2.640484975257942,1.4550449704941326
40.43724501322986,2.086924514595701,-2.122872443710138,1.4571659012468936
39.925268412808414,2.2926824438510502,-2.481199350311486,1.4517950804243742
40.21543485912026,2.167557909482455,-2.305266868755493,1.426791424726613
39.424773208211995,2.4735914949981197,-2.683635462318478,1.4429560452240258
40.41578189448843,2.0940489921411003,-2.1856815380732812,1.4329234829799993
39.429344136226305,2.4696722892409237,-2.739617196388119,1.4106819589994095
40.00751780742319,2.2461643889875567,-2.2626280101332727,1.4804190458600257
39.42010167813088,2.474216974895505,-2.660703479484961,1.459001638504841
39.86888509056395,2.302554764629803,-2.450241891069131,1.4027669162721246
40.15538233247091,2.188325737672359,-2.326718707233972,1.4365185860290608
40.1879897218679,2.177511214793053,-2.264327207997115,1.4355985467053416
40.252733568891834,2.165377569911005,-2.339469588288067,1.4350937581152863
40.62683320972645,2.018491005995498,-2.131485814509409,1.4568300721655016
39.123654319170285,2.588225940998534,-2.786873348247709,1.4613550023757722
40.531619858377596,2.0477245165147275,-2.0918015433961332,1.4485441080625787
40.16428569390019,2.1978097807034764,-2.346490046636921,1.4172680365207175
40.000545825103195,2.2568045981528555,-2.5184279457179435,1.4116487825120405
40.6240737453708,2.007791899636347,-2.0148928823393817,1.4810585998183634
40.55163519014608,2.0365022874842125,-2.1612621986745832,1.4419876149970658
40.47939444615843,2.0714964220013865,-2.1711085552274088,1.4401599487232
40.37333756956687,2.1120002017953174,-2.1773051034634294,1.4473665363180686
40.633558179787244,2.0019981451496633,-2.0579424642253543,1.4515024066120885
40.774939651993336,1.9396161902090738,-1.816980412094789,1.467792126495552
39.37618123602051,2.487860591836282,-2.581763687479909,1.4562168206939812
40.434147923880865,2.0837246471541335,-2.1192572914370627,1.4412459484244668
40.00739654654787,2.2635581979674133,-2.485930052082286,1.428729794663875
39.90753708079303,2.302477825408145,-2.49132159481844,1.4606170642275325
39.8197617219087,2.337973542423214,-2.607368008021518,1.4197073785668015
40.43757490614621,2.0803324190390824,-2.130673504254731,1.4368307910037428
40.2300614633123,2.168896309893823,-2.250339096424973,1.4346716767306489
40.27933610667874,2.153282005958951,-2.3459179275712674,1.432633970420794
39.921673135592556,2.2801885247082896,-2.422776694600471,1.428819865298199
40.380110112522416,2.104450773403642,-2.1194447967946815,1.4537406910247153
40.31394082452522,2.1379337986996654,-2.2911986897726253,1.4383470574111132
39.29797953531075,2.5218790535087803,-2.6527604184652747,1.4749476853143342
39.92826128096661,2.278705976064187,-2.2988780169477336,1.4958088372042087
40.45016292994658,2.0740586774264043,-2.1611799511232417,1.4377824979972142
39.55902436030059,2.423162096739721,-2.636977930198931,1.4416013533475207
39.445211959652966,2.4616562545590535,-2.614029861661032,1.429623669866718
40.01812419328429,2.2528817361579163,-2.488917739076622,1.435618151035709
40.07847428719294,2.2231233851578915,-2.312055884937164,1.4561301187599573
39.85963810146264,2.303968321871983,-2.46270174040186,1.3998446922259544
40.66044730082295,1.9826278822741759,-1.918144759437286,1.4562408321278493
40.131481580148495,2.208410102491794,-2.416467452117001,1.4246769370619188
40.27755648874949,2.1602960948054246,-2.286985920996221,1.4200332209446762
40.3132796521822,2.124782728169676,-2.1556361143551115,1.4387602778282846
40.380134832066226,2.09455830377435,-2.1406811665380943,1.4388283721081119
39.76146792904545,2.3434929090328445,-2.553572015562575,1.4064799161415782
38.88000524783937,2.6689052171018934,-2.8200920672847576,1.469295939038569
40.511923314212254,2.062081703403583,-2.171587211178459,1.4365655239633912
39.91785421531075,2.2782250667284734,-2.3402493776526425,1.439015065050263
40.22378984559762,2.16886553027226,-2.3302347676537147,1.4454286390715787
39.18055366772019,2.554999645235416,-2.7129293210404866,1.4065262624960118
40.10491057558728,2.2139484203704276,-2.3769704814406163,1.42432796831306
40.028046264698666,2.236915785518792,-2.332791106092272,1.4536673089201786
40.15215103601711,2.1993728098081955,-2.329876371269587,1.4523494760175995
40.44798500365859,2.0728202599628425,-2.1062766377972832,1.437915323350589
40.220915988320726,2.1720735261006685,-2.3646580644868624,1.4293503756689383
39.256228496678766,2.5368516279072284,-2.690093567154248,1.4726743946769707
40.21613342899626,2.1752545344035923,-2.3853430896076078,1.4164649753865042
39.80722522817018,2.330701601947717,-2.5343354719378155,1.4380832539990387
40.179158791708815,2.1813951331493646,-2.2709588900633886,1.4227775221265853
40.37523243607654,2.1097284175113136,-2.1796554840078715,1.4441635657912115
39.22994810784273,2.5446090037408142,-2.7976605825941645,1.4111572876049268
40.00650498204997,2.2503450873068602,-2.2879680670870854,1.465603153776387
40.273609126309566,2.148738365775817,-2.171187490706647,1.4435893380382872
38.84932937974013,2.6766619171477424,-2.851853398611533,1.4421842345893845
39.75656333956809,2.35004583574794,-2.4974828904942505,1.453236385560766
39.893175531564204,2.2978463425663107,-2.530907484197995,1.4005653212326536
38.551675844847516,2.784817826783043,-3.0301760865915206,1.4090047742773995
40.194026683116206,2.1836606377465246,-2.4064809384174772,1.4180526343530242
39.69330587933273,2.3835348760462334,-2.747806792081385,1.3957247651093287
39.47752112195565,2.4508063164494196,-2.5504120442765745,1.4459681979145802
39.355869096479644,2.506006040936378,-2.856470836049925,1.3935237599920547
39.82939015737355,2.323816002135349,-2.5636900991211107,1.3890569018070171
40.177304426854015,2.1912639836639625,-2.2079417373928045,1.4568994468223235
40.527026768459,2.045731164384091,-2.064410314645384,1.4579513208977186
40.150196159795065,2.1993836689103863,-2.2066723378058564,1.4693834046087577
40.34233087535084,2.119541335734723,-2.196314796854826,1.4537265745116146
40.2258398622762,2.179609773376825,-2.4537218574424133,1.4206043826959225
39.541540855722715,2.4241283270484186,-2.613227910324919,1.4151693166327484
39.403164156697095,2.485178828344734,-2.7860807582768103,1.3921517657150997
40.1557779985617,2.1955725970796585,-2.3153585029207586,1.4141076990209
40.51783634473327,2.043589840333767,-1.9744180644028204,1.473257043961789
38.736973385541695,2.7145296729969948,-2.761769927031198,1.4663959306947636
39.92216071107084,2.2863964065690965,-2.5421463384943417,1.4068338614418912
40.413586871069725,2.1021975501696675,-2.311531968359277,1.439617054697155
39.90778850231713,2.285486863737961,-2.396781172743102,1.4546035350537272
40.61158964675582,2.012837907536021,-1.998844602845101,1.4489374734167721
40.763653469624735,1.9572580544402538,-1.9492351181287335,1.4745633906172715
39.689885456480035,2.368133913575674,-2.5440489457294495,1.3908697287618679
39.1430158856637,2.573685153730312,-2.740069369581608,1.4232237207781016
40.43055766114401,2.080337727677812,-2.097105288433369,1.4334089252085902
40.362000572954436,2.1134372426719605,-2.229880411768594,1.4341850875777398
39.76828888695804,2.3438984583896287,-2.5756338227597504,1.398622499727078
40.49853414409273,2.0707893946907303,-2.2227813918317594,1.447581217346247
39.63716666246409,2.3882605813926974,-2.5711605049375863,1.4073070802609728
40.08321222688195,2.2210056944022525,-2.255167914556408,1.4704060975181599
39.61712308005022,2.4000394676336394,-2.5078767373762574,1.4421983252748296
40.02979348601323,2.2427250152184515,-2.3580471386982724,1.4623386626028447
39.79092523254145,2.3286882158017894,-2.387991867381958,1.4492790725345601
40.12496494387251,2.2069721620241145,-2.330365180397789,1.4524217838555715
39.999802386314734,2.2557432962198813,-2.4570303071280652,1.4078469629524422
39.4537041692431,2.4590861005367266,-2.551022333522722,1.434903022002314
40.14692456376164,2.199244939140364,-2.3728580927676464,1.4258541312084492
39.70137171538664,2.3711017295041428,-2.668328060713403,1.3940727363765104
39.30379733138174,2.5155092773736674,-2.747086285256678,1.4078916114138593
39.89792236354328,2.295975139153982,-2.4638098904114347,1.4431742396034268
39.62850530768659,2.39583510269837,-2.68319822547364,1.3868163068546484
39.65970619120932,2.3909543454070317,-2.6608051282462264,1.4400459501254663
40.184584172509005,2.1885245668573257,-2.3595080412173033,1.4447801352411838
40.151819910022404,2.1925048812360326,-2.21257037199324,1.456980144906353
39.8017965725042,2.3367908965993305,-2.4844053006426234,1.4497601983628217
40.45270002671305,2.0809996553542787,-2.1839630327763677,1.4452007548620227
40.13706935976561,2.20702469078479,-2.370919124818667,1.4078829301168554
40.060855282431916,2.240559208504785,-2.3579382214829514,1.4879873151810894
39.23308816465426,2.5452253829121676,-2.751014693495281,1.425209736244413
40.311926422412384,2.1350896526496395,-2.1694316633465065,1.4733020084441593
39.78034457286906,2.3355349944496484,-2.4132655836991868,1.457534661663919
40.48984848173304,2.055971908727398,-2.018706973795369,1.4414231248578226
39.57804370586331,2.4173279613261567,-2.5719222994035684,1.4853493731894631
40.08452767537477,2.2301178647232276,-2.424506290047471,1.441904415398202
40.68935003142559,1.9776100929793192,-1.9435856043428117,1.4568985625798483
40.72635960204499,1.96773275803075,-1.9727685534573145,1.470280657035744
39.98928941118641,2.2626697903968345,-2.3931091556899085,1.4489873052531788
40.578701500597404,2.0229594562602866,-2.0530729817077757,1.4492457752973602
40.2305612244682,2.165713489516729,-2.3023347731965127,1.4251240801837135
40.40704110051099,2.092242221515587,-2.1433317786526924,1.4324070466768561
39.910195206512306,2.2903991631514584,-2.369952062100893,1.4509652480242057
39.797482649831366,2.331023121045884,-2.5852334579908236,1.4105545805457063
40.31063624404897,2.131316278407448,-2.109385916351906,1.4450596493746866
40.53522684532621,2.0465968532156236,-2.1284126699902433,1.4570386258954158
40.260278957879635,2.146394211483685,-2.116425283738214,1.4357249242536216
39.46084778480145,2.4590478917171024,-2.663973002299185,1.4240746346829027
39.81575677789035,2.326934555426072,-2.544260569892258,1.4208002587558657
40.42465550660054,2.092338544072619,-2.254337427412336,1.4384260199861088
39.94629806707682,2.270480637858799,-2.423381008217666,1.4098086420763287
39.55103683356327,2.4223689670523996,-2.6213703741074617,1.4209873102227075
40.06270297804185,2.233828449413959,-2.4624692857969177,1.418963577645592
40.423138859045885,2.0866505251176313,-2.074515162797698,1.4432381347917753
40.31892066626615,2.1287386409270392,-2.1151213232574895,1.4517066079212937
39.45996238024738,2.4521691974212554,-2.6536350363243946,1.4132094336092502
39.75015664456026,2.349980936050566,-2.4858860464813968,1.4272011249984873
40.30086392771862,2.1358392629181435,-2.232120570934914,1.4253965905774684
40.19702936086922,2.1776613715272704,-2.328900751082466,1.4413378316405827
40.07055352377214,2.2291788139052295,-2.316653587149558,1.4376841239628488
40.72933163642275,1.9653420711485972,-1.9220190925130882,1.463294202675315
40.4734176039699,2.0705247062183485,-2.1626848164580275,1.4493425282471815
39.69005380670731,2.365122163253598,-2.4150006051965103,1.4641875902265877
39.95133677181189,2.2680864478724914,-2.351020824920621,1.4405723657988645
39.78632172020773,2.335192650418004,-2.4733623002149345,1.4582626027396814
40.79444486937623,1.931340044152322,-1.7628230875991742,1.4774503290058614
39.82076283100372,2.327811421851822,-2.607014674144956,1.387196764162273
39.97679012378322,2.258958691374796,-2.317491562036488,1.451471099348304
39.93101976386852,2.2801751023046855,-2.343658640840971,1.4644685845178878
40.588187562870466,2.0234422648846477,-2.0445082342262975,1.458876240406438
39.90213477104773,2.2984702647327433,-2.519000634560545,1.4117438654446544
39.90298058778617,2.2888718483925383,-2.429201704926071,1.4257415868749725
39.18024496998806,2.558862303529324,-2.7045491553052075,1.4278801308575606
40.07831338456533,2.2298147424563166,-2.3909143281106675,1.404539147028094
40.545303406142786,2.0499996852878475,-2.1877732372260623,1.4539796581038655
40.60478365958683,2.013776193594539,-2.000424143646567,1.4549648323021516
40.20248205914092,2.1745933933789123,-2.2443951946753913,1.4580024533664782
39.84497285490109,2.319197562939351,-2.5160615382717997,1.4178711239748374
40.779807884947694,1.9398636385269756,-1.8502717847811954,1.46555862041606
39.53129771064247,2.435239980456876,-2.6709851451028563,1.429270142712501
39.93047730595409,2.27753441721706,-2.369664179307461,1.4311780940493088
40.177304426854015,2.1912639836639625,-2.2079417373928045,1.4568994468223235
40.32648454155359,2.1242772924652007,-2.0831381151888038,1.4494115139499137
39.33560016847799,2.5049910683707215,-2.702713597668797,1.4057540119760918
39.85663168810148,2.3113607305716757,-2.5194217549544344,1.4065766640396802
40.22768617400445,2.1615946602833,-2.169040199347068,1.4477156434911074
40.34525038870671,2.133191079146371,-2.367742880685655,1.4225619565031757
40.060783079576176,2.234286809152101,-2.4469206464245383,1.4239575271098506
39.97880301782033,2.2661555403478015,-2.455558503658125,1.3990415772645513
39.223925151345625,2.5509955223517014,-2.806015548207064,1.413952580024499
39.80365801144717,2.3368064376611453,-2.6378941351718046,1.393194028893441
40.46334608918886,2.0676223618381298,-2.156832182576815,1.4354379411400495
39.090739757306544,2.5953129783085447,-2.78007808722733,1.4359886284238286
39.868674721235344,2.3201044016420935,-2.6281901673165,1.3907655767280982
