Default Dataset,,Dataset 1,,Dataset 2,
X,Y,X,Y,X,Y
8.283276450511945,0.0018131217442077475,8.277815699658705,0.00039913847668767994,8.277815699658705,0.003287410459318941
8.583617747440272,0.000696140064601457,8.58088737201365,0.0001312132002979707,8.583617747440275,0.0012621866881430879
8.88122866894198,0.0002638446635051503,8.87849829351536,0.000055871587491169896,8.881228668941981,0.0004783824964943638
9.18156996587031,0.00010000000000000041,9.189761092150171,0.00001552427173434794,9.184300341296927,0.0001860642434215988
