Default Dataset,
-20.47062751791193,9.052213855164524
-20.473610806104247,9.603408295340062
-20.455530750940838,8.711139265073301
-20.469071019724634,9.478544473473011
-20.46647685607914,9.627553233270154
-20.459401864318703,9.260717414398066
-20.445195393837665,11.150753888974268
-20.45726757513764,9.642454109249869
-20.45869436514266,9.490961870122774
-20.446981323228158,9.485066742420361
-20.457397283319914,8.862426977974337
-20.44153611740869,8.853003179428146
-20.455156869262442,9.677975389363127
-20.45450379309994,9.02260314007663
-20.442648982594605,9.54885862075726
-20.453938398459254,9.505218881091018
-20.440946991631428,9.29808706889799
-20.43698419233898,9.04447842774336
-20.442747888615948,9.257953074165478
-20.434525954470722,9.531916574966221
-20.438632832950844,9.165552493326278
-20.428805088357624,9.802322306614007
-20.42731966897735,9.514521081795802
-20.44183230144695,9.241234226388675
-20.437199866365713,9.470660412108083
-20.437076334763546,9.196163675585836
-20.41854025948464,9.077390628048894
-20.41940909652318,8.760698325698893
-20.41813253480911,10.531110466031834
-20.427660481531756,9.060747621586376
-20.424436145235994,9.26022553891184
-20.431640944268228,9.218370448430385
-20.432752728687724,9.188805218311904
-20.432752728687724,9.130857367279681
-20.43015856504223,9.2329559619555
-20.429293843827068,9.122579102846508
-20.415717720748987,10.287974773605633
-20.41278307312502,9.954918350038989
-20.42626731957399,9.2439936478664
-20.427564401396737,9.210880590133701
-20.411711179118726,9.183899580129282
-20.417620107422348,9.142929836244727
-20.409420978082196,8.954388182837544
-20.422376074105753,9.279406223497203
-20.41689950640971,9.203215530473354
-20.385890907044864,9.16666529861928
-20.422376074105753,9.217779143828015
-20.41312731676095,9.129537643964248
-20.41848482863751,9.114300838413332
-20.399080832779106,9.49819377674728
-20.417187746814765,9.230196540477776
-20.415890664992016,9.104642863241295
-20.40268401370587,9.969972353006009
-20.39632303185009,8.864818664687991
-20.397491319136016,8.800118559668675
-20.40243344108102,10.27578732874568
-20.392350009783446,9.986395447564924
-20.39709361038041,9.615271545873394
-20.408432444511224,9.224677697522326
-20.40468859470466,9.123582528838407
-20.401830298033442,9.105360312825503
-20.387995951309726,10.263869482535853
-20.396953270379917,9.45790400081963
-20.39939919610281,9.151750129896742
-20.39194304984668,9.534968464883207
-20.389430195807986,9.117060259891058
-20.38828135190784,9.096167497273997
-20.39124611035983,9.51717637416116
-20.3798966444108,9.439705616174034
-20.36960438898852,9.12790894433088
-20.378511125191043,9.114300838413332
-20.36837596366116,8.823192910199271
-20.366705003971173,8.75586383873316
-20.364519819468914,10.134213676819076
-20.380220914866484,9.550979287263289
-20.370881925742708,9.562016973174188
-20.37194553283736,9.539582876560285
-20.37395168605654,9.524534831435092
-20.359135426211346,9.881386357739405
-20.3619242000638,9.741442083350798
-20.372798724436322,9.202295723314114
-20.361257578617927,9.434172976111196
-20.359251425398746,9.19294435052849
-20.360478122936538,9.16153186649718
-20.362422069854347,9.549063022348202
-20.345311859343763,8.85288196157624
-20.357666103170942,8.83820538944764
-20.352780925271478,9.523456436834604
-20.34561747740505,9.470401640768806
-20.359251425398746,9.720453756353557
-20.354742521919672,9.535901019902864
-20.353414557196384,9.561327117804758
-20.339206562531558,8.572224125228951
-20.337499069393978,9.568748086244852
-20.33898550455607,9.51567123517331
-20.343154307393377,9.164607214584162
-20.338122859858405,9.008748628177342
-20.35103657385468,9.550289431893859
-20.35233365567743,9.441292283523726
-20.35233365567743,9.428874886873965
-20.34231897741808,9.148248139848597
-20.34466908127029,9.125338524324233
-20.330075091064863,9.757484511245988
-20.328414241276857,8.93133163948482
-20.33936283744996,9.133616788757406
-20.323332236461145,9.092579238575857
-20.3254764320535,9.127935626891503
-20.311893350013634,10.541040245159925
-20.31757186282782,9.113197069822242
-20.318090695556915,9.577147800943713
-20.304657989655983,10.347560330067724
-20.300674569749273,10.134128509489518
-20.31297004210016,8.921621234360025
-20.298438087603298,8.91098047457798
-20.31212411917228,9.601338729231767
-20.30404230166132,9.459610596872007
-20.300774653223247,9.623069173368851
-20.306935791881294,9.582482682467315
-20.297761885898595,9.60181535657792
-20.30473639226881,9.094744938375543
-20.286614843324926,9.846883853619126
-20.283628435004516,10.007215491432172
-20.28166234909262,9.969164037623646
-20.28976063946975,9.470171056575088
-20.286312190899622,9.086637638099141
-20.28286771805922,9.988240280647432
-20.275721602042985,9.69496195794029
-20.28567492896062,9.107642234412737
-20.28841346345247,9.044873794033776
-20.272789913958558,9.926095550814189
-20.28648180929183,9.013157428095187
-20.279697073603614,9.027838965444621
-20.283588319071853,8.921141334972594
-20.273166937530476,8.889074954352138
-20.260163021353048,8.74751853559415
-20.266929719191477,8.708828200098235
-20.271914582667133,9.4606082338678
-20.26932041902164,9.031518194081588
-20.25969470654757,8.728490146014593
-20.24716657979141,10.322639653232757
-20.246194399206328,10.02546517550622
-20.252186873083964,9.828124671145247
-20.243157329572576,11.61697833852474
-20.241831952070015,10.798833384613248
-20.248467334332865,8.710045591926644
-20.235596291630227,8.577593360995849
-20.23734453234784,9.83936882539725
-20.242730241655334,8.691419496952001
-20.223640580916214,9.85115635410101
-20.22766471082906,8.706096764639556
-20.213308629578393,9.936002712109495
-20.202480671760593,10.28306913542301
-20.211869185116566,8.7055699448957
-20.19538675512508,8.512746956269318
-20.192285037722858,8.714504657068185
-20.17388762391305,9.896596827348326
-20.175796346905663,8.718942347380686
-20.15864147441981,10.040146731613447
-20.17420108535355,9.02140031532993
-20.156402682427924,9.088179443688613
-20.158309196679735,8.723068715242245
-20.159775963264213,9.00210526969402
-20.14405937442496,8.552561466162203
-20.157771382265423,9.52821406007206
-20.149225902021445,9.515877822877524
-20.146613353091432,9.014828681047636
-20.139118868200896,8.63233317294814
-20.13538745595288,9.03128167224064
-20.132574157987023,10.207223703347342
-20.14026077765834,8.780180887818815
-20.133126827633237,8.982326199661378
-20.118952692534062,10.516352917432755
-20.119989241742847,9.624261637650296
-20.131667610582646,9.538561890613527
-20.1234953051622,8.796438968617538
-20.122868089580603,8.776982467469637
-20.111919539831327,9.506656079777335
-20.12474324999841,9.090408286594007
-20.112636117856713,10.600477845210795
-20.12289429325379,9.546916805643306
-20.126270823713003,9.527425653935566
-20.119306197177075,10.193710398527493
-20.106156471111987,10.180626934624486
-20.1266414185195,9.39162269692468
-20.120311659224498,8.972025067021839
-20.11922952238952,8.953991590659793
-20.106922591790873,9.916141318735034
-20.113670600292036,9.097591008353776
-20.124047254874007,9.013581954476376
-20.115454087798312,8.996335570240594
-20.109366646971104,10.353626009596502
-20.101980850531476,9.866413525752472
-20.11496768211478,9.55718798558817
-20.114269253440995,9.525879164975523
-20.115321431702803,9.447939980720063
-20.10410462184928,9.01237470757987
-20.114411789905034,8.772920981311945
-20.1005719007581,8.759190499794009
-20.101375836832787,8.671606014553609
-20.098105618419076,9.48197967163916
-20.100514484661318,9.462546398953346
-20.1068799954553,9.108457357636974
-20.098526748881007,8.57228953789581
-20.111941157861708,9.542011167460684
-20.105693547082144,9.421286477810222
-20.09710786317081,9.11649422471614
-20.09733547608682,9.060578351518881
-20.0969573820514,9.674146743467801
-20.103131810482218,9.543563342041903
-20.10407219480371,9.43936068848932
-20.108482273001048,9.042555879992486
-20.108482273001048,8.980468896743677
-20.104491252007982,8.95064591846519
-20.087104804162998,9.641184360419516
-20.10459102753281,9.526834349333196
-20.105888109355554,9.40955893652989
-20.098704271568035,8.966141131378567
-20.10329394571006,9.039796458514761
-20.100699782064567,9.406799515052166
-20.09156832603243,8.81959462459232
-20.09187962566989,10.350411283574953
-20.080865239191734,9.805727545074916
-20.078111576663563,9.704985292053628
-20.086431882014356,9.6882605057801
-20.08615393590948,8.946173229806242
-20.090323127482595,9.660666291002851
-20.095511454773582,9.42611546539624
-20.079494002497338,9.035496894816912
-20.094214372950834,8.985987739699127
-20.085833228865393,8.833476637257181
-20.09162020930534,9.441292283523726
-20.071975315517193,10.561157499900393
-20.074815793690643,10.345983945115139
-20.083675583141016,9.425425610026808
-20.081215957237777,9.38889263099459
-20.08124355472337,8.985611454952165
-20.082540636546113,8.965771978003621
-20.069797376533163,8.866437014449279
-20.075147270156457,8.855467103802743
-20.076487588039964,9.001659838604667
-20.078649391077874,8.846866906863832
-20.06973195354649,9.43551474480474
-20.058955365402504,8.795886595062868
-20.06128290667332,8.676683419754983
-20.059193163736673,8.57235731589371
-20.053968298929554,9.833460486636156
-20.067716844286153,9.8199243305744
-20.058034069341875,9.535083258218735
-20.067211487731836,9.418088057461041
-20.05204168557883,9.40694867296988
-20.068043839703652,8.830405064028582
-20.07216398196414,8.813523897341325
-20.059679569420204,9.41352560490412
-20.05057683448557,9.014123983695216
-20.0624791043543,9.007787169373152
-20.067840375888316,8.957013814183016
-20.051448269374767,8.8917874891081
-20.051206284149334,8.517563401030436
-20.056802463906514,9.051104675943085
-20.061268494653067,8.985790638165003
-20.050376512968544,8.938723324523231
-20.066975654673154,8.841118112118572
-20.05270775462294,9.393002407663541
-20.049004492027564,8.975769881908423
-20.06049024555942,8.87423116985127
-20.043693035954853,9.73354951078326
-20.054622494456517,9.516256567001918
-20.055132733682857,9.031518194081588
-20.061787327382167,8.84525724433516
-20.05482404601795,8.81483099172551
-20.040372059219024,9.44590717806406
-20.045126220025196,8.832490061864279
-20.054004836445685,9.433014019090553
-20.03294153288385,9.692373605718595
-20.032478797685208,10.27574329542423
-20.031528840485905,9.621991274354114
-20.036973588164404,9.043275729073633
-20.04103401821822,9.031518194081588
-20.03706647381923,8.912376113808055
-20.043628181863713,8.676932534193945
-20.023836345939003,10.31509300425852
-20.034224338648798,8.661410788381742
-20.034116248496904,9.310679666911417
-20.035845690927232,9.023239929648412
-20.025934655461118,9.003782470510608
-20.034548609104487,8.977709475265954
-20.033251527281738,8.683831087888258
-20.028063199990754,10.295333230879566
-20.02421999459002,9.572467004511129
-20.01826302621889,8.972650535890125
-20.012392641690358,8.780667529978647
-20.012557854063665,9.587050000775273
-20.02719847877559,9.053593565903386
-20.026395523361508,9.029547178740355
-20.0209532699994,8.98746965123346
-20.02719847877559,8.928499792246527
-20.00889881605967,8.9007561088059
-20.01991011424777,8.672596300443235
-20.02546903634526,9.599959018492905
-20.01401148024433,8.962226054752053
-20.01215559273065,8.918173655270135
-20.00930921440072,8.845512095363357
-20.006269022697442,9.950882483209494
-20.01291328430107,8.944210098526373
-20.003746822687212,8.537831094883094
-20.01716771267968,9.61044482010826
-20.020280709054273,9.60271843997063
-20.019415987839107,9.054513373062628
-20.018983627231528,8.934938442361219
-20.01356640314829,8.685941233724165
-20.01768654540878,9.042555879992486
-20.014024196732787,9.030219642797952
-20.01768654540878,8.700387616754606
-20.000609627668815,8.60214882635438
-20.015092381763285,9.012202243737514
-20.005803602258457,8.709556017148337
-19.99732480811585,9.029227353609514
-20.003300728829224,8.996899997361039
-20.00817461204197,8.693948966639915
-20.007309890826804,9.609616993664943
-19.99579828964993,9.008235575363283
-20.003418645358565,8.934938442361219
-20.000525155138593,8.663666084781806
-19.991949711346912,9.408106609436352
-19.99841561547083,9.05004573828917
-20.004715727181313,8.98736745043799
-20.000680361510543,8.955480802250946
-19.996933236244832,9.0163413759541
-20.00212156353582,8.678312244932808
-19.9812775493493,9.615184078254618
-19.996933236244832,9.604098150709493
-19.988322820740642,10.082799065999483
-19.986448491510963,8.989322040651379
-19.996933236244832,8.700387616754606
-19.975440983497016,9.68314303322141
-19.994339072599338,9.588921332582006
-19.991744908953844,8.972190632310504
-19.991744908953844,8.945976128272118
-19.975466532078375,8.806901285794785
-19.98915074530835,8.70432964743707
-19.977115527084177,8.934576551019877
-19.98720512257423,8.692109352321431
-19.97519593397397,10.069631584494623
-19.98017094807395,9.006683400782064
-19.9695833395252,8.844587099119142
-19.972548097977192,8.824901204357175
-19.975424664247384,8.741289927519363
-19.980503533156707,8.67509291987546
-19.982665336194618,8.665204992913614
-19.96878462474821,9.799811148652006
-19.974153236732842,8.97486382186705
-19.97974690209344,8.96149787408432
-19.972288681612646,8.716668203473183
-19.966299215548784,8.628947006290861
-19.96497057799542,11.086401454759178
-19.97637208735092,9.397805845050692
-19.970667329334212,8.951150043542851
-19.977217592539084,8.70756211259669
-19.97296810542456,8.691386646696312
-19.97144671621893,10.383973594488586
-19.96134131102866,10.057471099499685
-19.965995432768946,9.847182742737957
-19.961185091064078,9.389818459804628
-19.965446822532353,8.581226950346288
-19.962276566366477,8.417483791267077
-19.965072522176236,9.30458432510264
-19.97358576343539,8.606567286511961
-19.955500037642754,9.357988993630146
-19.957161568125706,9.251516147181473
-19.964587258290084,8.757904308180933
-19.956109292560487,8.773633313172109
-19.967820955334297,8.667581161408322
-19.96753271492924,8.991046679074955
-19.960614945207922,8.646854840086744
-19.953451956037533,9.318539213160161
-19.960614945207922,8.898630265022733
-19.96580327249891,8.658996294588734
-19.959317863385177,9.372996601950037
-19.956908997142932,8.99288629339344
-19.954053237163443,10.385853076609637
-19.95150890139109,9.835692453304256
-19.942655350739123,9.457395341028352
-19.95133057005563,9.340863865005478
-19.954889894404076,8.964911468757194
-19.949311803609703,8.937205110003635
-19.95828019792698,8.707286170448917
-19.95412953609419,9.812434472277719
-19.958020781562432,8.675552823455082
-19.947091272433056,8.660127205030424
-19.92983345120543,8.627818950429964
-19.938830842542455,8.449755394456618
-19.945901173281143,9.630571350511415
-19.94146272141893,9.561866067312126
-19.93769022499256,9.418225563985857
-19.94606792628446,8.907903097756673
-19.95438895245874,8.736811980260574
-19.94904098432803,8.71715640881155
-19.943320520904635,8.966702449593695
-19.952832454271444,8.752816624831379
-19.951535372448696,8.43410344415416
-19.945349289909444,8.823394135703955
-19.943104340600843,8.800416645322132
-19.939974425767694,8.72618220882899
-19.93938515700705,8.700274987306535
-19.947644126980457,8.586733944640814
-19.936333573486106,9.823582535047727
-19.93167380703789,9.722736027867423
-19.94634704515771,8.78179055034749
-19.944012297876768,8.676104707750628
-19.931070303689804,8.593230082702956
-19.934940355010614,10.388423126025165
-19.93318547960337,9.6163532284488
-19.938888824676916,9.438187934361286
-19.93783142101707,9.327136216738719
-19.929980924511877,9.282950186375457
-19.945049963334963,8.756955757047965
-19.94065984024259,8.738594991061564
-19.93934280331488,9.59609582842409
-19.931193333130988,8.840142219156938
-19.93934280331488,8.682727319297166
-19.932079145107497,8.973570343049365
-19.93029565760122,8.743848505028772
-19.930226171075002,8.923900756450319
-19.93225208935053,8.875150977010513
-19.931646784499915,8.859054351723785
-19.930619928056906,8.782480405716921
-19.921451442430797,9.596665515438847
-19.927196013539508,9.573825673909745
-19.91077969622871,9.299690391903637
-19.91646011815859,8.982509718878243
-19.932079145107497,8.903205095367383
-19.918459785968658,8.766136140041166
-19.92883644055063,8.717634000990387
-19.932079145107497,8.67417311271622
-19.932079145107497,8.65209774089442
-19.915976633830514,9.653456991646634
-19.929484981462004,9.328156002937007
-19.927971719335467,8.805705536487771
-19.927179058221565,8.663595330384942
-19.911629979267502,9.331610037407401
-19.922073085332023,8.886845668035157
-19.925593735993765,8.73074125300958
-19.908495839239375,9.581252291072484
-19.923323842803956,8.905619589160391
-19.90916403290564,8.869632134055063
-19.918164994645306,8.857423784486945
-19.920051659114755,8.791699382017502
-19.922567211740688,8.749137396194412
-19.92299957234827,8.69624848453802
-19.92299957234827,8.683831087888258
-19.906244118117446,8.810802276157816
-19.91447589179879,9.61375612588153
-19.91521708141179,9.27158786264365
-19.901887495871648,9.234717294813624
-19.917811245057283,8.803865922169287
-19.91625474686999,8.658168468145416
-19.90164296931328,9.254485866741005
-19.91443883231814,8.91727814490378
-19.909561804664612,8.747739289312364
-19.913178809976046,8.66924557436314
-19.91132583594355,8.882509434284446
-19.905581616442813,8.778045621199148
-19.894408183026865,8.640843243295986
-19.8965590582692,8.550924007263335
-19.892750343173347,10.219125504389808
-19.894058434178234,9.737792121305262
-19.8905725267796,9.626311493605177
-19.90938021320943,8.78799924867237
-19.901635871738325,8.696329643993245
-19.90508062716736,8.681071666410531
-19.894708149982563,8.610326498380166
-19.91028817048535,8.579524956030259
-19.901843720549678,9.526120705847578
-19.908731672298057,8.846636955074022
-19.904581010465268,8.656788757406554
-19.895760854070588,8.592507377077839
-19.896069683076004,8.570366304744667
-19.8888110576376,10.511453846369522
-19.89535551600098,9.273657428751942
-19.893546324129314,8.822071373625985
-19.89825125117026,9.655920086061165
-19.88362016820968,9.55989221863634
-19.889059264653064,9.541978317204997
-19.884795832476232,10.099528096537503
-19.895407104482565,8.857047499739984
-19.8899829441329,8.837606121146923
-19.88019587219763,9.497860423817086
-19.88092755937969,9.305779924928533
-19.88774946634186,8.696654281814155
-19.882374969659843,9.659645305056094
-19.87801743990558,9.603673624328303
-19.871783729890883,10.13517962317239
-19.875968346256823,9.373822725046763
-19.87785275664686,10.116326889211674
-19.885384199488616,9.51717637416116
-19.871636896904672,8.784014981946878
-19.86950063611533,9.356210121293877
-19.863054689628672,9.338302989510161
-19.875228324791365,8.84786988807471
-19.87904291057741,8.73717990312427
-19.87945468258463,8.580155680939452
-19.86463089032467,8.403749807899183
-19.87695316764076,9.526144493963766
-19.88019587219763,8.8107644758636
-19.870734804784654,8.864492035224007
-19.87404674355646,8.721543181417164
-19.85906292932946,8.815576637708899
-19.854747604288768,9.24216531952533
-19.867966243583158,8.834022456890137
-19.863106819182942,8.552517118317027
-19.865063250932252,8.884349048602928
-19.86722505397016,9.657906869525126
-19.854254235742694,8.680130954543126
-19.86333380850192,8.802486211430425
-19.859788451519748,8.73626009596503
-19.84637909610459,8.641651359585891
-19.851719708043074,9.663616017410074
-19.848498435154255,9.616084387753359
-19.860739644856427,8.71418472414323
-19.855983678173022,8.750517106933273
-19.856848399388188,8.87423116985127
-19.85295715391995,8.846636955074022
-19.85511895695786,8.837438883481607
-19.856848399388188,8.727981831531855
-19.851948312502255,8.720929976644335
-19.8521789048263,8.70535457541451
-19.850263214749628,8.69550556337094
-19.845693495712567,8.552758567696326
-19.850103573909905,8.855467103802741
-19.845952912077117,9.640798456363232
-19.83604422427041,9.628364827822425
-19.846471744806212,8.830080426207674
-19.841571657920284,9.651774821796849
-19.831226333817117,9.312919197386092
-19.844526122072093,8.872161603742978
-19.839121614477317,8.74447265988683
-19.838170421140635,8.854639277359425
-19.83433476489337,8.843089127459805
-19.824541701617505,8.7553769128004
-19.82623358870662,9.195322149886957
-19.84128341751523,8.705906459710056
-19.83609509022424,8.86227367678113
-19.828565688423907,8.792121555148238
-19.82827075793864,8.55026618700677
-19.820530108351278,8.403749807899183
-19.83609509022424,8.722462988576405
-19.832852385667373,8.714874579512662
-19.835057424766042,8.70093950105015
-19.833871521385245,8.682648478683518
-19.829609681110508,8.83329975126502
-19.813728337817366,10.312932955670421
-19.830906762933253,9.103263152502434
-19.827664058376385,8.868022471526391
-19.810934828361322,9.906371163667014
-19.81165617051517,9.76276488567867
-19.82144569552028,9.645002516144002
-19.818166537029832,8.679783936387594
-19.808230720714413,9.656153825292218
-19.825718435642266,9.100503731024709
-19.8169140014515,8.720957849588554
-19.81174171722573,9.685050566510094
-19.81858448561716,9.298492222051467
-19.804538942450847,9.284931636503789
-19.821827190174027,8.774891996653176
-19.817647704300732,8.700898620731962
-19.819665387136116,9.626633426110912
-19.820530108351278,9.097744309546984
-19.8127476174148,9.20950087939484
-19.802609898958067,9.70046005336583
-19.815341781060294,9.09498488806926
-19.79454296025344,9.717936389391422
-19.810153453769306,9.092225466591534
