z5,
X,Y
-20.808385075001393,10.233071162328319
-20.793273474898562,9.1592581425225
-20.789200861744142,9.140567501511075
-20.784097211414817,9.12189874056169
-20.775863651315003,9.864880169607314
-20.76917016620133,9.934139091526166
-20.747756796491217,8.889154185163132
-20.721768390928897,10.10874678075319
-20.718178604962063,10.168228229685294
-20.70977371448666,10.242933326382003
-20.69147868941056,10.536690168765576
-20.687837763742188,11.134497868816236
-20.68889802319422,10.087985062360122
-20.6788196416953,8.769720928463551
-20.66885941939766,10.057420496545639
-20.679321345052738,10.071520057333474
-20.675668178960226,10.041224184055366
-20.645117816794897,9.175203963735973
-20.63154823198528,8.744950507222741
-20.631451928129977,9.226884445678984
-20.618912555822266,9.14640065001397
-20.63233128662983,9.160501192574749
-20.62270205148492,8.839441031323197
-20.620032352977944,8.918942951619828
-20.614173123148106,9.325026648175601
-20.611448393819458,9.31202117719073
-20.616633943504297,9.26718749685768
-20.61462901509951,9.23560836265634
-20.60942491088577,8.852149859755835
-20.595792934442674,8.864845043870073
-20.598353449954963,8.555922445898915
-20.60404800279449,9.299001815754256
-20.60375144788219,9.274337083339494
-20.602776632571867,9.254861405701396
-20.60344502127629,9.28471362265852
-20.598614439555124,9.234737278475555
-20.602133916383302,8.919778568919188
-20.5929554404819,9.315875137924188
-20.58397823090835,8.91904169527987
-20.590400854004347,9.293165892180347
-20.590130993075196,9.274423400042798
-20.573322952876037,9.891658472947666
-20.586041860487498,9.263811618072944
-20.581405313362886,9.285222216231183
-20.583491153412336,9.23888645768069
-20.56569356311598,9.231755847067774
-20.56829009796062,9.272176977637825
-20.55708293972924,10.054393996988237
-20.552498814529486,9.858535006013934
-20.551165309816103,8.989142906967222
-20.562920622209237,9.874606067962215
-20.534082499042345,11.528051603650939
-20.518443196525343,9.993610072241616
-20.516410899545313,8.879598194944572
-20.50749850973393,9.671102316790753
-20.497740252917225,10.030090613344285
-20.504088432682323,8.920781865908573
-20.48443584688361,10.248438482240187
-20.481662138783598,9.875223419775555
-20.484754965692943,9.253508989017122
-20.496241507712853,8.938638169565724
-20.479519404656408,9.790704828619681
-20.48612906409997,8.957109580378786
-20.478845826639507,9.079043113855494
-20.477076721072297,9.265359499628822
-20.485815421343784,8.931179464259682
-20.4730641239252,8.571392938911677
-20.469683226673194,9.6271784770425
-20.482503035173256,9.57419368112591
-20.464269424842307,10.561856307098001
-20.47310245516491,8.94215436291211
-20.46107422561493,9.665249134381877
-20.46555464073328,9.646236062061192
-20.465750123290647,9.066611464749755
-20.462221254943923,8.926826094616763
-20.452831741443454,9.054000052085678
-20.457166381026887,8.888882617039739
-20.455517439617577,8.85097416970416
-20.456544351381893,8.869878573263424
-20.45488329679621,8.426701222211543
-20.44765479515464,9.571594131428393
-20.44338887392499,9.825470942719368
-20.444298295646462,9.232089760714045
-20.4450002135321,9.018668041083615
-20.44430024259502,8.7804047794313
-20.438136310290705,9.705829611708705
-20.419844587729234,11.423075865002396
-20.42499181690785,8.919363061262594
-20.41706161302151,9.531573356804468
-20.41577704946282,8.656017474484964
-20.410120251376185,8.830020184082676
-20.400952728491788,9.681127219413618
-20.399530724696085,9.742096728057748
-20.39501589853292,9.89009151377235
-20.38716205164835,10.1489166237658
-20.386307965333827,9.058888426282756
-20.37558803040996,9.805596029328447
-20.37690629333512,8.869753371687665
-20.381710741180104,9.73662713475487
-20.369263988890093,9.72910505978043
-20.354900061276247,9.733191290044214
-20.357159543768788,8.854210735228506
-20.344216887526194,8.837610772377385
-20.3357581643776,8.909754512608945
-20.337858578285175,9.74471328896774
-20.3357981564523,9.723742498398108
-20.338191796098947,9.701944662189273
-20.333236075455964,8.521693320917429
-20.325186403122025,8.745415372250378
-20.339066980845928,8.815459384698045
-20.318596921093757,9.602029011990863
-20.329715681371137,8.822121094491909
-20.32045116043327,9.710688015936459
-20.308459615002384,8.620941144379037
-20.30336280142542,9.704480479480841
-20.30200753468528,8.829848961049162
-20.295318636746295,8.982872085531884
-20.29121910666118,8.881409304061163
-20.2816109424569,9.614146064796518
-20.28315266919167,9.634044325406006
-20.281450832213995,8.970945698944462
-20.267127939651544,8.849386684785133
-20.264744425885596,9.775609609768804
-20.283075081143757,9.67836261837427
-20.26857331429382,8.954665011328544
-20.26424792374295,9.462339658507823
-20.280609235996003,8.864019804185986
-20.261426745733402,8.601041211986505
-20.26026823610131,8.973460719976666
-20.242162525000616,9.870508638420919
-20.24215265616523,8.322564584759494
-20.226302213709307,10.114585614558896
-20.244538067595656,9.462369131189913
-20.20416921986424,8.5814903170464
-20.202704187721288,8.631845611178772
-20.194073724935016,10.691936211234315
-20.19330730641294,10.442985402926801
-20.19074838325344,9.940135957429465
-20.185715771281274,10.631788135064935
-20.16688581690094,9.837709948628115
-20.156327433497168,10.264094165286227
-20.145354346222607,9.804327193963683
-20.15700056485035,9.820507801554438
-20.14121991322633,9.494856061046914
-20.14883929332909,9.477600822010107
-20.14615299288174,8.498764795914653
-20.130704243287163,8.566839900091047
-20.125899617223112,10.640290043910476
-20.1228287045604,10.024914465783482
-20.12886014070315,8.494896739710587
-20.112652694432185,10.517892931555085
-20.109852398801745,8.637588711659776
-20.1113937812773,8.48983460298938
-20.111964835330035,8.974486642540104
-20.111339472554977,9.633543443319333
-20.112345006336312,8.653760073742447
-20.095671507758773,8.602821249784192
-20.112502607058637,8.563738541150656
-20.098101046499572,9.620771054957896
-20.098677289785968,8.962401216176325
-20.102523030905473,8.621494934809778
-20.093982455147803,8.561335111819684
-20.090715551413492,9.036401151727631
-20.09078099996842,8.812030937962895
-20.08490829658683,8.95100987476073
-20.083489631810476,9.60833004396557
-20.08129239047574,8.849152721892487
-20.086072138472908,8.830170755938443
-20.08369365814861,8.893460305639675
-20.070556585851264,9.648614370318468
-20.073631911929475,9.403816984831689
-20.073653114192567,8.467139505597006
-20.065748300612242,8.926096201839847
-20.075061295948966,8.910187071573425
-20.07591220938394,8.635399939815462
-20.078206265254313,9.63019595822949
-20.061046477628995,9.443184185024743
-20.075365815312725,9.029827402278613
-20.06069863203701,8.977731053899548
-20.050614015715027,9.831053956967096
-20.057822844252126,9.020513714083146
-20.05636818662821,9.724911425790697
-20.059187495009486,8.638605188283716
-20.057863648941957,9.394786062054745
-20.062371029600442,9.043003792515545
-20.04762970460127,8.571914381699555
-20.04397077566135,10.445032781196014
-20.041780521583373,8.643147335977801
-20.046438808886677,9.005172506919925
-20.043020085525484,8.982095235202147
-20.039610434960213,9.734615830241845
-20.028603691934176,8.263289894678426
-20.039666342154415,9.712242215376238
-20.039813516982804,9.702270405488257
-20.030390284314798,8.954102531222018
-20.022353698540584,9.743617142649555
-20.035636491684578,9.680117563033019
-20.027623147738428,10.45287448910771
-20.03357304794157,9.720877543428887
-20.026351776732156,9.698868911237703
-20.024593988616164,8.989283957080488
-20.025356740629878,8.91503635848825
-20.011980964662218,10.461961235463027
-20.02785092940794,8.967081393730517
-20.031169481057276,8.934470915512282
-20.017631952533137,8.825110603917505
-20.027475805051285,9.710598512581187
-20.021229967194238,9.721687396389003
-20.014416766736822,9.678148820197798
-20.017249832588625,9.691476409163455
-20.012646789393795,9.712994874861034
-20.01737850071255,8.938537979782113
-20.00999520657901,8.56986103506254
-20.001312551198033,9.669824212044333
-20.008274008271133,8.923680137566397
-19.99705440432989,8.978618514775135
-20.009718186960267,8.951280587772906
-20.000394427933827,8.757054055206607
-19.996978780374626,8.651253921719947
-19.99476502773582,8.792336074894232
-19.9961103517569,8.77362373684513
-20.000249674113093,9.702329566374791
-19.994581261056382,8.939026691715652
-19.98931781094715,8.73288579233206
-19.980752411911112,8.835864498182993
-19.99918283845428,8.829817052964462
-19.980368563839615,8.594469287373823
-19.994590898946704,8.581572881351553
-19.977444546514416,9.70651849658912
-19.983810459889206,8.995469836600469
-19.990435132427233,8.745744306846278
-19.97323814549375,8.550933548795907
-19.976200697169812,8.724206992591764
-19.966492923477983,8.952408837476739
-19.977451097668705,8.703926267406631
-19.96017878667166,8.880595805339079
-19.95447351306045,10.638313738108605
-19.97120588151076,9.003438414049056
-19.94762063437762,9.414949488770443
-19.960402756099825,8.706355435415873
-19.94783000825496,8.692290720010531
-19.962563704465545,9.00021980319477
-19.94893056847711,8.982851460042479
-19.958019045174666,8.724969171804327
-19.954088018439815,9.395864535920744
-19.954785502662205,8.997461548091442
-19.94538895592678,9.007170200209988
-19.938472897521677,8.596786493519513
-19.93489269946559,8.999081414113995
-19.9194099625973,9.7564632263427
-19.939891022089284,8.613854600999268
-19.92729720898399,8.583231568338356
-19.9181067115843,8.564383514353603
-19.92083820604739,10.018907794769964
-19.922195405161553,8.771764567114799
-19.910530727331206,8.747935021831942
-19.909312527952032,8.707991224603056
-19.920607288660833,8.603468664905549
-19.906561156403704,8.616474437425367
-19.906541032960423,8.52687533408126
-19.90812579791747,10.033974319911628
-19.896949916971487,10.049042944087088
-19.919204108814313,8.575107129871201
-19.89374801294835,9.522825437932362
-19.893423055268514,8.482354497992851
-19.897663551738088,9.59529171290127
-19.90047205065279,10.0130522409581
-19.88451797041576,10.003143459235917
-19.900696126551583,8.773643306274995
-19.903366448533944,8.730244431674503
-19.88211461216011,9.896041384599355
-19.888947337379584,8.772466021747974
-19.87569310161892,8.587454450980362
-19.882074542455364,9.6001866858216
-19.875428285614376,8.789088581167217
-19.88384820523067,8.76489719357393
-19.883907435392246,8.625215708015192
-19.882080767972543,8.751248255178513
-19.874103322749193,8.605693678515946
-19.871877637703765,9.617933465672309
-19.869846472134057,9.106260422785635
-19.8648298009672,8.625882578332671
-19.853040527936503,8.636569695688259
-19.861170221552406,9.599723120906246
-19.866344018337823,8.760537715131782
-19.85483997381696,9.100978110926027
-19.86183017200868,8.745540915320676
-19.84525937395057,9.594654480661248
-19.85918975375312,8.77185878117298
-19.843300691391008,8.75877174650456
-19.84362769268461,8.769573813161923
-19.825494463303666,9.950607512583012
-19.8436672949174,8.746953017792706
-19.82496410360398,8.258369767092754
-19.835898791620046,8.738654976068341
-19.83117076995031,8.771900678718854
-19.80487173339256,9.627412557975266
-19.799971979419784,10.792007922373456
-19.790926549945166,9.975630232315224
-19.767629233845096,8.283448595616838
-19.757001592344935,9.5276868644413
-19.742934000460682,10.846796232127362
-19.740361786193443,10.05517741936064
-19.741257117493326,8.31450031360911
-19.740135166998027,8.24624270127137
-19.733586690714763,8.20640465554509
-19.728278424188957,10.095795433980708
-19.737470039836474,8.225977540270133
-19.71481130809383,9.582376802099304
-19.70400196616864,9.701837929471186
-19.666006829371835,8.508227227288216
-19.665170535282474,8.63919437252256
-19.64974770742842,8.630885793294468
-19.649830401978758,8.519893535274665
-19.64188716681231,9.466574525572733
-19.640501930681467,8.536182842855819
-19.640976832748173,8.479576816709104
-19.651770230788518,9.439711481497934
-19.648230968852886,8.497559815682726
-19.634125278315818,9.299065980128786
-19.629445499884376,8.596876565084237
-19.64677307557758,8.589363933675331
-19.632910707073087,8.208970189785616
-19.638253435425344,9.428083967535443
-19.63987232644448,8.365762099603334
-19.633712273898393,9.44855175787533
-19.631071194381057,8.66694422278417
-19.61873737540575,10.548420674851489
-19.63629868910924,8.644777317495246
-19.626060946187035,8.367434702198754
-19.617389712277323,8.653566862636174
-19.610620803420897,10.891903091726348
-19.619352839818134,9.432912182232437
-19.609958810380313,9.163429103233552
-19.609616189739572,8.418604084454499
-19.60429461329113,9.851566465803932
-19.601050863251714,10.254722425763815
-19.599623788711064,9.587978361658486
-19.617340534526843,9.100451922891994
-19.61357024032354,8.372593057355349
-19.602179542967914,8.385193914935279
-19.595389582637946,8.61742174742249
-19.58876058451928,9.279785426904057
-19.58485058521068,9.09315769483658
-19.582814447319056,8.693577938789137
-19.583727999564672,8.579408491881306
-19.578766671457224,9.37501628175703
-19.575273645132242,9.24449459024393
-19.587979060114822,8.600053827635376
-19.5915818130672,8.370989922673537
-19.58203393168198,9.26208140460447
-19.573080393439053,10.349470052974368
-19.577260513333076,9.338839424786883
-19.57551591395813,9.356444833987805
-19.576267884621224,8.356961867491371
-19.56985415948656,8.655565831412606
-19.582547144290576,8.968934362574798
-19.562392938600887,8.393891387959409
-19.582278010749373,8.381718920446477
-19.575539488788074,8.67422896460278
-19.562924358879858,8.295315284548735
-19.55643736560699,10.881794782444674
-19.56874108196726,8.746310785458073
-19.57030563298097,8.377500526741457
-19.559040825159855,8.25647840710974
-19.55347432142937,10.807063902347629
-19.55674758162419,9.126778421780614
-19.56109788803441,8.547510960519078
-19.56786717185012,8.593555285663653
-19.562041567555216,9.333569500609038
-19.547910807280324,9.32134246731983
-19.551245306011403,9.184792908817801
-19.55560559683917,8.608567381517927
-19.555819747477035,8.337070989114649
-19.55054387054583,8.487757260289762
-19.56059630786008,8.276099973422681
-19.5558741514773,8.743505522197076
-19.547472693971958,8.557396714296495
-19.550061190270903,8.754316770106774
-19.547666654010136,8.716181150366806
-19.55046448647829,8.770935483402807
-19.548453501261427,8.734099005894853
-19.54398644400669,8.595483541746734
-19.532607429836283,8.174266076186298
-19.54554653573293,9.110253879611749
-19.535634809559024,8.658237685025727
-19.533394499506826,8.57507372755905
-19.540937994268923,8.32607525098991
-19.52798268833354,8.7919530863426
-19.545263662641577,8.77786797548389
-19.54563220586917,8.56735608388463
-19.54271295556642,8.752942815091636
-19.541025415524295,8.728939659335424
-19.52511259182251,8.433047293543739
-19.52536432000921,8.3157224576161
-19.53921664415731,8.774183836342125
-19.529083523868465,9.066883615603928
-19.532201097597664,8.82975991994736
-19.53306318456981,8.707808101889201
-19.533317527889377,8.9329994581836
-19.533613332322048,8.764035966242089
-19.53168514810007,8.753998012543262
-19.53172030518428,8.733916286042017
-19.516823827275598,8.69762921458908
-19.523809658158523,8.644729128043611
-19.525494672548042,8.77051117376578
-19.524500256311306,8.591601848289589
-19.52857374614741,8.555378752271496
-19.508495728426695,10.643218941701845
-19.523745217936437,8.720128243360698
-19.511095204342514,8.63136368688104
-19.512011802622506,8.49773696717383
-19.50945132311982,9.41361037725449
-19.52542536864066,8.748352188923413
-19.52158903902158,9.050981555342123
-19.521992097520485,8.733584597137186
-19.498231375024588,10.27995518455981
-19.51935410389142,8.758517516334232
-19.515001091119935,8.77514334186799
-19.514702700419,8.74799890467858
-19.50538880946731,8.733292866077031
-19.497822428058228,7.980389910375156
-19.49218202438295,9.821755265973575
-19.510125975442694,8.760685671228707
-19.510021110346685,8.717675652837796
-19.507701348945393,8.746070453747688
-19.493562947735217,8.532608397857834
-19.502571162560635,8.762051134663045
-19.496307544109275,9.178466705069148
-19.49378306918365,9.039765138082217
-19.47764777424108,9.31917404282929
-19.478526659500318,9.185480189571676
-19.48008985206243,8.701793565018573
-19.469809645249498,10.155622961055371
-19.473426428841154,8.639224092944264
-19.468098736792815,8.564136852853773
-19.48063766798252,8.546217478857388
-19.471074396217276,8.413100888444038
-19.47305343629896,8.531456094114994
-19.468306017617248,9.020348082524764
-19.453118475221956,8.524765524111174
-19.44889716170577,9.791840734192018
-19.46042392424217,8.650328272092873
-19.462367299116526,8.543167147858133
-19.45662600986939,8.401074422819253
-19.44566698611783,8.390232856792043
-19.448637059530903,8.666884635163372
-19.43966894983492,9.219728077140951
-19.45189129623052,8.764158167417552
-19.434258757841743,10.553649880298117
-19.435344395512168,9.169860762554649
-19.450807488186225,8.64228480145602
-19.434150246420568,8.189433338786005
-19.425769268358412,10.219994627361695
-19.437953573273436,8.649090243108645
-19.423574083368543,9.37911521607739
-19.424114775077438,9.07027211195479
-19.43569479122855,8.383323053337094
-19.420848890402358,8.371757564012938
-19.4221083638857,8.474113284271152
-19.413855312840447,8.248380941657397
-19.40632777423047,9.55274868058206
-19.409431108552752,8.414133742454617
-19.40881504744823,9.301389449378714
-19.40142883370763,8.284294719193163
-19.405470815490958,8.465733161830421
-19.40783966113219,8.266373465731974
-19.40061240510674,9.285057361222307
-19.410564843152137,9.229560821944826
-19.404319154502875,9.263362771215764
-19.407084602664813,8.54817405545565
-19.406275066060726,8.56954295843511
-19.39235116958718,9.227578532164275
-19.390051543792072,8.564027445789065
-19.38734356969754,8.134798080407181
-19.38660156644842,9.041623439889438
-19.388130642407567,8.54581456501639
-19.388101369837766,8.458832882567343
-19.380593835420868,8.20435904052689
-19.38632260678931,9.268560135918673
-19.37019160760008,9.260356916760013
-19.38515490666821,9.244002225619877
-19.390250016789636,8.408319982673667
-19.372131493375427,8.403274832212867
-19.361410972038044,9.174933219925409
-19.374521464701647,9.242079205852336
-19.371956209867502,9.225463725391633
-19.375690134673345,8.57453491801784
-19.372402341143005,8.970633540824107
-19.353737771264797,8.538539718971094
-19.35782330447738,8.27347502012767
-19.354625508674214,8.109385036850346
-19.368485530224223,8.561685505982828
-19.369250326696516,8.54823063007392
-19.35378337904639,8.316130017276997
-19.36057501308917,9.05790263741616
-19.35736965685974,8.295496292650661
-19.334016963438543,10.090820966683305
-19.331395903236608,8.506870843265983
-19.336927602991725,8.359608333378539
-19.34540434551615,8.29318496233696
-19.345164087072327,8.969289327894003
-19.3446500662549,8.521953497946772
-19.338543170038,8.305490012728692
-19.339796610574368,8.28107299782705
-19.334503004363693,8.390399083306816
-19.324920990656658,8.373919999107615
-19.317803917807773,8.334635707760512
-19.31069647846906,9.3746675282538
-19.32103879820034,8.3987288748771
-19.328211098603198,8.279613049392141
-19.311003524351854,9.217245211416381
-19.32244533679262,8.291690460350411
-19.31764554617856,8.387100427449768
-19.310421344589557,8.314878756870083
-19.315636177379364,8.299944350780843
-19.292291513177485,9.478760447627849
-19.30422703966711,8.3247584863712
-19.307081517804864,8.282018833077807
-19.30392442318857,8.382943033544082
-19.211654154288343,10.00142540856203
-19.195534930514267,9.414079784944366
-19.203137346896554,8.961538281907432
-19.177837738862184,10.180868842659264
-19.194706314408815,8.961204653301403
-19.165867152349513,9.742474598165908
-19.16773099761162,8.891997838741286
-19.156896688809905,9.070671690401545
-19.14225627071852,9.059006257624306
-19.13707366850405,8.170214691652378
-19.133469684681675,9.28478887891035
-19.137579689505905,8.249429359052542
-19.122706504748848,7.960782750980375
-19.109469348171373,10.822695542294868
-19.10582267998577,10.957262743939781
-19.10146730245511,8.130378258333868
-19.10152086465864,8.50393508451061
-19.089657276057018,8.921266780364146
-19.099314947250946,8.35734919919723
-19.088785351290177,8.341216327623446
-19.08658095236625,8.234611261473649
-19.072145858335336,8.369877197194427
-19.06590265786756,11.0122514829024
-19.070467284618875,9.390783424920187
-19.076893712904962,8.829811233860868
-19.07145839304844,8.406158693705652
-19.060019398137403,9.12367176747294
-19.0612021914762,8.834115430818875
-19.05330270324285,10.449883619068423
-19.063142738612527,8.89443751685389
-19.0721576091469,8.818277123971441
-19.06168316281124,8.489531248743294
-19.059429314754635,8.45125074271841
-19.066641179761124,8.388029738293653
-19.06524580721193,8.814594277963808
-19.054317476782707,8.47068310036309
-19.05685794654599,8.419128644315101
-19.045322651283605,8.339588610429377
-19.054112363177502,9.381178529142474
-19.05558488293343,8.405358058944564
-19.05348614827943,8.391700622810568
-19.037104687372874,9.373202485712616
-19.038803859261787,9.144250258381591
-19.040704319716607,8.369454888064963
-19.046754283019965,9.1384467899553
-19.04013637520588,8.38055110948531
-19.0435692306758,8.219140758588155
-19.046434984345517,8.837433232667747
-19.047017465205222,8.853399940127808
-19.042439949980277,8.449413773843268
-19.03091794526314,9.158111480699008
-19.042294292788476,8.48870533834141
-19.044332595463874,8.411145480751854
-19.043485592607485,8.400990498414092
-19.021496067115223,9.173653718609064
-19.039526985746225,8.686294681933829
-19.027918520644214,8.500360356272168
-19.025610988912028,8.417363751340362
-19.03043325651261,8.20608209942783
-19.03953506783455,8.187715179174974
-19.035854484811647,8.561193653179089
-19.03421398252357,8.460926230920066
-19.025508083984843,8.437652421287584
-19.031994236965296,8.395144756257453
-19.03222966819818,8.408855340204271
-19.019935195439203,8.186667309483429
-19.02759926964794,8.479931709107213
-19.013958283890318,8.244263835290834
-19.012062380205165,8.170470959940207
-19.024764243212992,8.22743896657262
-19.019546620178406,8.45566559501142
-19.018491734464476,8.476045619846875
-19.005895391929904,8.119674606435163
-19.01495339619608,8.397801629644842
-18.995205202513148,9.469400907236011
-18.994588908964225,9.334492697534667
-19.012827460591566,8.483077729439476
-19.013128460652446,8.20529727739927
-19.009599012681207,8.492447409892284
-19.007343032426938,8.46382862737463
-19.008049614179523,8.427534961155047
-19.000686247318896,8.347411037420029
-18.98428056696275,10.66890766327427
-18.994444773789542,8.504195921420779
-19.00431979258775,8.473593698982718
-18.99635473290235,8.450549605392098
-18.99145341010955,8.363963910852165
-19.00256867345081,8.227164391091948
-18.98799068191014,8.213644524779019
-18.997427522366227,8.488156898603837
-18.99077719771459,8.424084685160597
-18.99357944324363,8.105539588720667
-18.982566200081482,8.381722174138812
-18.981577385204645,8.091442599933512
-18.990625047513525,8.787353235572656
-18.995816627461714,8.461537624737625
-18.973993552170306,9.812710418261474
-18.97833763560073,8.781044025358268
-18.9854101305353,8.478172502210308
-18.974685314787312,8.173847308552693
-18.966779300530042,8.005934788285199
-18.980194758939607,8.49341467422294
-18.969998137682797,8.330893007547505
-18.94961077552649,9.454222113920217
-18.965425319818905,8.779328570485864
-18.957627068529344,8.167696936537737
-18.955126778082445,8.338452370667431
-18.947145834758874,8.776474190537959
-18.951779375644783,8.27531324909018
-18.94662537720921,8.229348088951577
-18.940701403425926,8.162126109864397
-18.946707030072133,8.357047860911141
-18.940848274964797,8.306067072806576
-18.94546925824526,8.323118607558513
-18.933104096078043,8.241277072018189
-18.941551061825624,8.338358839869947
-18.94033147469748,8.294042486602878
-18.939091278244113,8.261498179905507
-18.935047304324925,8.348582519958466
-18.918486773405448,7.946339039215842
-18.916112400178765,8.367579607114903
-18.919862672388724,8.356214885748923
-18.930280651827246,8.278503540306977
-18.922442437775306,8.313376971742674
-18.930000141192483,8.267744017762555
-18.928579310065064,8.338378236881924
-18.913071680104444,8.19761895615181
-18.92470960617537,8.325919536088193
-18.92605769850787,8.296833716626573
-18.903729240500617,9.240104531958048
-18.916963963642136,8.339846498321966
-18.911158555191687,8.280662815680413
-18.918333584526394,8.263180497675172
-18.91865666082633,8.24329365311906
-18.91666954471032,8.225754012798763
-18.91475893903045,8.329165949326313
-18.91058009526235,8.246306440124018
-18.89291580818653,8.99658726968364
-18.90769519383498,8.90623610762286
-18.903894187696043,8.321577157643448
-18.889872469486555,8.91304013920901
-18.900719210610372,8.212797417330897
-18.90104719126291,8.751871065523122
-18.892277044451692,8.235167705995417
-18.889707019164916,8.254619611517722
-18.88462869080316,8.761854471257001
-18.89112499327411,8.738855896784084
-18.89492133777996,8.722651332785471
-18.882380800069026,8.217618733557137
-18.89127077394226,8.408604472182683
-18.887273373057045,8.716067802186553
-18.877013323571067,8.747844504463233
-18.872637004995795,8.72389573087515
-18.874958210151952,8.736214056080978
-18.85679878141836,8.719191022846374
-18.869738474228566,8.605760227900678
-18.85320166922402,7.916360315674333
-18.847964884753566,9.30518901651168
-18.844973858747956,8.24996582498383
-18.77732120739534,9.399719570094192
-18.727754700277607,9.056597365972676
-18.746271643733007,8.740284325074528
-18.739376005974684,8.752066652060572
-18.72749909039829,8.739389100829218
-18.708082958454227,8.976999827114572
-18.709136064300345,8.649972322228361
-18.713573615715706,8.745596002834695
-18.694370834970705,8.748245455621603
-18.686726878208678,8.326119592020486
-18.68887800300065,8.284197962853883
-18.67759230608172,8.63543242746789
-18.669473768833655,8.618524176409228
-18.645460902989004,9.270651331675046
-18.658235880242508,8.642085012232641
-18.63599337450072,8.952191628136744
-18.636351894228298,8.255075621414328
-18.65044555530668,8.646251490405604
-18.626098691207865,8.629015305561593
-18.630711706754877,8.073476309834566
-18.64030356308906,8.646518463825016
-18.63321789129293,8.642715969322284
-18.625078424240602,8.001397666498143
-18.63136594897883,8.093561847916488
-18.595625040577136,8.777944518183851
-18.577601281787665,10.728878266119352
-18.581090721031593,8.902402798448012
-18.578480833691756,9.22605668361433
-18.572922601879426,8.635345574301333
-18.560299881838226,8.212068153576547
-18.55968693625971,8.621458229694804
-18.546465891915624,8.60733597558644
-18.553074633426355,8.799532221062403
-18.557640551495986,8.464452485190296
-18.54878646209491,8.228704686260919
-18.540956375232017,8.125843494002151
-18.536427840646315,8.242881960636542
-18.53724302596538,8.6881928852818
-18.53756598538108,8.455946415399731
-18.542455302253124,8.204935746937547
-18.526368162463037,9.012061986521193
-18.539773209434433,8.470375334439698
-18.537597203368442,8.219659933468765
-18.538822217041602,8.190310499377684
-18.52013136058422,8.50923870653812
-18.51889004726828,8.271049256248892
-18.522278813654836,8.200578045000585
-18.514963128183446,7.996638811439724
-18.52450484011235,8.438989925476704
-18.526658674113477,8.222644025211558
-18.506227763610234,8.191630268713906
-18.50090075120696,10.534976626766657
-18.519365397609597,8.68384095991856
-18.517250719199534,8.10112934232986
-18.518880472310137,8.21988577010823
-18.50622553841189,8.083844532703548
-18.493982211547703,8.070244629948075
-18.491856739955267,8.83695127397012
-18.49801954545655,8.109547657962471
-18.494225015959437,8.094381625804552
-18.500213272907416,8.509366776873982
-18.480732904980794,8.260063150406276
-18.4818402615197,8.11332252727907
-18.4801931319192,8.089758975549884
-18.46277371715278,8.819085763848586
-18.448634431430477,9.206189200188867
-18.456415628069003,8.235675196485479
-18.443888714449816,8.198946773265586
-18.45152106323728,8.214268020013245
-18.437710604492928,8.546761371073263
-18.429146033455822,8.529400837014311
-18.43669443454781,8.238064218689683
-18.437256353827152,8.221073165656877
-18.421018075112833,8.987290544828415
-18.41912392963021,8.230422011492546
-18.412880029402032,8.674838259564174
-18.41159230849303,7.792791276360809
-18.419212805661484,8.245517757616977
-18.392741661247133,8.727348913194234
-18.386755406011257,8.868133452608935
-18.377973320615425,8.58945390279472
-18.38051673661516,8.713132387707155
-18.369075409099697,8.705308588004884
-18.3646433535044,8.691089364668064
